,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
324,3902,322961955,467432864,3252440,28672,85852,56,411608205,163120,27.29,5.23,97.9
325,668,371655890,579343790,4058525,0,10669,0,568069528,219566,24.82,5.07,98.4
326,98,214060283,358308434,2633271,0,7629,0,301949498,130431,24.1,5.03,98.4
327,150,235377846,425196818,2828369,0,3030,0,342600048,148214,23.65,4.99,98.4
328,55,234034269,380625984,2746170,167936,3035,328,367711053,156246,25.13,4.9,98.4
329,4977,409287021,617447994,3933739,0,86421,0,556403988,282044,26.59,5.17,98.2
330,874,274263064,433276549,2783865,0,11186,0,376812421,149953,24.22,5.15,104.6
331,105,270190526,414497709,2506623,0,8139,0,381740481,153790,23.19,4.98,98.1
332,334,207982372,356269557,2308094,0,3394,0,313085207,115641,24.59,5.0,97.8
333,270,299793944,500076377,3334053,167936,6311,328,455119532,193313,23.96,4.94,97.7
334,7498,318218730,497047444,3491192,28672,95273,56,431242228,184948,26.24,5.27,97.6
335,918,276513715,447597424,3177191,0,15486,0,411578995,131318,25.25,5.17,103.5
336,727,327204243,517802297,3269340,0,7708,0,470536718,178053,23.17,5.02,95.8
337,149,234419215,381471712,2521735,0,2354,0,344677445,152080,24.94,4.98,95.9
338,116,241758897,385452676,2805129,167936,3030,328,362083766,151576,24.59,4.92,96.0
339,7420,371031931,573216575,3816360,0,96502,0,517365381,208907,23.87,5.25,96.2
340,404,277636605,451825866,3166960,19132416,17179,37368,425331010,184229,25.52,5.12,101.6
341,161,277178773,440843371,2932185,0,6728,0,390443333,133598,23.45,5.01,101.1
342,155,176482854,272211929,1866029,0,1168,0,237398555,99188,24.11,5.0,100.6
343,385,311889214,479413834,3334002,225280,2084,440,475370134,175243,23.72,4.97,100.1
344,6853,315038849,491055744,3399155,86016,76513,168,449467630,187687,25.7,5.23,99.9
345,786,262137735,428755534,3054124,0,22164,0,346717635,163971,24.25,5.12,99.5
346,317,207672184,346945071,2216895,0,3536,0,259765337,119170,24.9,4.98,99.5
347,330,272519419,461269952,3322790,0,1503,0,393784908,188041,24.79,5.01,99.1
348,242,309952763,544895596,3812130,167936,3276,328,459786353,181462,24.52,4.93,98.8
349,8747,329245016,467601862,3125890,0,181214,0,421254980,155846,27.18,5.43,98.5
350,2561,312137857,523068652,3348669,57344,26064,112,455508421,191499,23.99,5.22,98.8
351,66,237036016,379363747,2521086,0,2601,0,332326811,119285,24.62,5.0,98.5
352,241,302337935,509245563,3521445,0,4336,0,450115858,165768,24.38,4.99,98.6
353,169,235852656,384475950,2528172,225280,2828,440,352473098,140584,24.64,4.93,98.6
354,8017,303623144,431492260,3071444,86016,87938,168,379796490,151964,25.89,5.27,98.3
355,2160,376512355,619877004,4388840,0,15383,0,543197971,232288,24.3,5.05,104.1
356,108,201744366,343972306,2466216,0,2170,0,302705897,116014,24.77,5.0,98.4
357,150,240231439,402549810,2888475,0,2272,0,373528945,156576,24.39,4.99,98.1
358,441,289858860,498778232,3257713,167936,3291,328,455825621,183820,24.02,5.0,98.1
359,8581,330512037,480860291,2904160,0,85279,0,443784549,182586,26.74,5.59,97.9
360,11244,550873819,733482539,4436320,0,330767,0,606957864,198419,24.11,5.24,98.3
361,692,164510900,268645459,1581387,0,5207,0,236513931,79788,23.77,5.05,98.3
362,217,330045801,541208958,3985677,0,2613,0,508218613,187764,24.9,5.05,98.1
363,173,250907709,399171196,2754689,167936,2577,328,379739798,155261,24.77,4.98,98.0
364,5594,334346474,482111077,3315253,28672,135658,56,412433416,171203,26.87,5.32,97.7
365,1467,372049472,616742912,4046397,0,7981,0,548337607,244051,24.21,5.05,104.1
366,232,187374869,300565405,1877370,0,8929,0,276691948,90433,24.0,5.06,96.2
367,144,234959274,387510098,2790843,0,2572,0,353621656,139780,25.4,4.96,96.3
368,395,363452399,602055732,4400813,167936,2191,328,572689051,246705,24.41,5.0,96.7
369,2731,326236185,452102842,2759537,0,99185,0,422941761,184625,25.15,5.34,96.6
370,3274,264512999,445471705,3019717,19087360,22476,37280,356639456,147833,24.17,5.1,103.3
371,415,292220960,475527986,3391180,0,3985,0,444177544,188652,24.26,5.01,97.7
372,137,249424643,408242066,2863290,0,1595,0,380773936,163622,25.29,4.94,97.5
373,203,308207742,486906724,3222030,339968,2640,664,449630731,176468,23.67,4.93,97.8
374,5365,307684712,484251651,3038783,0,78614,0,421929794,181811,25.5,5.3,97.7
375,2013,306182364,497350363,3367786,0,93562,0,475627798,191988,25.29,5.11,97.9
376,289,346211486,546955374,3707294,0,4907,0,507848616,201628,23.84,5.05,97.8
377,162,248866311,408820877,2899827,0,2691,0,378218823,132555,25.62,5.01,97.9
378,284,247265234,421061528,3056062,167936,2976,328,380904907,165004,24.88,4.9,97.9
379,8451,387115834,600673869,4278861,0,100451,0,536398710,217342,25.74,5.3,97.7
380,2001,253362316,411115894,2706750,0,10161,0,370877298,157016,24.94,5.17,98.0
381,202,231400226,361436933,2381073,28672,7260,56,368732657,141225,25.11,4.99,98.1
382,300,316813274,544323192,3590906,0,3043,0,468433479,221918,24.45,4.98,98.1
383,96,274257239,430712087,2919605,196608,2229,384,404814081,159623,24.72,4.89,98.2
384,8020,307395912,458656273,3125731,0,63948,0,406400686,149922,24.5,5.21,98.1
385,1014,296508733,479122108,3193022,0,15142,0,412833900,161456,24.36,5.07,98.5
386,71,272710730,436097038,3090953,0,6281,0,420411919,154895,24.44,4.96,98.4
387,569,243632462,395474104,2932016,0,5505,0,376312588,163638,24.67,4.99,98.5
388,455,236372386,389268991,2716434,167936,2386,328,380903183,154144,24.25,4.94,98.3
389,5259,446538152,667490735,4312252,0,84565,0,613511881,230412,26.3,5.24,98.3
390,796,288502697,466608434,3259174,0,8610,0,431267606,178801,25.15,5.06,98.4
391,75,194364466,349569948,2353321,0,4539,0,292277844,114002,24.67,4.99,98.1
392,101,354915674,577478556,4113488,0,6030,0,509994686,223365,24.61,4.96,98.1
393,69,203499727,331404322,2245238,167936,2215,328,314411469,121923,24.58,4.93,98.0
394,5582,328870361,483837580,3057846,28672,66901,56,398867726,162912,25.37,5.28,98.0
395,599,349786266,603367584,4044361,0,98263,0,562342294,217417,24.38,5.13,98.5
396,107,237618529,398611316,2856103,0,8300,0,365682568,141649,24.76,4.98,98.4
397,166,276560307,459994184,3224234,0,2653,0,440418446,178435,24.96,4.96,98.4
398,188,251600745,479386720,3454792,167936,2630,328,372765985,161192,23.65,4.99,98.3
399,5497,319233378,465971449,2951449,0,108866,0,380039132,161541,25.17,5.28,98.2
400,1306,292299738,469413816,2970741,0,25224,0,463205621,211323,24.57,5.21,98.5
401,967,248646670,397940487,2647206,18763776,3517,36648,342964103,149419,24.58,4.98,98.4
402,374,235378530,384208697,2405559,0,2116,0,364006300,154405,24.84,4.99,98.3
403,345,293331458,487917755,3132700,225280,2369,440,423961019,180942,23.77,4.95,98.3
404,6536,338095968,506801173,3292593,86016,82185,168,451749606,181005,28.69,5.28,98.1
405,361,305254963,559388719,4197565,0,9858,0,406687129,177558,24.2,5.08,98.3
406,90,284279757,462304874,3051307,0,6478,0,416645405,175215,24.97,5.02,98.4
407,309,225681799,374585429,2489621,0,2164,0,340297001,135818,25.05,4.99,98.1
408,311,331861544,542221840,3836034,167936,2313,328,467773179,160879,23.73,4.96,98.2
409,4639,299838602,435140923,2960350,0,79306,0,364781020,145453,25.3,5.23,97.9
410,572,311070400,503099051,3835469,0,10467,0,472614648,211545,26.0,5.09,108.5
411,802,221795694,377367471,2365176,0,5551,0,256384178,134182,23.65,5.02,96.9
412,435,306331371,496262841,3350294,0,3019,0,473372013,204776,25.29,4.94,96.9
413,432,265275192,427152531,2977953,167936,1804,328,413794829,168147,24.19,4.96,97.2
414,6533,368726151,539907755,3863109,28672,69651,56,496715659,213155,27.44,5.28,97.1
415,396,262852816,435578756,3003523,0,81813,0,364421263,119448,24.35,5.16,97.5
416,138,269384416,436028285,3109249,0,7634,0,424767824,155590,24.7,5.05,97.7
417,293,231213611,373263766,2577983,28672,2292,56,330732182,143660,24.16,4.99,97.6
418,380,299209601,482040838,3166588,167936,2680,328,383651377,137771,24.17,4.94,97.8
419,5953,348224438,497857545,3117419,0,69757,0,442377760,199979,25.63,5.32,97.7
420,1332,416252307,592221217,3686191,0,111109,0,525310491,207496,25.39,5.17,104.7
421,8580,470715011,629247811,4015839,0,117908,0,576277779,236500,27.72,5.45,97.5
422,119,299572729,477834995,2904071,253952,17546,496,440035708,170925,23.51,5.13,97.5
423,284,214310006,363937757,2364646,0,7584,0,332179147,138309,25.46,5.0,97.6
424,5397,374744542,577470280,3838418,0,103951,0,513343431,229271,25.03,5.31,97.4
425,1336,343905071,546748359,3450932,0,19140,0,513935614,190017,24.58,5.08,97.8
426,459,251613432,378061304,2446434,0,11603,0,356559108,142924,24.18,5.12,98.2
427,2352,280743985,469439324,2960594,5271552,43544,10296,431563667,180329,24.34,5.11,98.8
428,355,239235197,396204805,2634754,0,2824,0,310233316,132002,23.8,5.02,98.6
429,7430,329480694,492780801,3099905,0,99115,0,435105315,170799,26.54,5.33,98.8
430,283,303768832,545903830,3759704,0,27605,0,472405711,200352,25.56,5.1,98.8
431,513,252741654,413901324,2816868,0,5643,0,349842695,150149,25.44,5.05,98.7
432,164,264451276,432636756,2942603,21491712,6509,41976,399939493,176951,24.96,4.97,98.5
433,100,370831676,598221384,4061982,0,2163,0,567763084,245363,24.52,4.92,98.5
434,7495,409232884,588391165,4045717,0,94569,0,542349140,229079,27.45,5.28,98.1
435,1431,328169071,531262998,3691463,0,82556,0,482101179,196095,26.38,5.06,104.3
436,104,235656159,383747273,2631996,0,4298,0,348624739,152138,24.9,5.04,97.8
437,360,270701199,425684082,2794901,225280,2227,440,374802350,158308,23.98,5.06,98.0
438,415,339618686,542252642,3409868,0,1540,0,535375324,220213,26.36,4.99,98.1
439,11410,342976696,551322518,3424029,0,101008,0,445368353,211152,25.88,5.4,98.2
440,2353,261470030,431733011,3143825,0,20749,0,405679410,143268,24.86,5.17,104.1
441,217,283666031,480648363,3237431,0,5759,0,442131869,190845,24.23,5.05,103.6
442,354,232008552,375594940,2660187,233472,2619,456,360239573,139042,24.88,5.01,98.0
443,299,239091304,385217739,2550442,0,1193,0,369811825,152801,23.66,4.98,98.0
444,5160,381116783,564514419,3804232,0,99404,0,510642710,207317,26.45,5.33,98.2
445,2641,307237686,484276941,3370800,0,7164,0,452675237,191170,24.48,5.12,98.6
446,222,261158264,419731371,2967798,0,3502,0,380204365,155601,24.43,5.05,98.6
447,519,290685034,465388002,3269422,196608,6452,384,445311053,183810,25.09,5.01,98.3
448,157,258725766,401991941,2733789,0,1391,0,383768770,160498,23.63,4.97,98.4
449,4355,384199473,589753046,3740169,0,76458,0,470583156,162025,25.47,5.3,98.2
450,1212,191320269,390420120,2345166,0,11885,0,227738088,111232,23.78,5.09,98.6
451,408,256576572,407952945,2970216,0,6156,0,351956073,141565,25.61,5.09,98.5
452,561,321197456,515742850,3525022,225280,3988,440,478895010,195375,24.22,5.04,98.6
453,357,233731110,386265213,2480347,0,1274,0,383853971,150438,24.49,4.99,98.5
454,4905,472923080,686635866,4290250,0,124175,0,632664524,237388,27.78,5.38,98.3
455,218,200005500,391650572,2542252,0,73507,0,303897748,113657,25.21,5.18,98.4
456,86,310627242,501038694,3545536,0,4066,0,478587858,197709,24.55,5.1,98.3
457,280,284499799,458443272,3191021,339968,7207,664,431701148,172548,24.78,5.03,98.5
458,277,328386584,555247607,3961858,0,9773,0,496793954,210758,25.58,5.08,98.2
459,8564,317484128,446291152,3114597,0,74642,0,407017648,141112,24.75,5.32,98.3
460,449,321470928,509167749,3365711,0,12652,0,431522670,148680,24.31,5.17,104.0
461,152,252501121,416930548,2977821,0,3836,0,385845329,153271,25.05,5.03,103.4
462,539,269260750,450151872,3300596,167936,5692,328,403226623,166719,24.12,5.07,98.1
463,296,288897164,449473526,2769792,20094976,4406,39248,442845486,169328,25.11,4.97,98.2
464,8885,386849661,568777145,4037350,0,97211,0,516242313,223926,26.53,5.27,98.2
465,356,292869571,471765264,3156048,0,9777,0,444177636,196910,25.21,5.14,98.4
466,168,261192041,431977716,2918221,0,3124,0,423549830,168435,23.84,5.06,98.4
467,294,317580093,528304153,3626924,311296,5576,608,521318957,201984,24.94,5.03,98.3
468,80,210765473,363626892,2319092,0,3722,0,301474717,113685,23.47,4.93,98.3
469,6862,386011802,580231033,3831212,0,71463,0,526233787,208974,25.55,5.21,98.4
470,189,300550409,506494252,3538562,0,14935,0,436894429,170285,25.41,5.07,98.8
471,117,295183090,501939593,3624242,0,3388,0,457752026,172979,24.61,5.01,98.8
472,110,267639465,428444992,2787442,167936,6244,328,353244431,144836,23.89,5.05,98.7
473,254,243363377,410966606,2944752,0,4389,0,366813167,168667,24.91,4.9,98.5
474,8810,327346125,482932962,3184480,0,75598,0,449054702,228539,27.93,5.33,98.3
475,1613,326666481,528279524,3548910,0,103364,0,504402654,221659,24.94,5.13,98.6
476,129,279558580,461171985,3068312,0,3925,0,431284245,179234,24.91,5.01,98.7
477,286,333295326,545270292,3798627,196608,2687,384,526727780,228892,24.52,4.97,98.5
478,51,233621401,389917807,2837926,0,1636,0,372004522,132622,24.92,4.92,98.3
479,6541,340252928,501419868,3510740,0,74104,0,425768450,175968,24.74,5.26,98.2
480,3330,290482501,478795714,3262263,0,22290,0,410283586,153226,23.97,5.09,105.2
481,458,286069394,472209647,3083113,0,5133,0,397030820,157997,24.17,5.1,99.4
482,704,222901028,344822981,2123948,167936,2257,328,340210962,134292,24.54,5.02,99.3
483,186,240133805,387031686,2710480,114688,2127,224,371368580,141273,24.24,5.01,99.0
484,7343,387970588,552725111,3683302,0,85110,0,498383280,228994,25.24,5.28,98.9
485,2168,301262337,481822144,3208427,0,15982,0,431348804,175291,26.35,5.11,98.9
486,321,295858484,485368175,3484209,0,2407,0,443155231,193144,24.59,5.02,98.7
487,418,311188025,510288151,3420531,225280,2770,440,485259032,186106,24.62,5.0,98.5
488,125,293208133,479037113,3346327,0,1448,0,463416675,180168,25.71,4.9,98.4
489,2964,405101088,582857466,4162145,0,94629,0,548917817,224145,26.6,5.34,98.2
490,1734,271711126,456684628,3369947,0,16928,0,389937533,165237,24.67,5.06,98.5
491,581,262098178,450106495,2807251,0,5337,0,366021987,160088,24.76,5.03,98.8
492,456,263034183,421588534,2779966,225280,1916,440,391997080,177979,24.42,4.98,98.8
493,333,239790465,375672958,2465253,19329024,3765,37752,358461742,146477,24.26,5.0,98.7
494,25675,441092033,615663231,3706455,0,111613,0,527022690,211212,24.17,5.38,98.7
495,638,250356547,411575211,2648536,0,81887,0,320870622,132200,24.7,5.13,99.2
496,183,303503486,489396955,3100097,0,4947,0,442003904,169613,24.78,5.04,99.2
497,396,209988489,367199783,2349936,339968,2627,664,318369310,122927,23.62,4.99,99.2
498,686,317018522,506210431,3160544,0,6028,0,479845177,187387,24.59,4.98,98.8
499,1641,342152184,569210372,5854553,0,529198,0,458279600,122536,26.18,5.75,98.7
500,5950,384411095,596666264,3486799,253952,122134,496,481506039,192749,24.89,5.17,98.6
501,77,252745153,420055924,2755838,0,8029,0,361500616,140942,23.58,5.05,98.5
