,LLC-stores,instructions,bytes,blocks,LLC-loads,LLC-load-misses,ref-cycles,cycles,LLC-store-misses,pkg_pwr,ram_pwr,power
341,64189,211116500,0,0,1206763,420303,250702304,213441102,8923,43.49,7.21,136.4
342,27393,140850677,0,0,1023095,358387,195665857,146213740,7373,43.44,7.21,136.3
343,81204,261642252,225280,440,1463341,510000,284145865,211088432,21070,43.48,7.22,136.3
344,40153,125182308,0,0,836205,342291,169615557,144443756,6611,43.63,7.23,136.3
345,57382,142713920,0,0,999045,410456,189334331,164382497,14046,43.43,7.18,136.3
346,71446,207851055,0,0,1168395,409570,240993702,231187913,16777,43.5,7.24,136.3
347,61494,120959263,0,0,822732,332029,174019369,169887247,7691,43.55,7.26,136.3
348,63961,147163283,282624,552,1096496,413713,221896776,150769026,18217,43.54,7.2,136.3
349,47507,160231929,0,0,780180,302555,184344562,154959392,7797,43.56,7.25,136.4
350,39072,104149850,0,0,828168,323883,161574731,104189871,7254,43.45,7.23,136.3
351,89529,221162541,0,0,1259913,412238,262619706,244687477,15500,43.53,7.24,136.4
352,52634,133175808,0,0,1054608,284482,190572080,132171529,7684,43.57,7.23,136.3
353,69787,191591339,167936,328,859366,336889,245952775,215088707,15385,43.54,7.23,136.4
354,37774,144429892,0,0,805408,339678,182663586,134089686,12776,43.66,7.23,136.3
355,50838,123247887,0,0,795295,345080,163816804,146380934,9239,43.48,7.2,136.3
356,62851,228790889,0,0,1456391,468121,264414478,189296910,16275,43.64,7.27,136.4
357,32875,151571841,0,0,1090670,429110,218086814,165439800,4224,43.48,7.24,136.3
358,74128,139023959,196608,384,911982,359422,210846658,179101457,13853,43.54,7.21,136.3
359,61903,241357094,0,0,1256828,502273,239957298,199543092,25615,43.7,7.23,136.3
360,34492,101913329,0,0,741654,270847,160031619,122641067,8140,43.51,7.17,136.3
361,62049,209595819,0,0,1394810,426702,279826714,178351998,17332,43.64,7.24,136.3
362,44660,103028157,0,0,831074,272719,161066414,115846486,12024,43.65,7.25,136.3
363,63388,142967261,167936,328,899196,284643,193981684,160935238,14443,43.64,7.27,136.3
364,61488,158928500,0,0,964880,477869,220158009,193644367,9233,43.55,7.21,136.3
365,30315,120941865,0,0,792480,398547,179282123,133063732,6073,43.34,7.26,136.3
366,62757,235016223,18964480,37040,1217102,436863,290328679,240629376,13969,43.61,7.28,136.3
367,62234,129383514,0,0,762926,249654,216336243,140608562,10940,43.54,7.23,136.3
368,64269,292362209,368640,720,1421575,543213,323780585,242485200,30432,43.47,7.17,136.3
369,46603,124464729,0,0,921713,370616,187856633,117079051,11476,43.66,7.2,136.3
370,54548,158181509,0,0,759218,290754,205269598,175716375,8664,43.37,7.23,136.3
371,63911,252529419,28672,56,1522908,512557,297346879,240074988,15238,43.6,7.2,136.3
372,69844,122638964,0,0,912815,332241,186573274,171489389,10842,43.54,7.24,136.2
373,51941,198201867,167936,328,985623,455906,257496661,218799381,8977,43.54,7.23,136.2
374,27639,134947588,0,0,782656,376787,155250780,110094115,3846,43.66,7.26,136.3
375,44222,127820504,0,0,805894,213900,181475620,97944990,11032,43.47,7.22,136.2
376,50124,163835938,0,0,1426540,392717,206585266,188337303,17096,43.63,7.26,136.3
377,54645,148925002,0,0,1151892,323720,206182145,147711804,12703,43.49,7.29,136.2
378,22546,180424064,196608,384,1010622,311794,230022596,168537459,8083,43.56,7.26,136.3
379,31607,122972938,0,0,833807,327934,163402485,146692455,4965,43.62,7.17,136.2
380,47621,125293767,0,0,949695,328291,184767916,142293804,11156,43.46,7.25,136.2
381,92182,248543080,0,0,1503680,469889,308790737,228566256,26049,43.45,7.26,136.3
382,32291,144965592,0,0,1008418,392818,213940463,169772277,8904,43.24,7.26,136.3
383,52981,248903566,167936,328,1301028,552833,275774684,236816846,24012,43.57,7.19,136.2
384,25697,158180566,0,0,958807,315107,185895583,170401472,7474,43.59,7.23,136.2
385,48859,109400656,0,0,683603,242707,164988025,144055497,9622,43.46,7.22,136.3
386,81763,235711225,0,0,1295436,491967,298854857,254285031,22244,43.54,7.22,136.2
387,37278,131461181,0,0,906921,281949,194929406,153281559,7862,43.47,7.23,136.3
388,63940,195324218,196608,384,972332,297935,268262171,154171068,14563,43.52,7.24,136.2
389,41064,140477190,0,0,796430,311825,185283973,167714873,7964,43.5,7.18,136.2
390,87236,190428848,0,0,772103,451032,258324088,229986578,21166,43.29,7.24,136.2
391,49857,202473137,0,0,1195987,483099,245745922,218214349,19271,43.54,7.23,136.3
392,31410,127128053,0,0,962206,313017,175823028,144890664,5764,43.54,7.2,136.3
393,42668,180916073,167936,328,927568,410059,231650891,189623231,4269,43.6,7.24,136.2
394,35017,134782636,0,0,973290,320378,188615763,143677074,12798,43.49,7.27,136.3
395,47646,118753377,0,0,836881,297246,166070440,117340052,6431,43.39,7.27,136.2
396,68265,237020680,20344832,39736,1600016,605797,307024269,244194499,21116,43.49,7.19,136.3
397,30105,123849673,0,0,911073,332908,198825620,123265603,3672,43.56,7.24,136.3
398,60730,274473163,368640,720,1534606,422907,302511679,206819975,20185,43.5,7.21,136.2
399,38086,109487750,0,0,824965,332024,153250431,96050030,8208,43.56,7.23,136.2
400,57903,147476476,0,0,1135083,385544,240926957,175662905,8201,43.5,7.22,136.2
401,68152,206983039,28672,56,1235195,333623,286092264,235001502,19468,43.49,7.24,136.2
402,33515,117497078,0,0,984250,322849,188774728,131834826,6964,43.51,7.22,136.2
403,42824,150865155,167936,328,1109569,413756,229703642,161418420,7124,43.71,7.21,136.2
404,40456,139199018,0,0,961867,451826,201560421,161180283,11384,43.6,7.25,136.3
405,52360,117280861,0,0,613718,292079,170096055,159199542,9118,43.43,7.23,136.2
406,96934,216994792,0,0,1233729,360395,263002864,184067833,16256,43.64,7.24,136.3
407,45090,134751615,0,0,902935,371277,178161538,130773779,7136,43.49,7.19,136.2
408,81915,216054588,196608,384,1102501,323241,278290021,239707639,11100,43.45,7.17,136.3
409,45073,194064890,0,0,1230103,375078,233996355,200280605,8468,43.5,7.2,136.2
410,66758,227914564,0,0,1257024,427885,241220863,195510982,20760,43.27,7.22,136.3
411,73057,196790468,0,0,1268225,387375,269442127,168259692,15441,43.58,7.19,136.3
412,43433,159924102,0,0,1068525,327847,203187848,157232296,8530,43.54,7.22,136.3
413,37660,142507907,167936,328,891012,330636,213366660,163670758,11172,43.54,7.26,136.2
414,31850,163656061,0,0,984163,372593,209368798,166004450,8638,43.58,7.24,136.3
415,53837,131586518,0,0,687035,247760,175409807,135829589,7698,43.42,7.21,136.2
416,109642,202888148,0,0,1213126,418770,253179337,202995456,16153,43.55,7.26,136.3
417,35720,117409553,0,0,940461,327900,156321364,138764666,9102,43.38,7.16,136.3
418,53906,208460795,196608,384,1158546,332780,256633351,217256247,14700,43.57,7.18,136.3
419,38046,114532269,0,0,837333,286959,165160913,134915484,10431,43.68,7.22,136.3
420,45013,122622005,0,0,730440,304949,177664523,118915439,9335,43.38,7.22,136.2
421,59764,228692406,0,0,1335438,420135,262326826,230527310,22265,43.52,7.26,136.2
422,39332,161772170,0,0,1136526,445861,233184434,195804710,9049,43.48,7.26,136.3
423,51044,137611063,167936,328,853680,274449,213139150,137259773,8399,43.55,7.24,136.3
424,41897,108816058,0,0,769423,313954,161635392,142029724,11344,43.67,7.21,136.3
425,90106,240632286,0,0,1143411,497173,249607983,218553669,17926,43.31,7.25,136.2
426,99870,221839352,0,0,1335322,537126,283491467,243870665,16529,43.56,7.22,136.3
427,68886,183477723,19988480,39040,861044,323976,252471814,198818158,13137,43.4,7.25,136.2
428,35893,178446013,368640,720,924960,288130,253389756,192852026,9825,43.56,7.2,136.2
429,32238,126005827,0,0,708292,369773,157788820,156021957,10065,43.6,7.21,136.2
430,52942,166853563,0,0,772971,373841,206138018,166456608,6241,43.35,7.21,136.2
431,72083,237223802,0,0,1468238,527017,325053912,228619360,7097,43.59,7.27,136.3
432,48954,168902259,28672,56,1127939,299277,225086412,161853584,10348,43.5,7.18,136.3
433,33236,145864555,167936,328,785310,307546,188933566,122590067,18891,43.58,7.18,136.2
434,50222,121083104,0,0,758792,332537,183404275,141405286,9261,43.48,7.25,136.2
435,84229,270944725,0,0,1603186,607066,287811825,231185092,27204,43.5,7.27,136.3
436,77550,199158205,0,0,998015,389820,252184009,218702677,11411,43.56,7.2,136.2
437,47519,111122974,0,0,739851,272723,194331757,153201048,8635,43.5,7.19,136.2
438,41778,226520210,225280,440,1053647,380897,264641021,217856569,16984,43.55,7.27,136.3
439,47083,177038963,0,0,929459,451803,234015026,150849285,10925,43.65,7.23,136.2
440,41676,122469259,0,0,797082,325045,168436650,149868528,14410,43.58,7.22,136.3
441,62188,194041817,0,0,1231982,368423,247883242,206644132,19032,43.62,7.22,136.2
442,29931,123498760,0,0,854101,312743,191859642,161669872,9361,43.46,7.25,136.2
443,73508,151496144,167936,328,900905,324239,266642243,214393512,23669,43.59,7.19,136.3
444,37916,161173045,0,0,817531,329479,193863852,137588770,5728,43.65,7.26,136.2
445,47809,111500271,0,0,774436,305153,174570898,141687829,11619,43.48,7.2,136.2
446,37816,191158782,0,0,1349712,450927,246481749,183563168,13755,43.55,7.25,136.3
447,45513,143610144,0,0,899012,429891,197964227,146413911,8762,43.49,7.27,136.3
448,77286,144350927,196608,384,804061,442776,239952939,176288327,14818,43.54,7.23,136.2
449,47780,174773663,0,0,683035,339131,213057948,145916073,8258,43.62,7.24,136.3
450,52967,103690749,0,0,779124,275320,180117537,123664820,9631,43.48,7.21,136.2
451,56449,180282259,0,0,1255462,406432,232297839,178745516,12191,43.49,7.21,136.3
452,59524,160779006,0,0,987546,399159,208702899,160243671,9602,43.46,7.2,136.2
453,58180,179011413,167936,328,1068893,382975,259151617,218186670,13187,43.63,7.22,136.3
454,32090,156056596,0,0,768346,401508,178061356,169744830,6904,43.51,7.2,136.2
455,60288,256640476,0,0,1326549,554949,264446689,203832560,16196,43.39,7.27,136.2
456,62431,201464516,0,0,1268933,415894,246174382,185454457,26086,43.47,7.25,136.3
457,54432,154604265,0,0,1135269,353054,230569088,181609287,13088,43.45,7.26,136.2
458,60449,184372906,21483520,41960,979975,283615,241509957,193422832,15959,43.59,7.19,136.2
459,55266,135047742,0,0,854438,355186,203411429,172159703,6663,43.57,7.22,136.2
460,35529,125992087,0,0,916702,316076,189144664,125677244,5313,43.38,7.24,136.2
461,72754,215766743,0,0,1327514,443303,258333064,235324328,13527,43.49,7.24,136.2
462,42197,170257387,0,0,1113411,357693,213316251,160571461,14441,43.55,7.18,136.2
463,75667,141200899,253952,496,1138794,437540,245036014,168274072,8378,43.56,7.26,136.3
464,49134,125524061,0,0,865356,272788,182059607,126044261,8303,43.67,7.22,136.3
465,23421,118666089,0,0,826329,307327,159890701,146791438,6946,43.39,7.24,136.2
466,61012,218547851,0,0,1330651,537737,265947960,234889908,14917,43.53,7.25,136.3
467,59618,156603157,0,0,1016674,437470,214803445,165107884,7088,43.39,7.26,136.3
468,100125,360475640,339968,664,1517931,463403,383980811,271142105,29137,43.52,7.27,136.2
469,49953,118970925,0,0,556326,389229,162732064,158329488,7979,43.62,7.22,136.2
470,59030,137005302,0,0,755071,288549,198446712,184947301,12895,43.37,7.25,136.2
471,54010,185982148,0,0,1402464,428382,256501753,184133703,19649,43.65,7.22,136.3
472,55764,115576881,0,0,1125856,379912,235865781,144146276,11265,43.56,7.23,136.3
473,47314,136846666,311296,608,820159,397125,220709546,165884025,8244,43.66,7.24,136.2
474,46025,137565312,0,0,642623,252905,170137699,136416477,11256,43.6,7.22,136.3
475,51868,124715800,0,0,790369,334303,179644971,162634863,5667,43.44,7.21,136.2
476,89732,230562227,0,0,1369305,544297,314466291,233144355,16756,43.56,7.21,136.3
477,48514,130725484,0,0,849361,313978,182710001,160750735,7372,43.6,7.22,136.2
478,56388,165037901,339968,664,917948,371818,217611200,195025843,10928,43.52,7.23,136.3
479,80131,339145260,0,0,1438621,620381,311994853,293688949,15066,43.43,7.27,136.3
480,56878,125106503,0,0,724154,328516,184045690,165032360,7455,43.44,7.21,136.3
481,84347,221936365,0,0,1256423,471434,317222121,219525163,30369,43.62,7.2,136.3
482,58760,135303345,0,0,914766,354492,194459515,136652567,6297,43.46,7.26,136.2
483,49988,281146534,167936,328,1138332,563643,278972645,264079507,16336,43.6,7.27,136.3
484,43164,146224853,0,0,748600,259946,168103322,111580181,9800,43.58,7.21,136.2
485,53319,175604926,0,0,1274739,418503,240939360,169165141,16927,43.47,7.21,136.2
486,41993,202428356,0,0,1187237,347092,256253774,182137262,14304,43.62,7.26,136.3
487,37002,127328299,0,0,919935,356952,188399974,150641873,6507,43.5,7.19,136.2
488,15077,183634176,20787200,40600,973052,350206,225284957,162717040,2800,43.53,7.23,136.2
489,67096,193616488,0,0,1117311,483468,248274909,222848906,14172,43.62,7.22,136.2
490,45598,183087309,0,0,812350,323381,196518712,188340859,5793,43.43,7.26,136.3
491,87981,226648265,0,0,1230206,389799,271353965,222646835,19892,43.55,7.2,136.2
492,15109,126142273,0,0,981762,306803,171343393,126190468,6852,43.39,7.26,136.3
493,51708,210658887,626688,1224,990537,361560,252157365,155091866,15852,43.46,7.24,136.3
494,54562,158946362,0,0,1021568,482489,216990552,197317031,11540,43.56,7.25,136.3
495,35470,106043336,0,0,761516,296874,158002324,138188961,7520,43.47,7.25,136.2
496,47730,187406892,0,0,1260501,368950,234929848,172668185,23099,43.43,7.21,136.2
497,92311,255437619,0,0,1475292,509846,274741432,227161293,22736,43.44,7.29,136.2
498,51925,199825480,167936,328,1090695,434272,270746815,227244224,9949,43.46,7.21,136.3
499,50683,108822600,28672,56,959521,325042,205331317,112784993,7646,43.61,7.26,136.3
500,45711,136129552,0,0,776950,336249,171681803,141284526,9353,43.43,7.23,136.2
501,63335,212580406,0,0,1396001,374185,247382284,201679891,21102,43.59,7.24,136.2
502,38777,160465098,0,0,950961,368326,209218250,178690057,5189,43.59,7.25,136.3
503,39449,130412128,167936,328,1070079,425579,246030351,150040208,9588,43.6,7.21,136.2
504,20661,103590219,0,0,873145,307788,157463576,102045034,6021,43.56,7.29,136.2
505,39237,115619857,0,0,764431,326841,153008913,108192754,9922,43.44,7.24,136.3
506,60432,192615596,0,0,1329068,352706,222161127,174106112,22031,43.53,7.21,136.2
507,57580,180389869,0,0,1123421,368933,224680356,200577483,16374,43.66,7.22,136.3
508,39646,144968767,196608,384,934247,285504,218017817,172905340,11175,43.43,7.23,136.3
509,41913,92262812,0,0,825542,411500,156068136,115118233,6818,43.48,7.22,136.3
510,46178,118756748,0,0,794154,286449,176618423,159008846,9255,43.41,7.19,136.3
511,66649,210590447,0,0,1471723,444725,255701037,229048933,22143,43.53,7.27,136.3
512,89971,238417018,0,0,1439508,585919,293293795,269932078,16693,43.43,7.25,136.3
513,43537,163557042,167936,328,772630,349927,209665625,187329523,9915,43.46,7.15,136.3
514,36537,127216859,0,0,886720,298988,168606961,145565689,7016,43.55,7.25,136.3
515,50736,93825328,0,0,764937,308007,182416108,122508579,8577,43.36,7.21,136.3
516,113304,325128676,0,0,2358453,548181,409323553,311536917,27244,43.18,7.21,136.3
517,65315,290406343,6844416,13368,1680885,454114,351851791,275447740,12127,43.23,7.21,136.3
518,42782,214370770,716800,1400,1153105,359181,283355157,248649123,18909,43.46,7.23,136.2
519,46416,259696200,21098496,41208,1484985,539351,286057185,248422306,19101,43.41,7.27,136.3
520,32983,114677680,0,0,841895,293105,164417993,154988309,9346,43.35,7.23,136.3
521,94609,281780618,86016,168,1410457,481079,286859564,262768255,22434,43.39,7.22,136.2
522,70330,157113505,0,0,952305,285924,243256934,186480053,16817,43.43,7.21,136.2
523,63505,198967079,454656,888,1079346,392196,266368170,224650515,19705,43.55,7.22,136.2
524,41596,141202346,0,0,949455,314252,187159477,133702915,11704,43.55,7.19,136.2
525,35268,134948199,0,0,823494,293725,175950418,140846873,7866,43.4,7.24,136.2
526,70794,229949773,0,0,1396142,388268,270589949,239356853,20957,43.56,7.25,136.2
527,35402,150480873,0,0,916519,326147,198528032,151159218,4500,43.46,7.22,136.2
528,80246,234938787,454656,888,1106010,476311,321972602,246206891,17947,43.5,7.22,136.2
529,73583,289767809,28672,56,1372373,425599,294776573,217719482,26725,43.51,7.2,136.3
530,51516,116783863,0,0,710883,266104,167270146,129456984,8665,43.43,7.17,136.2
531,69459,231794892,0,0,1281690,462362,275891007,160227946,24867,43.5,7.25,136.3
532,41104,122156659,0,0,964905,359076,188054138,152193261,11427,43.46,7.22,136.3
533,57578,171773928,167936,328,904407,319697,235620313,152880478,8010,43.61,7.26,136.3
534,66902,208718758,0,0,1124103,366823,248381883,217727541,10262,43.5,7.25,136.3
535,45052,172395663,0,0,1020579,391363,216071830,201900353,3149,43.42,7.24,136.2
536,79922,202181226,0,0,1026022,385002,253216886,220896277,16042,43.51,7.18,136.3
537,49838,97620411,0,0,773325,327559,177839722,113050029,7216,43.47,7.21,136.3
538,56875,205817914,196608,384,1009278,311699,254639371,235782160,31119,43.63,7.22,136.2
539,62595,171232095,0,0,995705,357873,238694767,143950580,9658,43.6,7.21,136.2
540,55645,152343699,0,0,858910,361400,176433675,154710890,5567,43.24,7.24,136.2
541,73898,299332230,0,0,1841134,645606,324112491,262792291,23760,43.49,7.25,136.3
542,42727,116481930,0,0,839615,312358,196786205,119817867,8800,43.5,7.28,136.2
543,52609,165960477,167936,328,947023,249411,244749077,133304902,12386,43.61,7.22,136.2
544,68756,154592404,0,0,882893,442016,229100747,205712815,8148,43.58,7.24,136.3
545,44366,127333008,0,0,783806,380505,185014741,160924457,10630,43.52,7.22,136.2
546,63868,222808599,0,0,1270073,397584,271655628,170273218,11767,43.44,7.25,136.3
547,25135,140099589,0,0,962990,393556,189657697,150509436,5197,43.29,7.2,136.3
548,130729,251175594,196608,384,1238399,378537,298669144,263212467,31921,43.5,7.28,136.3
549,51682,119143558,0,0,820806,335323,183388433,138902130,10083,43.45,7.22,136.3
550,79637,304088936,20832256,40688,1632965,642157,322083054,275377525,28204,43.35,7.22,136.2
551,48395,164192135,0,0,1118146,468040,203062895,151603883,16941,43.48,7.26,136.2
552,51262,151844408,0,0,923872,281916,197109298,141523146,8198,43.51,7.25,136.2
553,40937,175982878,339968,664,940178,349601,221395518,187347059,9359,43.52,7.26,136.2
554,45862,177575568,0,0,1068828,451684,221825271,128332263,9183,43.63,7.21,136.2
555,46335,98259563,0,0,763640,301564,161184611,116178934,8230,43.36,7.23,136.2
556,65026,184593282,0,0,1252499,456517,244842501,185974005,15866,43.55,7.25,136.2
557,51621,147297465,0,0,971254,297829,198472258,157548170,14722,43.4,7.26,136.2
558,64168,212335197,339968,664,1226231,350113,296026938,215720795,15690,43.63,7.24,136.2
559,51635,156062133,0,0,718197,308842,168052962,154007815,7233,43.51,7.26,136.3
560,77363,301914336,57344,112,1434699,578047,310102414,250712335,24194,43.21,7.26,136.3
561,96314,192349227,0,0,1358937,422119,266937118,198187819,21134,43.58,7.25,136.2
562,58140,201507177,0,0,1045194,359410,239117714,187145318,13251,43.65,7.25,136.3
563,46480,119159491,311296,608,802262,299868,208223069,114139883,9133,43.54,7.22,136.2
564,41900,152073844,0,0,765932,348686,192268190,155799689,6952,43.62,7.2,136.2
565,31384,97118118,0,0,789046,263535,160747529,116196120,10020,43.44,7.26,136.2
566,99802,267597106,0,0,1225622,611120,319312710,283297725,24242,43.58,7.23,136.2
567,29447,125611527,0,0,920913,290800,191039966,148417469,8334,43.37,7.23,136.2
568,58389,234978868,339968,664,1048339,313789,283449087,233523487,30131,43.58,7.26,136.2
569,44576,171756539,0,0,807380,392174,191092387,167732931,5906,43.66,7.24,136.2
570,82224,232406097,0,0,1059036,452224,286927055,257120669,10261,43.45,7.22,136.2
571,80006,266616912,0,0,1489371,578854,279320772,216816143,8457,43.46,7.25,136.2
572,35521,121305369,0,0,849293,297365,198757949,118679151,5833,43.52,7.23,136.2
573,52060,150476490,167936,328,997020,259657,231084628,171011886,14072,43.6,7.22,136.2
574,45593,153715138,0,0,791272,329361,187749085,147573506,7066,43.72,7.24,136.3
575,51385,146616634,0,0,1121286,355797,212996475,150845695,11543,43.48,7.22,136.2
576,66643,214501110,0,0,1147583,445967,251439970,216096897,13093,43.53,7.25,136.3
577,35758,108175845,0,0,905332,425684,178841090,121380256,6055,43.42,7.22,136.2
578,53185,227935988,196608,384,989534,307312,274939002,206977210,14825,43.63,7.28,136.2
579,35291,168701903,0,0,852563,346552,187055491,162111685,8083,43.66,7.24,136.2
580,83841,237824680,0,0,1300614,519818,294824290,256398368,18719,43.14,7.24,136.2
581,105843,385194450,19832832,38736,1727224,703958,365944392,330891655,23927,43.52,7.19,136.2
582,61289,126130965,0,0,790561,342234,200020762,162582172,10056,43.42,7.19,136.2
583,57399,190620038,397312,776,968534,316552,238047906,174458481,8687,43.65,7.23,136.2
584,49002,157843577,0,0,754631,264554,178846143,176824466,11219,43.66,7.22,136.2
585,46777,138908153,0,0,801911,339063,210003107,165765403,13185,43.45,7.17,136.2
586,51942,184960424,0,0,1104686,428341,244548349,194183729,16918,43.57,7.27,136.2
587,24821,135600010,0,0,969414,376211,174366722,147914347,1563,43.37,7.22,136.2
588,59839,198538457,425984,832,1116487,402048,258622992,196449332,9868,43.64,7.24,136.2
589,32847,125722258,0,0,907285,333070,194186823,151378087,6923,43.63,7.26,136.2
590,74668,326059425,0,0,1452300,577198,302239873,255071056,23918,43.17,7.24,136.2
591,66532,221958103,28672,56,1355194,406545,259006247,203466761,11974,43.6,7.22,136.3
592,46237,163590856,0,0,792975,421555,210097786,142516770,7352,43.53,7.23,136.3
593,42101,164538139,167936,328,1003755,399690,243375918,194311367,7361,43.58,7.2,136.2
594,43616,185743041,0,0,959413,316798,196994338,178093073,9375,43.51,7.25,136.2
595,53072,111897821,0,0,657134,251943,186443289,128610618,10505,43.41,7.22,136.2
596,31426,189506484,0,0,1264326,474867,252801151,173094720,10497,43.57,7.18,136.3
597,48718,115428045,0,0,877113,312096,175407254,128128729,10979,43.36,7.27,136.3
598,59028,184495136,196608,384,1071738,411820,278957130,215816992,13857,43.46,7.26,136.2
599,53968,152257071,0,0,757859,280310,178553468,125678357,15412,43.49,7.27,136.3
600,67791,240502065,0,0,1134412,561125,245913328,229156506,15498,43.46,7.31,136.2
601,44857,211460362,0,0,1333619,460966,247342581,198933240,6272,43.58,7.21,136.3
602,55043,146816484,0,0,1159174,381162,208755872,189082229,11730,43.42,7.2,136.3
603,42183,192213888,167936,328,786922,326951,245866638,228146657,9686,43.6,7.18,136.3
604,41204,179580616,0,0,856562,390505,212249825,149085415,6511,43.56,7.21,136.2
605,48878,99955696,0,0,747279,264043,189433965,108172469,9795,43.44,7.22,136.2
606,72819,214658948,0,0,1637891,611788,311102437,195661206,16740,43.57,7.26,136.3
607,43533,141100087,0,0,888780,311325,181493319,155825046,5966,43.43,7.19,136.3
608,23874,144691413,196608,384,974355,375337,216458300,127692996,6439,43.57,7.17,136.3
609,51910,178730326,0,0,843350,408743,200028888,186688201,8188,43.5,7.21,136.3
610,39704,135647619,0,0,933640,342796,195285374,175107293,6172,43.45,7.26,136.3
611,71516,217322078,20144128,39344,1225691,526249,269282127,188073967,6865,43.39,7.2,136.3
612,50978,182984225,0,0,1309235,369650,272903646,176528454,8918,43.52,7.27,136.3
613,67153,195133718,282624,552,1110144,305548,249906194,212325537,14559,43.47,7.2,136.2
614,41744,166000138,0,0,674177,368729,170836539,155928555,7110,43.52,7.27,136.2
615,76634,207542202,0,0,1187034,472962,218342851,180523570,34318,43.47,7.22,136.3
616,92020,242328651,0,0,1401718,438072,309522788,244052611,30659,43.58,7.25,136.3
617,42801,118650902,0,0,851297,255933,180054709,140592467,9332,43.47,7.29,136.3
618,49057,161330715,339968,664,949577,306298,243174189,151489593,7825,43.52,7.19,136.3
619,47070,143273326,0,0,832432,301485,146908740,131258397,12105,43.56,7.25,136.3
620,56390,116821665,0,0,618608,285351,163425604,127245260,13135,43.43,7.26,136.3
621,86189,233361278,0,0,1378757,411471,306226227,228436582,25429,43.43,7.21,136.3
622,55936,179270638,28672,56,963060,331509,242931178,160485108,15663,43.43,7.24,136.3
623,75941,207993545,167936,328,871077,389567,246811718,231072526,9910,43.46,7.26,136.3
624,56197,292380887,0,0,1396267,536649,280784860,271060407,19607,43.59,7.23,136.3
625,35175,135240075,0,0,691487,326094,176915077,157252608,17254,43.46,7.28,136.3
626,57151,244356442,0,0,1445436,598967,303244705,224477603,9651,43.54,7.31,136.3
627,56933,131641163,0,0,843371,250737,194642576,149540964,17355,43.39,7.18,136.3
628,66737,207335365,225280,440,856654,307831,254900397,236124353,9887,43.53,7.23,136.3
629,37205,192403883,0,0,909624,354302,202608578,163459717,5604,43.62,7.25,136.3
630,50597,188509931,0,0,1272133,524359,243399213,207748021,13545,43.41,7.22,136.3
631,56971,192619205,0,0,966421,372795,219596882,193870461,7997,43.61,7.18,136.3
632,60911,101463562,0,0,705015,267672,173929276,125623812,10814,43.39,7.22,136.3
633,48987,169911946,167936,328,1004384,439650,247216061,185134152,5652,43.53,7.21,136.3
634,49451,156484254,0,0,1051025,412086,225963536,162399073,13636,43.52,7.25,136.3
635,43794,120843153,0,0,698694,235656,169636669,150377522,9548,43.43,7.24,136.3
636,81313,223405492,0,0,1337942,403423,271990528,234375245,22219,43.51,7.23,136.3
637,43895,147343964,0,0,876153,358101,193790745,161448422,3106,43.41,7.18,136.3
638,60987,269529158,167936,328,1563685,525329,319907788,229694784,32479,43.41,7.24,136.3
639,38578,199713262,0,0,1160877,426807,228540260,199651318,5428,43.43,7.2,136.3
640,32577,101899082,0,0,839066,289581,175961681,133926671,6571,43.38,7.23,136.3
641,63785,207818832,0,0,1430314,474113,246020189,213659071,14733,43.53,7.2,136.3
642,50441,158383872,20045824,39152,1028095,315757,232707879,163454282,9387,43.37,7.2,136.3
643,61605,170957590,454656,888,938978,249946,201909289,201227285,15178,43.54,7.26,136.3
644,71769,234116702,0,0,1026101,357064,255359193,220937828,11536,43.53,7.23,136.3
645,49768,102759775,0,0,666972,263670,161779436,110347394,8618,43.33,7.19,136.3
646,74568,232969677,0,0,1385736,413226,285386071,208893995,8553,43.58,7.26,136.3
647,50834,143263124,0,0,937698,390498,201356869,161618246,6267,43.51,7.19,136.3
648,74557,293677110,167936,328,1440519,498251,325270623,266722917,21090,43.41,7.22,136.3
649,35293,207123510,0,0,1024249,391399,243436149,161765726,8167,43.52,7.19,136.3
650,34126,99220179,0,0,823062,264729,168787445,98255699,9569,43.49,7.24,136.3
651,80000,194977964,0,0,1380626,358746,235568944,176278728,23280,43.56,7.19,136.3
652,57240,154142220,28672,56,1028521,326202,227177619,179654330,7312,43.28,7.21,136.3
653,61421,236903764,225280,440,1333847,528895,318706024,212301919,17851,43.48,7.23,136.2
654,44791,108731938,0,0,860283,290900,156890841,138602793,8782,43.58,7.23,136.2
655,34495,174280968,0,0,892308,265420,198246636,157971410,9844,43.42,7.2,136.3
656,111755,278722145,0,0,1644394,608352,290748205,211465136,16467,43.41,7.23,136.3
