,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
330,341841,180760978,110592,10686,216,958037,128307838,150183888,55518,43.13,10.3,141.9
331,411507,247067291,0,16094,0,1117444,169040501,208861373,67355,43.12,10.3,141.9
332,283516,182438768,0,12942,0,616774,128727287,172016884,57200,43.09,10.29,141.7
333,301927,192032633,0,13893,0,822187,140418410,147945649,45461,43.09,10.3,141.5
334,399096,179088146,0,12623,0,826345,136434857,151201441,45083,43.13,10.34,141.3
335,290219,173540786,110592,15850,216,802347,126489781,140463659,55544,43.09,10.32,141.1
336,428627,206625623,0,16500,0,898357,124695165,150295049,47564,43.13,10.28,141.0
337,369170,173030505,0,14771,0,842877,131851016,149170363,41720,43.08,10.27,140.9
338,407244,200240077,23179264,10167,45272,968977,164314444,181418493,56540,43.12,10.31,140.8
339,327356,183176039,0,12046,0,818720,124267562,125611386,52495,43.07,10.3,140.7
340,425771,195551271,311296,10011,608,935987,137299522,160252291,43354,43.06,10.33,140.7
341,391095,217803151,0,15754,0,1038989,150665983,175338716,47326,43.08,10.32,140.6
342,298721,162165251,0,16812,0,736014,124697582,130341167,51296,43.15,10.33,140.6
343,259496,168246667,0,11138,0,750221,121396262,159792589,65349,43.05,10.24,140.5
344,267984,219703699,0,15240,0,834488,146787840,186836858,71572,43.06,10.28,140.6
345,275386,190435730,110592,13362,216,673888,111099247,114060085,49362,43.11,10.29,140.6
346,327970,217583501,0,11251,0,811459,142216239,185188057,61626,43.06,10.28,140.6
347,409676,248979539,0,11729,0,875268,141319891,158899250,78338,43.01,10.21,140.5
348,299603,198484911,0,16845,0,841526,159372402,187918958,54022,42.98,10.24,140.6
349,302459,202193925,0,11504,0,772393,136820280,174178670,42375,43.08,10.38,140.6
350,361273,202875447,110592,9583,216,852657,143095464,179193670,54090,42.95,10.21,140.5
351,340183,202534767,0,8927,0,853345,149876993,118531031,39805,43.12,10.35,140.5
352,412915,193409025,0,5666,0,758047,143807434,171968322,45290,43.02,10.31,140.5
353,358937,206673418,0,10482,0,914649,139468757,170326813,37209,42.96,10.25,140.5
354,373977,240893528,0,12722,0,1100852,153409769,155575171,66023,43.05,10.29,140.6
355,334431,151117887,110592,16156,216,733778,102588271,106402612,39385,43.0,10.34,140.5
356,300871,191147401,0,10885,0,934132,151053241,164143417,45437,43.02,10.3,140.5
357,391381,215314085,0,16838,0,910106,154584902,163802507,59033,43.0,10.25,140.5
358,355057,194173840,0,9164,0,826253,133736898,171629401,57360,43.89,11.19,140.6
359,384322,188586901,57344,14382,112,902388,146903590,174876559,30484,44.01,11.32,140.5
360,456372,227017169,397312,19937,776,945180,148806544,197411077,63063,44.21,11.54,140.5
361,303455,180330725,0,14263,0,800973,126800188,132597058,43835,44.15,11.52,140.5
362,332994,193483578,0,11387,0,822084,135455133,170435462,50746,44.07,11.42,140.5
363,349041,217947710,0,14426,0,1013888,165606144,180771415,61180,44.07,11.33,140.5
364,351526,203222161,0,9366,0,789767,144501271,182934803,52232,44.11,11.46,140.5
365,313919,208335432,110592,16136,216,843697,158041538,182241139,63715,44.06,11.38,140.5
366,444612,243873723,0,13040,0,915813,193903454,212087832,40668,43.99,11.28,140.5
367,439101,200575751,0,12664,0,788612,141438030,177687472,56987,43.93,11.19,140.5
368,276512,207562777,0,19838,0,936043,139435454,160497888,64488,41.6,9.12,140.5
369,313190,203886164,23748608,17111,46384,868901,147606479,189716802,34781,41.67,9.11,140.4
370,287896,195052683,339968,16932,664,890625,124090382,138912212,52992,41.66,9.1,140.7
371,360201,188385465,0,17696,0,827578,122496227,147240110,48420,41.61,9.15,141.0
372,352814,224085733,0,10306,0,988025,138397569,121000657,55577,41.6,9.1,141.3
373,414490,233674221,0,15478,0,1041476,176937762,190150783,75686,41.59,9.05,141.5
374,340806,205760007,0,5809,0,920470,132717542,130662439,39410,41.6,9.13,141.7
375,374212,182539861,110592,14903,216,783583,117495843,146718672,62953,41.58,9.11,141.8
376,315398,195609425,0,14091,0,841265,141403062,168513561,63173,41.6,9.07,142.0
377,358417,170320703,0,9318,0,746899,114266903,146932139,53224,42.3,9.65,142.1
378,355939,195810678,0,11512,0,808893,124738849,144090092,51502,43.14,10.29,142.2
379,448077,193433530,0,11248,0,910675,136432948,158915824,45616,43.15,10.27,142.2
380,433910,221620477,110592,13415,216,1076503,149039407,162525799,62180,43.1,10.22,141.7
381,374775,202154461,0,12905,0,933499,131701259,126714218,58920,43.23,10.35,141.2
382,386242,172772724,0,5625,0,770175,129175163,122252634,25099,43.23,10.37,140.8
383,345057,169043324,0,11460,0,802927,117774869,147019519,42044,43.18,10.33,140.5
384,337903,189734036,0,20881,0,756933,134359495,189349138,49777,43.1,10.24,140.1
385,430078,222910421,110592,20933,216,860987,141333954,173902581,71591,43.15,10.23,139.8
386,317553,213043912,0,10709,0,973614,162499367,184277988,46919,43.25,10.33,139.6
387,388772,193547904,0,18194,0,721773,132877386,164857990,51884,43.24,10.33,139.4
388,312533,198599925,0,14389,0,836365,139822395,140836115,49335,43.21,10.36,139.2
389,355301,197442278,0,10051,0,770590,112748690,164311938,56298,43.25,10.37,139.1
390,385806,184047612,110592,5462,216,750617,128996786,137052663,42429,43.11,10.26,139.3
391,530795,229842142,0,14302,0,1055160,165803777,203589604,47800,43.22,10.35,139.5
392,466667,211482684,0,10187,0,870926,152904333,174152782,40416,43.15,10.32,139.6
393,475425,187774179,0,1486,0,858837,146159921,164026680,21672,44.15,11.3,139.8
394,376072,195510183,0,9797,0,833853,106592934,117547921,50467,44.52,11.59,139.9
395,354246,194495339,368640,9625,720,856230,116664281,54442888,26348,44.39,11.45,140.0
396,436553,227047165,0,16645,0,1164658,163239180,198589130,62918,44.56,11.63,140.2
397,323084,178892974,0,16873,0,829988,130325537,163977552,38006,44.48,11.61,140.3
398,288527,187105585,0,16830,0,759258,134525987,132749705,64675,44.51,11.55,140.4
399,368390,166037956,0,21219,0,688496,107560022,118946807,37413,44.35,11.47,140.4
400,295504,183934707,23834624,15722,46552,853056,119938014,165843928,47330,44.43,11.49,140.5
401,521596,238127110,0,23952,0,962426,180614246,220428531,73632,44.36,11.51,140.6
402,375337,220743267,0,16566,0,829468,164039544,202178086,71854,44.23,11.27,140.6
403,291223,203128156,0,13752,0,737910,164700031,183504791,61113,44.0,10.95,140.7
404,323380,200076668,0,14596,0,794426,134415874,152641512,37752,44.03,10.93,140.7
405,327416,204592989,196608,12365,384,720146,146224884,154258012,71981,44.03,10.96,140.9
406,387451,195604684,0,9844,0,720445,134307826,170519347,50514,43.94,10.86,141.3
407,425210,260969748,0,16166,0,1094495,169277221,182222314,56286,44.09,10.97,141.6
408,398730,219567291,0,10792,0,924905,140302669,170328245,47331,44.04,10.94,141.8
409,392753,184694442,0,12290,0,700010,119490977,151289245,46671,44.05,10.96,142.1
410,368382,205634091,110592,10366,216,879297,99398804,109402018,52326,44.18,11.02,142.3
411,381515,183954058,0,11917,0,845513,129806616,150481583,41998,44.27,11.28,142.5
412,337685,202237963,0,11237,0,786819,141872475,146791803,63421,44.31,11.33,142.7
413,430483,208403750,0,6843,0,874087,144141586,169450416,48642,44.35,11.38,142.8
414,564248,252346733,0,14206,0,1127850,169532959,179365837,69071,44.39,11.42,142.9
415,381795,200486809,110592,9249,216,943913,151089221,166906826,40607,44.37,11.45,142.8
416,317200,184913073,0,17948,0,693622,135739565,172104988,61721,44.39,11.48,142.7
417,404838,174642664,0,5229,0,804605,132347960,168189665,31109,44.39,11.44,142.6
418,361335,174691686,0,9842,0,623834,126007606,166198831,58027,44.37,11.4,142.6
419,381235,221194045,0,17542,0,1027965,145833496,165214390,41668,44.39,11.39,142.5
420,373387,186410875,110592,14243,216,889187,138033460,159834789,33718,44.39,11.49,142.5
421,338826,195997074,0,18218,0,851950,118667123,170834153,47681,44.36,11.49,142.4
422,392053,178507867,0,9973,0,747109,126300878,147100085,33418,44.35,11.43,142.4
423,439028,181406615,0,12001,0,807321,141608161,157398865,53854,44.31,11.34,142.5
424,387601,209027367,0,14716,0,835639,152088364,167814520,48045,44.32,11.4,142.6
425,426155,196296481,139264,8321,272,886666,143852380,161307311,56737,44.36,11.42,142.7
426,513495,266075992,0,15676,0,1287060,167880636,193022512,49433,44.31,11.36,142.8
427,386636,175275067,0,13311,0,895153,126507574,161600364,47708,44.39,11.47,142.9
428,331405,185584584,0,13125,0,855361,121937174,137781175,44489,44.37,11.43,143.0
429,299800,181792232,0,21191,0,841752,126426090,149494352,64748,44.3,11.37,143.0
430,372638,187461750,24059904,12260,46992,886541,104558824,107933175,46003,44.3,11.25,143.1
431,371706,242719647,0,18323,0,1068223,145551771,175545465,55091,44.24,11.0,143.1
432,298764,190663924,0,17395,0,888779,136003874,147754343,35660,44.21,10.91,143.2
433,403140,221125688,0,16273,0,891280,162788795,174379888,45773,44.25,10.93,143.2
434,292634,186502011,0,12963,0,1008579,133761920,123104213,48229,44.12,10.91,143.2
435,316554,186556299,311296,13090,608,887722,109924110,143584091,29284,44.22,10.98,143.2
436,327638,185513083,0,9391,0,921583,132473094,122912437,44935,44.17,10.92,143.3
437,283838,176029853,0,21797,0,887640,127990163,100379951,50635,44.19,10.99,143.3
438,350213,229413464,0,16948,0,1041012,156058486,209029105,70991,44.22,10.96,143.3
439,276696,169096182,0,12703,0,877399,113245799,92174293,33772,44.2,10.97,143.3
440,331170,195758355,110592,12908,216,796255,138524582,132149243,31607,44.21,11.01,143.3
441,363099,185140890,0,18352,0,888418,152579760,181731644,47114,44.15,10.87,143.3
442,292355,178906780,0,12238,0,833337,118651798,118019850,51458,44.21,10.97,143.4
443,406427,230386742,0,11663,0,970023,152674069,158359678,72298,44.18,10.94,143.3
444,374399,213383700,0,7717,0,1002927,159778406,190166871,60090,44.09,10.95,143.2
445,465684,229467826,139264,8441,272,896239,175870383,189272183,50252,44.16,11.06,143.1
446,408896,191988900,0,15325,0,743927,123265314,121528667,46860,44.18,11.03,143.0
447,293096,213075475,0,18908,0,772422,135004804,132401115,70849,44.07,10.93,143.0
448,354897,206140097,86016,10289,168,766489,138264193,133398089,69305,43.84,10.67,142.9
449,547828,351835463,450560,27703,880,1743083,291254388,281312034,114698,44.12,10.95,142.9
450,365495,201005370,196608,10268,384,890237,130931503,175284445,47897,44.15,11.01,142.8
451,328239,179400220,0,13637,0,875405,137722923,143756395,50125,44.11,10.93,142.8
452,463105,255725612,0,21041,0,1150001,184757483,176464906,53926,44.27,11.16,142.8
453,298478,190353747,0,14883,0,777414,129523644,175576972,40550,44.14,10.91,142.7
454,373027,243940982,0,16183,0,1053816,178021294,203624126,52569,44.09,10.91,142.8
455,421769,187714494,6864896,12048,13408,780027,140662310,148410715,46445,44.22,10.97,142.7
456,310330,204717836,57344,13238,112,875877,170187291,165623713,51682,44.07,10.9,142.7
457,315027,202144216,0,13472,0,771898,144223069,172709253,63066,44.04,10.92,142.7
458,354233,219788991,0,11719,0,920784,148093115,186532172,58196,44.03,10.95,142.6
459,362834,212611595,0,10842,0,938982,146904157,159996154,63759,44.08,10.97,142.6
460,418546,229672495,368640,9436,720,901874,160204991,187175393,50668,43.58,10.69,142.5
461,376386,264816385,24170496,12734,47208,1137474,193863789,216754934,66072,43.02,10.46,142.4
462,309505,199866219,0,5884,0,814381,128561054,128964702,52307,43.01,10.47,142.4
463,332503,169284049,0,5144,0,736511,124376558,118863541,28813,42.99,10.47,142.4
464,394571,188734758,0,9783,0,812930,119745162,153457260,50454,42.98,10.46,142.4
465,261840,186466491,1343488,14204,2624,837693,118414237,108246592,55757,43.06,10.51,142.4
466,377735,226905475,0,14307,0,1085382,161700815,185428615,67349,43.05,10.52,142.4
467,313984,183927904,0,8091,0,812430,140106851,170524411,64702,42.93,10.36,142.4
468,319112,207385502,0,11028,0,918015,141443043,189745195,61965,42.87,10.35,142.4
469,325824,197648124,0,7169,0,934547,141657892,165054984,46505,42.76,10.28,142.4
470,337630,178168268,110592,13066,216,779188,118240225,158194866,31489,42.81,10.33,142.3
471,465503,214862227,0,6419,0,979174,152561342,187635058,45663,42.79,10.33,142.3
472,334987,183666979,0,13514,0,920111,129088635,126965187,49122,42.74,10.38,142.3
473,428898,232205644,0,19247,0,901620,185048375,218657284,69545,42.79,10.4,142.0
474,284352,191526544,0,13429,0,697546,136809390,149495383,62729,42.77,10.28,141.8
475,280733,180910348,110592,18371,216,731276,141315127,159381739,58753,42.83,10.42,141.7
476,326407,181562349,0,14348,0,720107,109214367,147155974,59482,42.89,10.37,141.5
477,309390,188867488,0,14318,0,805735,134158483,156648769,62362,42.53,10.48,141.4
478,138868,179696810,0,7001,0,980042,127675704,105333816,65872,42.02,10.61,141.3
479,11127,124146809,0,1217,0,653859,112078279,117722239,26220,42.04,10.63,141.2
480,5202,142019685,110592,88,216,754264,95815104,106863311,42105,42.04,10.53,141.1
481,14743,205293479,0,549,0,1015321,152872793,163964348,35942,42.02,10.53,141.1
482,4802,111449186,0,768,0,735637,91098366,92099333,33147,42.06,10.69,141.0
483,1317,145131228,0,74,0,699739,118219774,130016027,28455,42.06,10.63,141.0
484,4599,174586349,0,183,0,1003120,115645767,97479653,56276,41.94,9.71,140.9
485,10432,149060959,110592,1802,216,699064,129507834,140575633,41081,41.66,5.22,141.0
486,34038,157059584,0,263,0,820607,113292043,85370310,27580,41.67,5.16,141.0
487,10000,185003725,0,259,0,1075188,146957684,118978685,62120,41.62,5.21,141.0
488,17264,171797335,28672,135,56,845294,124375662,127667096,56258,41.66,5.06,140.9
489,8404,147405957,0,105,0,819199,97861260,102560650,19214,41.67,5.11,140.9
490,7504,133363407,196608,82,384,730981,102700001,117193880,50123,41.46,5.22,140.6
491,16679,198525308,0,913,0,1131591,172750732,165991042,44407,41.25,5.09,140.3
492,12731,152790982,23252992,176,45416,826205,135259910,134390853,39117,41.3,5.17,140.0
493,19903,163393059,0,3442,0,754922,150512383,142360114,41519,41.32,5.18,139.8
494,11038,152969849,0,494,0,684565,106568431,117381211,40104,41.29,5.21,139.6
495,13983,196822804,311296,916,608,1089352,165563622,143553377,46778,41.34,5.15,139.4
496,11787,140842128,0,492,0,688335,128866250,126217878,37309,41.31,5.09,139.2
497,6398,157785271,0,188,0,609649,126743352,119107944,59093,41.33,5.11,132.1
498,9320,196615760,0,595,0,804153,159652546,137791521,47419,41.46,5.13,131.9
499,7512,161129339,0,353,0,752709,121909357,118988013,60683,41.54,5.18,131.8
500,12248,170484122,110592,2721,216,840769,116696479,118894257,59713,41.48,5.24,131.7
501,25921,197466905,258048,4619,504,979519,148676636,143736699,62428,41.53,5.18,131.6
502,7595,169565794,0,352,0,882124,138127503,110973074,54245,41.59,5.16,131.5
503,10948,155073870,0,423,0,777703,117863219,109512630,59332,41.55,5.14,131.4
504,9197,165027927,0,403,0,919422,142850536,119370187,42735,41.55,5.17,131.2
505,13153,156263342,110592,162,216,694962,137904534,134625002,48997,41.72,5.2,131.1
506,15100,207195254,0,424,0,894258,180082360,198582771,72389,41.68,5.19,131.0
507,13548,163862690,0,139,0,823880,145816076,153033208,41505,41.76,5.12,131.0
508,9990,147540376,0,641,0,662787,77745881,81300859,33910,41.75,5.15,130.9
509,18019,163518349,0,1262,0,827781,129521998,114209386,30790,41.7,5.2,130.8
510,9975,187915225,110592,791,216,951072,163026493,158937664,51803,41.8,5.19,130.8
511,8271,153538040,0,572,0,778580,132830664,122838425,58752,41.79,5.15,130.8
512,9866,161001355,0,618,0,727871,123793595,141026304,49651,41.7,5.13,130.8
513,67553,170157861,0,3398,0,922473,116099802,128074311,57480,39.3,5.6,130.8
514,12298,205958613,0,4440,0,995525,177909841,174963896,54528,39.23,5.16,130.7
515,5235,155175269,110592,256,216,869614,120964927,119572399,41882,39.15,5.15,130.7
516,31019,186476345,0,2551,0,946246,184888796,159020377,75097,39.14,5.19,130.7
517,2983,130017017,0,440,0,634649,99171963,123624943,28378,39.19,5.1,130.7
518,2116,161158233,0,249,0,837996,136160237,141137215,37679,39.16,5.08,130.8
519,4246,172600846,0,314,0,833863,119432094,105774415,53958,39.17,5.09,130.8
520,1234,133167857,110592,228,216,671269,95675694,88822835,45826,39.18,5.09,130.8
521,3052,197533566,0,229,0,1114190,163905494,163238046,63131,39.18,5.08,130.8
522,2988,158563288,0,775,0,724259,137540043,150856447,35742,39.16,5.06,130.8
523,1202,153799091,22065152,384,43096,653098,127606424,147902795,42154,39.14,5.06,130.8
524,5681,162465381,0,597,0,773157,137910945,137887485,43237,39.12,5.09,130.8
525,1762,168893845,311296,104,608,785754,121442096,131990269,30100,39.18,5.02,130.7
526,1505,159456489,0,60,0,644476,134240389,123892710,48629,39.16,5.14,130.4
527,1070,158709223,0,60,0,751188,130350725,141321081,58087,39.16,5.11,130.0
528,889,213564820,0,55,0,1058897,161206647,137280091,50901,39.18,4.99,129.8
529,2123,152510445,0,60,0,773939,103397121,100404062,53911,39.18,5.06,129.5
530,5114,157538459,139264,75,272,842319,135068282,112923589,42262,39.11,5.0,129.3
531,1161,163866234,0,42,0,887639,134502635,134865390,29674,39.17,5.07,129.1
532,1566,172365829,0,185,0,914386,141431882,136397510,54694,39.28,5.06,128.9
533,2277,145178603,0,124,0,755512,107332975,115185246,54260,39.24,5.07,128.8
534,3850,170627024,0,135,0,808189,133055485,109627419,35811,39.23,5.1,128.6
535,2896,160631523,110592,128,216,795829,113537617,107499529,37274,39.31,5.09,128.5
536,1828,199273709,200704,107,392,830152,148732412,156729328,61176,39.3,5.01,128.4
537,671,155224955,0,183,0,607608,116118745,131723805,57926,39.25,5.0,128.3
538,821,157279095,0,2220,0,600536,112931334,128900783,67034,39.28,5.05,128.2
539,2282,167801350,0,435,0,721035,137550247,158539786,71300,39.31,5.08,128.1
540,2697,202220192,110592,227,216,749654,173957911,195462492,61616,39.22,5.01,128.1
541,1393,153760901,0,67,0,755655,130137391,128641236,50446,39.25,5.0,128.0
542,1102,151617926,0,109,0,750092,120994005,113303965,29602,39.18,5.02,127.9
543,1208,175542586,0,135,0,943783,154504698,148113245,55321,39.19,5.08,127.9
544,6465,167116911,0,206,0,799335,135312516,126593873,30615,39.12,5.05,127.8
545,1403,143584561,110592,184,216,784639,117985824,141352848,34793,39.17,5.01,127.9
546,3844,152015860,0,125,0,800664,125993585,139424295,30745,39.17,5.07,127.9
547,1759,200870842,0,129,0,938208,157439304,178535353,41060,39.18,5.07,127.9
548,2059,159961202,0,105,0,817412,101129860,89656570,39102,39.17,5.07,127.9
549,13491,165582814,0,254,0,772583,145025502,143819687,59154,39.11,5.08,127.8
550,2728,135823364,110592,139,216,867858,96879155,113728597,60465,39.17,5.08,127.8
551,3203,160788457,0,196,0,890592,132373202,128943483,40189,39.12,5.07,127.8
552,8817,199222267,0,269,0,955300,170446228,161056990,73267,39.13,5.12,127.9
553,2894,166384111,22147072,271,43256,827599,126497402,148855993,59440,39.1,5.1,127.8
554,5741,164709552,0,484,0,796360,95133496,106909098,49823,39.19,5.13,127.8
555,4539,168652492,368640,320,720,839242,150237500,148430192,35568,39.1,5.16,127.8
556,6526,186686412,0,252,0,797126,135799522,90051875,63379,39.05,5.14,127.8
557,7609,157251051,0,133,0,783314,145423076,147721309,63556,39.16,5.13,127.7
558,8569,179944259,0,122,0,776048,151489964,134479700,47781,39.12,5.16,127.7
559,50008,184158307,0,1791,0,832862,112681445,125263655,71544,39.21,5.18,127.7
560,10295,163109738,110592,244,216,755879,132643587,158323763,61238,39.16,5.19,127.7
561,14996,218433777,0,635,0,954842,183719690,209664004,75643,39.16,5.21,127.7
562,12770,176845324,0,150,0,917645,107974084,110223631,30356,39.12,5.3,127.7
563,18224,172185677,0,212,0,792044,140159844,128654802,45682,39.11,5.27,127.7
564,25595,173453963,0,496,0,848495,146559872,162055733,25787,39.2,5.32,127.7
565,17265,171738502,110592,791,216,914070,134869807,115190407,48217,39.18,5.35,127.7
566,22659,207835453,0,357,0,1080672,172767760,157545949,31187,39.18,5.24,127.7
567,20381,172739220,0,326,0,766647,113240562,107689616,42178,39.17,5.23,127.7
568,20226,172685033,0,318,0,880015,141573378,165429668,53108,39.15,5.44,127.8
569,44431,180631849,0,1316,0,952578,168684788,170195679,37915,39.14,5.49,127.8
570,65230,172155114,110592,1013,216,861788,134079467,117610884,43305,39.21,5.58,127.8
571,77024,216230805,229376,1995,448,927545,179894723,184145502,51549,39.2,5.49,127.8
572,64522,179831096,0,2898,0,812428,148748646,162956690,63939,39.17,5.55,127.8
573,92633,188482129,0,2890,0,821199,184828617,149910281,65390,39.2,5.63,127.8
574,79561,196828872,0,1743,0,965207,143099740,119009160,41752,39.15,5.47,127.9
575,66004,163547003,110592,443,216,881459,136033676,144388767,40252,39.12,5.59,127.9
576,56120,206367545,0,3492,0,916956,174097095,147094240,53905,39.15,5.49,127.9
577,76403,193487147,0,2095,0,922177,155809876,143290739,43976,39.22,6.87,128.0
578,121630,207517468,0,5490,0,961340,141731383,136989136,55255,39.24,6.97,128.0
579,117062,196333306,0,2255,0,917848,128169786,146093218,58890,39.23,6.97,128.0
580,134150,176840568,139264,3846,272,733087,135222532,165792086,56218,39.25,6.97,128.0
581,143269,180291555,0,4090,0,913520,140099506,148302603,48038,39.25,6.97,128.1
582,135027,179890124,0,4340,0,784330,129368145,131747397,56080,39.24,6.97,128.2
583,212510,242889508,0,6660,0,1146037,181025345,216055003,66572,39.26,6.96,128.2
584,128530,196880524,25657344,4860,50112,890023,148152604,178816566,62908,39.25,6.96,128.3
585,107128,190587515,311296,4953,608,789198,148273244,158934940,65561,39.24,6.94,128.3
586,198263,197354062,0,3441,0,918300,145630804,162519523,35084,39.26,7.08,128.4
587,271294,181490762,0,11335,0,798427,141631114,156967391,24197,39.23,7.15,128.4
588,318173,186021375,0,7764,0,953644,144021158,132373627,33966,39.33,7.17,128.4
589,347975,197312884,0,11153,0,869606,146106435,183538247,46632,39.25,7.15,128.6
590,348788,191375378,311296,7176,608,968760,149010351,161161100,36395,39.25,7.19,128.9
591,440833,237542608,0,14092,0,1096226,157622550,161008438,49428,39.26,7.18,129.1
592,335939,173379019,0,8664,0,727564,126112462,159916968,51404,39.23,7.13,129.3
593,226028,177932001,0,15216,0,797327,126070564,151538579,66970,39.25,7.14,129.4
594,372139,178406689,0,3009,0,816264,145791094,130026506,37603,39.3,7.16,129.6
595,346486,205785328,110592,6561,216,919258,159337244,164706445,60942,39.29,7.17,129.8
596,324781,188987311,0,9066,0,803123,151340325,168326621,47533,39.27,7.17,129.9
597,462810,232146405,0,9346,0,989612,159012095,192014181,51777,39.25,7.16,130.0
598,284418,176403890,0,7269,0,830468,136208340,165126544,49327,39.25,7.15,130.1
599,334197,182274946,0,6506,0,778489,116029297,122423949,47878,39.25,7.16,130.3
600,265864,190800707,139264,7891,272,879059,116486810,140684453,54183,39.27,7.31,130.5
601,322861,170516477,0,4490,0,918487,132775330,150774366,38393,39.33,7.37,130.7
602,372986,188746839,0,4796,0,775534,131441144,147875061,38409,39.26,7.32,130.9
603,466629,239508702,0,13732,0,1034462,179004747,175259710,54241,39.28,7.33,131.0
604,376967,198902745,0,5393,0,843061,161626092,157487722,35202,39.3,7.36,131.1
605,293828,180127977,110592,9785,216,803650,121777667,164545359,61893,39.26,7.37,131.2
606,337561,181059748,0,6629,0,808620,152210878,156079174,39597,39.32,7.33,131.3
607,283771,186283228,0,7942,0,942330,140901165,159252022,41269,39.23,7.35,131.4
608,425866,213946429,0,10619,0,980525,156046408,169316260,38117,39.3,7.34,131.4
609,360180,181202199,0,4410,0,925661,137061404,175517781,36053,39.28,7.3,131.5
610,280481,183028226,139264,7667,272,896284,136085225,151806378,38973,39.34,7.38,131.5
611,287205,202383015,0,17581,0,831819,157421850,156960932,72112,39.28,7.31,131.6
612,329127,189691789,0,6626,0,787681,125689979,139209046,51039,39.33,7.35,131.6
613,350659,199678964,0,7824,0,926504,118695516,123195721,48592,39.29,7.31,131.7
614,272989,207903461,0,12201,0,951971,171850208,167533189,60965,39.33,7.37,131.8
615,465763,230697610,25858048,10868,50504,1051248,166139860,189881969,50538,39.25,7.31,131.8
616,267275,180435942,0,12734,0,796560,98582573,76856262,50947,39.28,7.38,131.9
617,382675,157693375,0,7710,0,840632,130630150,145716515,52909,39.29,7.37,131.9
618,348180,168483852,0,7842,0,814180,119816557,158377970,36497,39.27,7.32,132.0
619,311816,207039596,0,14487,0,915328,162169150,184104517,39373,39.29,7.33,132.0
620,417991,206719060,339968,10414,664,959555,145016566,147409669,52806,39.27,7.32,132.0
621,324491,206012907,0,7443,0,864582,164333561,186020222,49045,39.33,7.31,132.0
622,347193,236909887,0,14358,0,1101447,159154001,178152316,65340,39.19,5.3,132.1
623,15362,163934519,0,2559,0,693378,133708696,152496378,41858,39.16,5.17,132.1
624,5612,160876394,0,218,0,781913,135470028,110943810,36212,39.17,5.11,132.1
625,4753,154768541,110592,141,216,768006,105188331,108946867,37595,39.21,5.12,132.1
626,6245,208099445,0,78,0,1002238,164600606,176882808,54007,39.17,5.05,132.1
627,1019,138167197,0,40,0,732504,112558945,103155768,37666,39.19,5.03,132.1
628,868,151914322,0,85,0,734857,116736261,132805213,55046,39.14,5.01,132.1
629,3075,188669545,0,284,0,895543,137574685,154070542,63436,39.16,5.04,132.2
630,883,137738934,139264,259,272,689707,107133731,98880109,28480,39.17,5.0,132.1
631,1988,151800071,0,80,0,792642,132155484,137317983,28527,39.11,4.96,132.2
632,735,153037240,0,69,0,814805,115592977,99296467,44017,39.13,4.99,132.2
633,753,183305287,0,270,0,888754,134671616,124430571,70742,39.18,4.99,132.2
634,1123,143912135,0,427,0,721341,108237296,114741889,43960,39.18,5.01,131.9
635,1292,160873397,110592,403,216,784962,145452380,124403845,36839,39.13,5.09,131.4
636,1035,186790886,0,211,0,736158,135091544,142336950,64110,39.13,5.05,130.9
637,723,135836791,0,93,0,781229,101632247,89445197,20274,39.15,4.98,130.5
638,688,151272767,0,106,0,747793,128525642,140237282,30598,39.17,5.09,130.2
639,1545,207430217,0,1347,0,1055889,138239423,117625293,52879,39.13,5.04,129.8
640,1643,128400468,139264,84,272,776117,116063165,120064125,28432,39.2,5.02,129.5
641,1065,133763266,0,73,0,722437,111686820,111024386,42519,39.23,4.95,129.2
642,785,188978082,0,61,0,924842,129377645,138675741,43542,39.21,4.97,129.0
643,927,145831260,0,107,0,805555,123599525,115370937,29887,39.27,5.05,128.8
644,1283,144019575,0,136,0,852401,118960778,131314371,37558,39.27,5.1,128.6
645,3950,160302754,21987328,58,42944,914505,134732531,150007475,18147,39.25,5.01,128.5
646,2870,172975768,0,83,0,1046566,150156260,161115288,33157,39.27,5.06,128.3
647,2592,150905302,0,60,0,730280,125770730,97067209,38078,39.29,4.98,128.2
648,1091,150394741,0,56,0,837120,104936700,84767674,33400,39.28,4.97,128.1
649,2468,186091052,0,62,0,953662,151035541,148070230,39824,39.25,5.0,128.0
650,1656,139390546,512000,53,1000,719518,96939966,95993847,37064,39.26,4.99,128.0
651,1395,143056297,57344,126,112,705216,113251299,110974369,30642,39.2,5.01,127.9
652,2414,205036918,0,166,0,950533,150151885,120623095,59521,39.21,4.98,127.9
653,1212,151343109,0,134,0,762089,131294794,152185104,44128,39.25,5.01,127.8
654,2168,154426128,0,416,0,614356,105513231,87173424,61245,39.18,4.99,127.8
655,2417,182016429,196608,82,384,850008,124728797,138098084,55939,39.21,4.97,127.7
656,1224,157648231,0,174,0,709930,125132292,145185026,51370,39.19,5.01,127.7
657,1379,144885486,0,51,0,680131,107677232,102661920,34628,39.12,5.01,127.7
658,3615,130504283,0,140,0,793066,104349094,104745836,46861,39.12,5.03,127.7
659,4525,176553783,0,241,0,997293,134156476,119625130,53654,39.19,5.05,127.7
660,1742,146578450,225280,200,440,715454,113648217,92732559,47830,39.13,5.06,127.7
