,LLC-store-misses,bytes,LLC-load-misses,cycles,LLC-stores,ref-cycles,instructions,LLC-loads,blocks,pkg_pwr,ram_pwr,power
320,11538,0,285819,370594803,159966,412684902,292762718,2939007,0,42.65,7.2,135.7
321,8674,0,222873,383449576,177862,468335031,314125356,3582120,0,42.72,7.2,135.7
322,2571,0,321161,399135845,167239,435122261,296736307,3316169,0,42.59,7.07,135.7
323,2179,110592,298415,348093482,154237,421088513,281728616,3058657,216,42.98,7.37,135.7
324,10972,0,240352,381973720,147287,444848716,273136986,3409496,0,43.09,6.71,135.7
325,11523,0,432316,403103088,166400,462769538,338380123,3384237,0,42.62,6.77,135.6
326,10755,0,195799,367110138,174272,401247349,272386878,3318606,0,42.88,6.75,135.5
327,14481,0,224707,373184201,138303,414121269,266413486,2997567,0,41.84,7.17,135.4
328,3313,110592,150120,227552591,105555,225964542,156600200,1724836,216,39.93,5.95,135.2
329,1707,0,100323,351744828,154522,377021768,265835205,2976485,0,39.93,5.85,130.1
330,13173,0,247504,522184958,250083,575394929,387759457,4415766,0,39.94,6.05,130.1
331,3592,0,104695,348584424,169573,394378406,260353365,2676700,0,39.95,6.03,130.1
332,1726,57344,208337,298598800,88377,327713883,232418305,2389099,112,42.15,6.88,130.2
333,11841,167936,193414,454469312,179668,464219455,318911117,3456896,328,41.08,6.13,130.7
334,1822,0,72983,297882436,138839,331990983,221939677,2587004,0,40.71,5.87,130.8
335,8223,0,373711,475439791,191329,545673896,402154934,4042090,0,41.6,6.6,130.8
336,11490,0,165529,330448074,139488,359408884,243621717,2767135,0,41.81,6.58,131.2
337,1718,18026496,152122,364679189,155179,380208866,263102739,2830050,35208,41.26,5.95,131.4
338,3640,253952,130448,314901177,121078,359447736,227601150,2711300,496,42.21,6.57,131.4
339,12034,114688,178882,326343673,125181,337145307,238084204,2542390,224,41.51,6.55,131.8
340,25699,0,248381,478571660,212583,494748221,381330808,3604162,0,40.47,6.05,131.9
341,2876,0,111858,377716551,128001,419258139,292848196,3332788,0,40.41,5.91,131.8
342,8569,0,111962,371906745,154707,403489805,272903125,3072738,0,42.31,7.09,131.7
343,4266,311296,199722,308102128,129246,376457641,217319555,2883660,608,42.4,7.2,132.1
344,2515,0,240945,395240051,158926,419022288,285908704,3409449,0,42.3,6.63,132.5
345,14736,0,417407,509744641,222034,557586892,406212774,4242724,0,42.33,7.19,132.8
346,6140,0,220461,388422995,149349,397632879,262810941,3256747,0,42.36,7.14,133.0
347,12756,0,183870,416413281,196024,446262330,294259056,3506938,0,42.69,6.82,133.3
348,6010,110592,202365,368431735,168393,397090429,267963014,3381883,216,42.49,6.8,133.5
349,6922,57344,247200,275078053,148802,347419761,226006641,2718129,112,42.76,7.08,133.7
350,16387,0,404684,367589046,192829,468277512,321631178,3412091,0,42.61,6.68,133.8
351,6312,0,291224,325062016,136792,375634899,257582962,2750378,0,42.98,7.28,134.0
352,6688,0,341198,398481486,169715,478156821,320164692,3543138,0,42.91,6.69,134.2
353,14155,110592,142580,334647815,168042,389481199,236065049,2872698,216,42.54,6.94,134.2
354,11222,0,125716,370518958,148810,397602603,278221711,3256839,0,42.62,7.42,134.3
355,18010,0,283088,321418061,165019,372233434,276109882,2584954,0,42.4,7.24,134.5
356,14213,0,258554,410082662,172597,500530121,332620129,4007362,0,42.82,7.17,134.7
357,10460,0,188589,296954093,123764,322214381,214793183,2378816,0,42.54,7.87,134.8
358,6122,110592,249460,314797603,121779,364267807,238984734,2643063,216,42.69,7.26,135.0
359,9107,0,210377,325331256,138025,355961327,241615672,2865482,0,42.66,7.2,135.1
360,13131,0,335142,402708694,156639,417406038,307274314,3224317,0,43.01,7.86,135.2
361,16079,0,238776,347375502,141611,363302866,230269748,2711213,0,42.29,7.2,135.4
362,10460,0,293861,474840149,209564,500055521,347047418,3778920,0,42.74,7.5,135.3
363,8882,139264,228554,377360191,139874,391349162,266642214,2925330,272,42.88,7.78,135.4
364,12443,0,151467,368717826,169473,362707965,247031644,2730679,0,42.17,7.2,135.5
365,20122,0,341129,530278413,256183,567183872,395364819,4052334,0,42.08,7.51,135.5
366,7553,0,112046,333347735,150530,366723748,240269306,2741832,0,42.38,6.92,135.5
367,10041,0,200603,347223942,142477,394500276,266525178,2967030,0,42.38,8.3,135.5
368,18468,17944576,204567,342522684,151947,422761406,285271165,3670456,35048,42.36,7.74,135.7
369,13265,0,144388,347285051,146578,411443699,288338675,3369396,0,42.42,7.24,135.7
370,19551,0,458546,289873080,137682,387535681,265845266,2617550,0,41.8,7.66,135.7
371,22512,0,151091,456236664,196424,459820813,309050955,3552402,0,42.26,8.19,135.7
372,16007,0,139818,466394815,199699,483374677,328069313,3803651,0,43.13,7.98,135.9
373,11153,483328,367255,398259470,155398,421812217,278780514,3040489,944,42.18,7.3,136.0
374,4413,0,317766,308628025,138621,345255162,237374485,2687257,0,42.19,7.55,135.8
375,29971,0,305539,495871348,236622,530890976,381571576,3909104,0,41.67,7.89,135.8
376,7290,0,166407,329016767,152489,342495241,230416306,2396538,0,42.71,7.92,135.8
377,12293,0,188207,448824326,186574,473886093,309727284,3612007,0,42.25,7.55,136.0
378,6940,110592,273625,331895753,133694,365637863,247311789,2451996,216,42.41,7.42,136.0
379,10706,0,288959,472567183,196108,488833169,325913688,3617956,0,42.4,8.11,135.9
380,13180,0,389858,435780354,137736,486190197,350932573,3256273,0,41.93,7.41,136.0
381,9641,0,188981,325453310,162373,385048254,261027152,2939786,0,40.47,7.13,135.9
382,13481,0,163421,400486541,189185,433834113,299117600,3602353,0,41.32,8.06,135.6
383,17754,110592,96181,358947473,176401,453467744,305741710,3561742,216,42.08,7.48,135.7
384,9590,28672,236061,417280295,191775,444475081,297857869,3401061,56,42.08,7.08,135.5
385,35287,0,316503,493261841,226663,549386220,403127286,4043034,0,42.6,6.75,135.5
386,11143,0,208239,393243615,139269,407927540,280196374,3302322,0,42.74,6.63,135.3
387,12181,0,120668,418893393,192668,455668916,302381845,3535153,0,42.94,6.75,135.3
388,14496,110592,153086,303859070,131137,349018977,238751636,2488663,216,42.81,6.74,135.2
389,6568,0,259903,374255112,138119,376293842,258160715,2595016,0,42.78,6.67,135.1
390,26300,0,289862,519949522,237393,563991473,410052809,4056606,0,42.15,7.14,135.1
391,20430,0,190487,380818577,167536,400990163,269945040,2842235,0,42.06,8.17,135.1
392,5111,0,243268,257228184,93868,287032088,198762437,2234705,0,41.67,7.79,135.3
393,11186,86016,184399,384241830,161695,413108860,264555869,3224665,168,42.1,7.49,135.4
394,4801,81920,230811,320876720,127642,327968927,223869864,2236684,160,42.47,7.97,135.3
395,30385,0,278896,481977193,205218,521729863,385154749,4072472,0,41.88,7.43,135.5
396,10734,0,183659,498849384,217755,537153648,354643600,4231651,0,42.27,8.0,135.5
397,7282,0,256287,354968680,162425,383098770,246601221,2830231,0,42.05,7.63,135.7
398,12683,86016,376301,342558938,139916,389158893,291769602,2810634,168,42.32,7.56,135.6
399,12344,18079744,147236,444822503,180948,465767154,314023751,3706372,35312,41.93,7.28,135.7
400,45901,0,419758,506327842,221172,543305556,460039800,3913206,0,42.27,7.6,135.5
401,12169,0,316168,453965170,176540,479391727,326659234,3600955,0,42.06,7.57,135.6
402,1411,0,205423,284176845,113206,307617036,207627529,2327155,0,42.21,7.36,135.6
403,14438,229376,188331,391914850,183171,432137703,293942086,3235390,448,42.72,7.45,135.6
404,8000,311296,197307,372800454,144111,396604184,279659545,2995729,608,42.59,7.48,135.7
405,15760,0,373384,402071729,205309,513794128,365526918,3608777,0,42.55,7.57,135.7
406,15414,0,176949,288276013,113175,366135567,201121357,2858952,0,42.81,7.27,135.7
407,9498,0,180827,446908175,195609,476067867,320791860,3819282,0,42.84,7.3,135.8
408,18189,143360,100196,403839644,184980,420393179,289170588,3346187,280,43.25,7.34,135.8
409,13189,24576,289120,419904189,173170,421094592,288643231,2999036,48,42.81,7.17,135.8
410,8079,0,360893,386848508,181293,443979649,310198175,3472478,0,42.48,6.86,135.8
411,15760,0,253286,441513059,178439,463130015,304566652,3547876,0,42.93,7.02,135.7
412,8578,0,192254,296964251,108274,317849227,220552383,2315073,0,43.04,6.71,135.7
413,7887,86016,303790,305731381,94510,366246390,233766107,2715294,168,42.37,7.07,135.6
414,2645,110592,189227,385072210,203541,438039091,289698987,3587846,216,40.41,6.13,135.5
415,9464,0,300758,491605208,213983,528397354,399595589,3749830,0,40.01,6.03,130.4
416,2113,0,142781,397415370,170018,415325632,290515770,3270436,0,39.99,5.92,130.4
417,3988,0,77949,275015858,141201,358019864,203693222,2488210,0,39.94,5.95,130.3
418,8434,0,99602,363448800,161301,376242436,261330691,2772960,0,41.14,6.38,130.3
419,1171,110592,256804,409371869,191897,460676654,305577514,3472872,216,41.54,6.68,130.7
420,10364,0,278177,421828369,156800,474737847,351972393,3605444,0,40.75,5.99,131.0
421,3491,0,116092,349303269,170296,357317451,250919806,2872336,0,40.93,6.15,131.0
422,8450,0,183420,342001347,128308,362534058,259387359,2738997,0,42.17,6.98,131.1
423,10647,0,174398,401471662,172069,426705741,277672437,3369260,0,41.26,5.78,131.5
424,2002,139264,170087,363677035,173694,398015033,255760143,3037472,272,41.49,6.31,131.5
425,27921,0,357740,399460021,188031,485735001,338471348,3465399,0,42.37,6.97,131.6
426,9892,0,88880,425104917,195939,430119128,296151853,3411309,0,40.41,5.93,132.0
427,4156,0,77575,269943564,120198,303915476,214781622,2210043,0,40.43,5.87,131.9
428,2568,0,114437,275731839,111521,344340136,217278921,2714805,0,41.53,6.87,131.7
429,10475,110592,183039,406498984,167269,412545594,279938931,2897088,216,42.62,6.99,132.0
430,38716,17145856,377597,369517560,186114,479206671,345499819,2988438,33488,42.55,6.8,132.4
431,5113,0,243897,384289610,166971,424452353,273825865,3365722,0,42.65,7.37,132.7
432,8381,0,198150,373188745,157432,372129368,259823527,2804902,0,42.59,7.13,133.0
433,12373,0,363089,413374664,161574,431181713,293302756,2929586,0,42.94,6.81,133.3
434,10487,397312,193413,313744261,104366,348723034,222524787,2402587,776,42.71,6.71,133.5
435,24222,114688,325421,438042872,210212,455049639,325340748,3277667,224,42.73,7.24,133.7
436,6556,0,194217,456399015,225018,476107223,330375691,3863260,0,42.5,6.6,133.9
437,8495,0,219925,375469701,164666,410217517,277649779,3097124,0,42.92,7.23,133.9
438,17169,0,207585,459821317,207617,479964839,330629648,3717359,0,42.74,6.74,134.1
439,5256,167936,222189,296109810,121967,401796265,247095149,2968472,328,42.53,7.08,134.2
440,14642,0,345782,445514663,204368,484903454,357926957,3578827,0,42.81,6.72,134.3
441,7035,0,331765,327386644,136032,386124381,265636739,2912061,0,42.44,7.64,134.4
442,8756,0,176984,395142343,171213,418887590,284743387,3233392,0,42.53,7.17,134.7
443,7209,0,210790,339480514,138593,399509032,249745274,3069070,0,42.43,7.34,134.7
444,9339,196608,233444,403124464,175898,421410920,288193335,3213017,384,42.85,7.86,134.8
445,7961,0,405531,398065980,176398,440379933,339245977,3017471,0,42.37,6.94,135.0
446,18195,0,198790,442462005,216764,475972791,303215396,3653281,0,42.41,7.39,135.0
447,24916,0,211915,426823775,188031,438995488,292407349,3395282,0,42.81,7.83,135.1
448,10828,0,131048,327012431,149935,338231445,235954006,2632440,0,42.54,6.96,135.3
449,6209,110592,340818,441201785,160933,494487276,345591176,3791857,216,42.26,7.57,135.2
450,23190,0,446951,385255688,160754,430185793,326510530,3217879,0,42.74,7.63,135.3
451,4896,0,246690,375494967,141468,426417481,273308791,3203527,0,42.44,7.28,135.4
452,5640,0,274518,267776347,103284,308568763,183505286,2275047,0,42.68,7.48,135.5
453,12893,0,194832,414076340,161564,439101695,291915678,3321013,0,42.57,7.11,135.5
454,15010,139264,185788,361617245,167171,399486553,271449667,3136305,272,42.27,8.34,135.5
455,28171,0,320135,413631719,169951,500890777,360267475,3317425,0,42.18,7.59,135.7
456,10636,0,258526,391217447,174278,426326646,289517207,3216407,0,42.57,7.51,135.7
457,6341,0,237155,339227129,152498,375929471,249217711,2992611,0,42.3,7.71,135.7
458,11284,0,350733,284278688,137539,313071405,193967069,2491671,0,42.53,8.26,135.7
459,5527,110592,272809,443237703,204533,463811427,305091294,3350680,216,42.55,7.62,135.9
460,6225,18087936,427507,367611017,113358,451161480,299713125,3029926,35328,42.1,7.21,136.0
461,2807,0,284077,405777926,175276,445074293,290629248,3603656,0,42.0,7.65,135.8
462,11927,0,237101,355503173,159303,383308327,261845672,3084947,0,42.24,8.22,135.8
463,7455,0,238223,402295262,181638,415273637,278032781,3159502,0,42.93,7.96,135.9
464,11756,397312,201661,375557951,145055,383377444,256495570,2675248,776,42.09,7.34,136.1
465,34055,200704,165901,459684053,205493,495682778,364736786,3569431,392,42.33,7.62,136.0
466,5834,0,282629,444396088,181773,458913608,313481949,3175990,0,42.69,8.0,135.9
467,13125,0,221799,455301668,203120,483611115,322428044,3592391,0,41.01,7.34,136.1
468,1545,0,308607,349627520,109160,378997165,253359605,2734589,0,40.9,7.68,135.8
469,6964,225280,316900,373396451,162090,431858462,298983240,3375328,440,42.42,7.94,135.7
470,25653,0,385612,449204224,179747,459144505,342047175,3603912,0,42.03,7.26,135.8
471,12596,0,195219,451791332,203164,454576814,303212759,3550955,0,42.71,6.68,135.7
472,6260,0,237984,323766475,135690,354976801,239749104,2560358,0,43.0,6.73,135.6
473,16106,0,200086,382861272,150087,412693354,280842470,2977920,0,42.93,6.74,135.6
474,17602,225280,191632,438145387,165032,448515278,298151072,3349537,440,42.86,6.81,135.5
475,8950,0,378594,354726068,129432,410863554,313067610,2896444,0,42.99,6.86,135.4
476,6779,86016,350184,347596268,129167,363029378,259215897,2789240,168,42.4,7.61,135.4
477,3732,0,344097,352737490,105277,356738565,251055122,2648802,0,41.8,7.94,135.5
478,11668,0,352701,391775487,157941,445874223,293299738,3130199,0,41.92,7.62,135.5
479,12559,253952,229508,405624484,168632,429763996,289101139,3344181,496,41.39,7.66,135.6
480,22253,0,388586,393187546,162045,412476326,311881679,3031168,0,42.95,7.95,135.5
481,4994,0,301996,369469048,154933,386265771,266689539,2767562,0,41.25,7.6,135.8
482,15228,0,180624,393266219,176738,432543538,287843945,3440819,0,43.09,7.98,135.7
483,12137,0,203932,412001313,158750,431510304,282334490,3144483,0,41.21,7.57,135.9
484,15712,110592,225034,343140074,148997,357759878,229488507,2586228,216,42.59,7.57,135.8
485,12248,0,379142,427197443,184080,460691907,352316615,3158739,0,41.5,7.31,135.8
486,11508,0,231806,371299334,160584,439516363,300529120,3371210,0,42.81,7.59,135.8
487,11110,0,168865,314975810,148878,333582495,224134261,2827451,0,42.61,7.51,135.7
488,9796,0,194711,404431342,168135,415201566,279008230,3267566,0,42.57,7.62,135.8
489,11351,139264,176342,347495710,164427,379398697,257225178,3105841,272,42.23,7.54,135.9
490,15938,0,404002,347048262,136505,435890255,315570806,3502710,0,42.71,7.5,135.8
491,13160,17997824,171986,310919067,144377,373319742,242367312,3061765,35152,43.02,7.43,135.9
492,20335,0,126702,425626687,203342,452761023,310273332,3553840,0,43.24,7.36,135.9
493,12874,0,181698,313195909,133278,323000732,211743989,2328490,0,43.48,7.39,136.0
494,9880,253952,210418,369031181,153802,379012305,256551752,3011853,496,43.16,7.34,136.0
495,23629,0,362207,367073935,120507,386589584,292109913,2396121,0,42.94,6.98,136.1
496,15880,172032,92406,395557733,168163,434570862,299331210,3471859,336,42.93,6.85,135.9
497,10208,0,112745,397518188,179788,409619281,283341321,3228644,0,43.08,6.75,135.9
498,9550,0,220850,380123367,166213,401261235,270259398,3023872,0,42.13,7.15,135.8
499,8075,368640,134460,443579648,207680,461455967,316357056,3659008,720,41.24,6.0,135.6
500,14838,0,255523,328287246,155622,404375448,299755972,2854355,0,41.48,6.17,135.2
501,13206,0,138031,385837352,159324,433599091,284942403,2951364,0,42.19,6.96,134.8
502,3309,0,190347,397790033,176228,422378487,282375668,3273436,0,41.3,5.91,134.7
503,2952,0,155907,253432515,115940,350250554,237783007,2616510,0,41.53,6.2,134.4
504,12380,110592,113226,383794741,178986,387212982,264667337,2793853,216,41.97,6.94,134.2
505,6213,0,238861,366257402,172393,497223258,341950594,3843742,0,41.19,5.9,134.1
506,4975,0,77640,432386241,203349,478435782,311953574,3878747,0,41.34,6.18,133.8
507,13447,0,109679,303469022,144714,307613671,220568578,2359495,0,42.59,6.85,133.6
508,6882,0,128016,289044105,119815,359304374,221873709,2810928,0,40.45,5.89,133.8
509,3641,139264,51134,346364527,168947,394668123,245836191,2987414,272,40.36,5.89,133.4
510,17045,0,192973,403927642,198178,477068368,327373060,3674732,0,41.76,7.05,133.0
511,12395,0,137653,376404143,176198,381670962,255303268,2925187,0,42.39,6.99,133.2
512,12136,0,288129,428515499,171097,474098498,326035996,3428270,0,42.48,6.89,133.4
513,10308,0,176654,289766769,127841,287822758,206418317,2446918,0,42.5,7.18,133.6
514,4472,110592,193205,437750647,204921,499335206,318091430,3935980,216,42.4,7.07,133.8
515,20656,0,314122,366897413,181061,423812924,313291684,2909923,0,42.75,6.75,133.9
516,5939,0,174556,410808208,199775,431555365,299711887,3186161,0,42.88,6.75,134.1
517,12986,0,186479,176227405,94085,201119005,136818713,1898338,0,43.11,7.06,134.2
518,9139,0,202162,235168895,111265,306677923,204078092,2045442,0,42.57,6.75,134.4
519,3556,139264,327463,358549802,155391,394263071,288306920,2883514,272,42.81,7.29,134.4
520,14691,0,399782,444823226,214525,490021572,346962035,3486227,0,42.56,6.62,134.6
521,10097,0,251316,527189213,209251,540089366,378676836,3718923,0,42.81,7.04,134.6
522,5382,17268736,237514,255536343,136387,355512199,187720050,2620084,33728,42.29,7.24,134.7
523,7458,0,204182,372903514,147115,387004866,263868293,2936018,0,43.18,7.59,134.8
524,7096,253952,276494,265139788,97538,315271438,216531508,2440050,496,42.62,7.11,135.0
525,21159,0,311717,524100263,233134,536543776,406796840,3953024,0,42.54,7.84,135.0
526,7358,0,251687,319039741,137956,373593093,256952958,2922428,0,42.75,7.33,135.2
527,6778,143360,221364,342732779,136373,364418714,241067050,2561643,280,42.41,7.12,135.3
528,10861,0,176141,378774427,156260,426503785,322922921,3050016,0,42.92,7.85,135.3
529,9359,368640,227178,407010101,170973,410296482,291360885,2855622,720,42.24,7.18,135.5
530,13221,0,278103,423016094,204854,528999982,386841463,3898172,0,42.66,7.38,135.4
531,11685,0,251254,450558384,200801,500176108,322872770,3757681,0,42.54,7.72,135.4
532,11649,0,210706,378269767,141945,396382889,271156228,2951357,0,42.51,7.32,135.6
533,9021,0,216126,320577795,124014,335240531,223313123,2511866,0,42.55,7.54,135.6
534,8994,110592,209802,364022296,137025,378134313,265767899,2899591,216,42.89,7.07,135.6
535,21685,0,465716,447509318,173908,516774858,378728554,3508251,0,42.29,8.41,135.6
536,7400,0,134197,303817609,137015,339806040,235629990,2716419,0,42.36,7.6,135.8
537,8463,196608,365644,478542752,190088,500244280,338003522,3738702,384,42.25,7.28,135.8
538,15660,0,157009,459215960,182532,463423067,325099654,3403004,0,42.25,7.68,135.8
539,11171,0,253471,364219145,143863,384572893,256822135,2736039,0,42.51,8.49,135.7
540,24396,0,322014,411253548,177989,459234942,343285643,3067267,0,42.37,7.54,135.9
541,8803,0,492945,549652894,232690,632295566,464306688,4069634,0,42.21,7.28,136.0
542,13963,1773568,173469,414414296,191117,435957074,288768305,3392708,3464,42.2,7.62,135.8
543,10704,4632576,145640,356576764,139215,387854246,269040900,3071503,9048,42.11,8.13,135.8
544,20684,0,90387,347420439,161423,392613629,272402789,3013322,0,42.82,7.89,136.0
545,23050,0,354243,402547732,167805,438306753,323137448,2966495,0,42.05,7.42,136.0
546,15899,0,267255,423434394,177398,486165599,360277604,3250610,0,42.54,7.61,136.0
547,12425,856064,149393,369667131,156971,383901778,257693068,2735955,1672,42.33,7.93,136.0
548,12686,802816,227780,344101951,136667,438614085,303382800,3221314,1568,41.29,7.37,136.1
549,5678,86016,242894,529807716,244707,555599648,370927229,4355569,168,40.72,7.63,135.8
550,11968,0,407291,447095158,201344,515241081,368087407,3931763,0,42.21,8.05,135.7
551,8901,0,297042,213607983,111943,318808692,201134455,2044081,0,41.83,7.16,135.8
552,17650,19316736,245896,478593447,195617,533644849,357191093,3992081,37728,42.94,6.8,135.7
553,12185,0,190154,383171964,160237,385734562,265452731,2582833,0,43.14,6.57,135.6
554,13072,0,223848,335129396,151846,345361896,222731624,2320193,0,42.55,6.72,135.5
555,16671,0,355843,499158148,182383,527601298,385212237,3653972,0,43.12,6.81,135.4
556,5373,0,304668,287145641,117981,336320652,228732614,2358939,0,42.71,6.67,135.4
557,11310,110592,182803,382199041,177006,409233951,277641430,3114842,216,42.15,7.01,135.3
558,8943,831488,201725,483496037,220889,504820692,344524151,3964780,1624,41.91,8.1,135.2
559,6830,0,161676,390928378,179927,402044591,269497734,3093499,0,41.27,7.64,135.4
560,23217,0,405710,363782672,156450,430426156,299236206,2717013,0,42.57,7.56,135.4
561,13554,0,195736,493257957,233906,528057553,346468385,3754659,0,41.65,7.85,135.4
562,14934,167936,141071,415116008,197957,443561287,303203737,3224976,328,42.71,7.71,135.5
563,11301,57344,139598,397139484,169894,405052665,276992166,2873229,112,41.74,7.91,135.6
564,4602,0,286911,371225478,168038,447939937,262415270,3375519,0,42.59,7.57,135.6
565,23647,0,285566,414355419,216646,467980989,312949118,3346177,0,41.79,7.93,135.7
566,14046,0,231193,345673402,147845,389116999,259829755,2852476,0,42.04,7.38,135.7
567,9888,167936,255640,393870478,162410,407347582,287265174,2944372,328,42.3,7.53,135.7
568,10941,114688,176790,333488199,127367,383835847,249426004,2891451,224,42.32,7.54,135.7
569,11152,0,214658,409664345,188258,430332190,284534238,3331658,0,42.48,7.37,135.7
570,20753,0,280840,423943146,224575,518690741,369222972,3883568,0,42.67,7.53,135.7
571,13598,0,216756,304231283,99396,377886567,269793325,2387600,0,42.39,7.44,135.8
572,7881,110592,254017,397451434,196547,448181571,277778646,3347906,216,42.67,7.55,135.8
573,11125,0,186020,421450279,171175,426895264,287496007,3175367,0,43.11,7.33,135.8
574,6743,0,227410,418719450,178132,450346611,290323960,3359015,0,43.14,7.3,135.8
575,7861,5419008,517423,438399743,168863,484615939,351959264,3048176,10584,43.03,7.32,135.9
576,7923,0,103372,255035933,109485,303145037,187704490,2466417,0,42.79,7.32,136.0
577,11629,167936,189509,430600993,203625,480649155,310117412,3751242,328,42.82,7.04,135.9
578,12179,0,172440,340595766,148138,353935220,239319846,2498506,0,42.74,6.89,135.9
579,6235,0,204292,500078770,221441,567805388,375340884,4299877,0,43.12,6.78,135.8
580,12841,0,423271,437162687,193380,557670458,389171884,3714658,0,42.5,7.28,135.7
581,2172,0,261760,333023282,112793,362688237,238217245,2777405,0,41.2,6.05,135.6
582,5025,110592,86405,411075245,189680,439625425,300960442,3385504,216,41.56,6.01,135.2
583,14587,18161664,128195,339586012,141693,357750596,245786746,2887434,35472,42.25,6.89,134.8
584,5492,0,152679,322128093,134880,330635761,230033244,2602723,0,41.31,6.1,134.7
585,6368,0,323117,343573018,163612,411342798,297624581,3114104,0,41.56,6.17,134.4
586,10926,0,194139,319084721,144407,371903798,251984722,2675544,0,42.09,6.89,134.1
587,7173,253952,231899,359398373,166215,415503959,270216743,3048926,496,41.27,5.88,134.1
588,4942,487424,165580,369585437,174731,416700709,282859684,3172669,952,41.96,6.33,133.8
589,16867,0,146113,377845087,181083,425233116,259632177,3091952,0,42.02,6.93,133.7
590,20234,0,443512,324622456,117363,375686049,305802271,2241744,0,40.52,5.87,133.8
591,1741,0,96962,449931474,182048,464706512,323212372,3626499,0,40.46,5.85,133.5
592,6568,167936,84670,448714560,202199,450663616,319193299,3498568,328,41.87,7.02,133.1
593,1712,172032,243653,335386432,123842,365591317,260142641,2640440,336,42.58,7.13,133.3
594,7537,0,214695,362601857,116048,366952470,248591634,2833054,0,42.49,6.8,133.5
595,11312,0,340656,419189682,155193,477191056,309200909,3348419,0,42.73,7.12,133.7
596,15407,0,98250,364013881,183860,424656132,288758768,3201216,0,42.6,7.1,133.9
597,9422,110592,287773,342757210,151159,419414281,262269986,3144825,216,42.75,6.75,134.1
598,9990,0,138250,441184927,196016,448475734,305519046,3469078,0,42.58,6.89,134.2
599,12952,28672,241815,361921597,152720,377572193,252520070,2605585,56,42.86,7.04,134.3
600,11830,0,332612,407306979,165958,457313276,344057548,3364229,0,42.67,6.54,134.4
601,9786,0,274439,346547121,135246,366725798,256334478,2886593,0,42.84,7.11,134.4
602,5158,110592,245578,480256075,226102,523639692,345261989,4199884,216,42.78,6.65,134.6
603,9228,0,71348,303814403,132438,321030289,221211016,2370395,0,42.9,6.99,134.5
604,8649,0,193275,370059899,169734,413483497,275394060,2969172,0,42.31,7.06,134.6
605,20696,0,386523,399090138,173341,466593845,324166279,3358911,0,43.21,7.64,134.7
606,14511,0,260093,378840134,151261,395557614,266229742,3096740,0,42.51,7.03,135.0
607,8752,86016,110289,305703879,117827,321945534,217173043,2656937,168,42.47,7.85,134.9
608,4198,24576,363240,469437480,197624,533598522,343143924,4170203,48,42.92,7.31,135.1
609,8500,0,199054,345766737,145442,377203936,245732890,3015899,0,42.31,7.04,135.3
610,24894,0,358993,476199689,242996,510766534,367247043,3700147,0,42.72,7.88,135.2
611,7111,0,263921,325093612,132043,416758410,248038710,3112119,0,42.68,7.27,135.4
612,2357,110592,272049,337048685,124092,376526700,261725543,2700552,216,42.61,7.21,135.4
613,14807,0,183550,323582811,146408,384476428,258031032,2847056,0,42.78,7.74,135.4
614,12769,17534976,187717,445308738,199681,459557434,312312905,3526184,34248,42.24,7.18,135.6
615,22608,0,254396,369223991,157254,406512992,318362688,3057379,0,41.98,7.24,135.5
616,18269,0,166314,459584380,195390,470613460,322979601,3639247,0,42.51,7.32,135.4
617,3536,253952,321868,359803339,152375,403078039,261333277,2958544,496,42.6,7.97,135.5
618,16225,114688,222682,438128351,196091,462341827,313222217,3147278,224,42.77,8.03,135.6
619,14249,143360,231319,422321816,187551,423478310,292071757,3160364,280,42.24,7.28,135.8
620,19164,0,306948,387453365,161887,412597671,302953931,3000240,0,42.21,7.69,135.8
621,15463,0,202162,352416261,140695,352373294,253747155,2622609,0,42.51,8.38,135.8
622,18532,167936,582614,525272686,186407,554002773,457873056,3843011,328,42.81,7.81,136.0
623,21377,0,180507,373672193,165112,382482187,271085133,2604072,0,42.13,7.25,136.1
624,6461,0,227751,334637591,146986,366678914,230578960,2598651,0,42.26,7.49,136.0
625,26863,0,360159,418917272,171016,494090692,356646020,3557683,0,41.82,7.9,135.9
626,9078,0,327239,292816959,101859,323194933,230269101,2379346,0,43.25,8.12,136.0
627,11757,110592,330327,430509810,183415,473508380,314707200,3537244,216,42.33,7.52,136.2
628,10017,57344,211969,328431770,124152,366675381,250734538,2780949,112,42.41,7.52,136.1
629,10601,28672,190287,417564987,193303,469209684,306912106,3610543,56,42.43,7.93,136.1
630,32207,0,426928,455708861,199322,525056691,355618771,3684673,0,41.3,7.46,136.1
631,4076,0,270150,270434565,111393,281492706,199818482,2002516,0,40.87,7.74,136.0
632,18798,110592,127440,351450166,152953,359576041,239279075,2511686,216,42.21,7.9,135.8
633,7911,0,205802,296213164,125729,360486498,250132239,2802269,0,41.9,7.13,135.9
634,19304,0,122100,370656484,167316,424811794,285282136,3204158,0,42.58,6.91,135.8
635,11877,0,328193,425654996,203745,443111238,339103043,3044164,0,42.92,6.76,135.7
636,12435,0,141314,356878963,160006,361149465,254173695,2753315,0,42.52,6.76,135.6
637,5711,86016,212992,426576596,200405,463816848,311234369,3658809,168,42.89,6.7,135.5
638,9982,27136,133552,321779061,147598,351926976,236944233,2679604,53,42.6,6.7,135.4
639,15013,512,242133,463763404,199208,470117766,329752791,3612841,1,42.25,7.01,135.3
