,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
0,965,379375279,361081400,1993196,0,70815,0,443438980,58370,28.88,5.95,130.8
1,838,183303544,312111541,2615233,1490944,70475,2912,307346693,143263,30.25,5.69,113.5
2,6493,408914201,571260432,4052360,253952,157671,496,556112326,255424,29.64,5.72,105.1
3,7272,312486345,430659793,2737017,0,438020,0,361748871,103337,40.17,6.85,104.7
4,7451,308969215,333636332,2397580,28672,164786,56,410561820,212920,30.19,5.86,104.3
5,1616,322863178,495619833,3920807,0,32041,0,476936388,219135,28.58,5.5,104.8
6,500,280407182,424686825,3760741,0,52205,0,414426041,191350,26.11,5.36,110.6
7,213,241567527,272075459,2278268,512000,39620,1000,309690982,78044,26.0,5.4,101.1
8,2035,335738056,434706888,2817198,0,182500,0,412251065,177125,29.26,5.58,107.6
9,3790,374356650,532408770,4441994,0,47149,0,556819337,193622,30.23,5.54,98.3
10,710,265612419,334393288,2618559,0,92786,0,356008838,120159,26.15,5.46,104.4
11,700,288280635,483843768,3294433,0,81569,0,450047374,184913,28.94,5.41,104.3
12,619,224362225,340709330,1950785,167936,29350,328,338229375,84078,24.05,5.39,104.9
13,5955,301580560,500599098,3967281,0,226299,0,386740151,230554,28.33,5.64,104.8
14,861,300254069,370107828,2595694,0,34453,0,445502462,141992,26.58,5.54,104.5
15,125,202306284,296490038,2358522,0,39807,0,281073422,107639,29.18,5.35,103.9
16,377,241772471,296357310,3060277,0,34185,0,373150479,236998,27.73,5.41,110.1
17,376,337429612,497903834,3596393,225280,49690,440,486634331,169016,26.8,5.35,101.9
18,7383,257087579,318589369,2361705,0,217244,0,353825602,132662,24.97,5.62,101.7
19,716,282691727,447678486,3655864,17936384,57113,35032,412440784,139047,30.44,5.53,101.6
20,208,254161296,391118079,2735599,0,72177,0,331572780,119075,25.63,5.44,118.3
21,82,282348339,397997811,2780278,0,36905,0,445522339,114626,25.29,5.4,111.8
22,203,278683872,523954973,3334412,225280,42082,440,428930971,185219,26.53,5.52,98.4
23,7478,345715157,497619783,4258177,143360,270817,280,389893184,168673,35.08,6.09,107.9
24,6819,325850784,357891885,2403823,0,297888,0,368939260,153428,29.05,5.85,96.4
25,3138,173667486,286459336,2096111,0,90994,0,232718541,102141,23.93,5.57,97.0
26,486,358899320,491453803,4282992,0,34309,0,472126307,147569,29.39,5.48,111.3
27,1008,137005322,147265646,1157709,1601536,31963,3128,151457502,78653,23.25,5.39,111.0
28,2092,380221885,456266960,2797473,57344,213353,112,526579816,88531,26.15,5.69,131.8
29,626,358377640,495528763,4309674,344064,76415,672,501217124,258188,31.57,5.55,104.7
30,7629,312099896,510414344,3081852,0,209172,0,434570354,148231,30.16,5.87,114.0
31,12510,322927085,508097915,4341561,0,498290,0,439754645,320166,40.28,6.79,127.2
32,1733,170290934,231108368,1486402,225280,66303,440,197655753,73545,25.38,5.57,109.0
33,2757,372029112,582641360,4372407,716800,322312,1400,572690763,180992,33.78,6.02,108.4
34,1868,416689585,466623096,3291592,0,329716,0,519582404,83281,38.13,6.49,107.9
35,3691,224486612,329006770,2626998,0,49729,0,334496590,111341,27.75,5.52,113.5
36,527,396401297,542263488,4325017,0,55962,0,619988957,251801,28.65,5.47,132.3
37,220,188340014,369377586,2488846,1458176,60061,2848,271769490,70585,26.49,5.39,132.3
38,3844,436660537,480732661,3034359,28672,296237,56,569369704,180989,33.3,6.2,132.4
39,8680,198274520,302977215,2629507,0,201377,0,271015327,136676,40.35,6.84,132.7
40,21813,368793591,465554932,4147095,0,457007,0,594949276,165453,40.07,7.41,140.3
41,13184,153819707,202320291,1288448,0,343102,0,194319014,75924,40.01,7.71,140.4
42,11390,183187513,212157287,1844910,454656,346547,888,179100737,54314,41.54,9.05,140.5
43,31045,198168220,253111578,2524002,0,429929,0,265696440,117873,43.48,10.31,140.4
44,10514,171650304,234816351,1464299,0,491832,0,200602179,56850,44.12,10.94,140.6
45,10786,301955502,425765432,3356777,0,775640,0,457567511,146587,43.19,10.06,140.3
46,8832,195745864,317936456,1913130,0,570346,0,256596436,94823,43.55,10.35,140.3
47,5410,181513065,199404289,1140576,483328,558365,944,271641998,50101,43.81,10.63,140.2
48,30943,464778589,649856624,4831195,0,757427,0,606791390,191478,42.7,9.41,140.1
49,47295,249171758,305917986,2789066,0,346067,0,338977906,131992,43.32,10.13,140.1
50,15140,271198473,509873623,3843750,26320896,505697,51408,410739297,179004,43.04,9.82,140.2
51,19201,272313691,432258208,2629078,0,376995,0,452029510,210117,42.9,9.63,140.1
52,18160,286111244,411465517,3086624,225280,506373,440,356082036,120254,43.49,10.24,140.3
53,26210,235590600,233975183,1614515,0,511157,0,270192550,119447,43.89,10.51,140.2
54,15709,359241566,521752214,3515682,0,658270,0,519022393,149217,43.02,9.69,140.4
55,15079,214693097,251424861,1845899,28672,421702,56,321448586,107076,43.88,10.42,140.6
56,35799,328900865,479484868,3885488,0,445694,0,491231250,183665,43.08,9.74,140.5
57,14204,168671122,191818574,1065138,425984,358049,832,182173390,82163,44.12,10.64,140.5
58,8165,237348011,304363396,1551102,0,690173,0,246969927,23563,43.76,10.32,140.5
59,18637,314375464,450760542,3433819,0,442497,0,387185266,106434,43.59,10.13,140.6
60,20882,298875498,372923350,3178553,344064,409319,672,428833164,172805,43.53,10.16,140.7
61,8507,325053253,388425423,3709449,0,500924,0,483337261,174236,43.08,9.73,140.6
62,14177,181728704,245864467,1422911,225280,381417,440,235167864,59897,43.86,10.48,140.7
63,22854,279182523,294781770,1859013,0,547358,0,327059685,111781,43.38,9.96,140.9
64,15002,348101069,501310178,4135462,0,551620,0,521621047,231862,43.14,9.82,141.0
65,4245,219603549,264112578,1467108,0,451276,0,260621108,89827,44.22,10.77,141.2
66,10356,255325943,353975340,1993853,0,533272,0,285329620,65218,44.13,10.77,141.0
67,14910,193018568,252770858,1572212,233472,408137,456,243294015,75714,44.1,10.7,140.9
68,27620,270574227,282517637,1873547,0,740063,0,352832735,95083,43.8,10.37,140.7
69,14589,308457734,420286461,2881411,0,290057,0,363943917,150608,42.91,9.57,140.9
70,26580,286895356,413491780,3360351,0,220038,0,345570600,190316,43.55,10.17,141.0
71,18855,318342066,464546494,3721265,0,551150,0,521751881,262762,43.1,9.6,140.8
72,13575,228283202,215497867,1293638,196608,338575,384,275714554,62877,44.23,10.76,140.8
73,28970,230818376,334677026,2185891,0,505024,0,196704595,138896,43.34,10.01,140.9
74,25837,376241125,548895064,4123314,0,535234,0,558058476,206338,43.04,9.75,141.1
75,13871,226643848,264396376,2211462,0,379213,0,344825084,91801,43.91,10.33,141.3
76,10519,191088974,226426346,1636091,0,428375,0,257254217,94223,44.14,10.75,141.2
77,7948,161715683,194966548,1219496,167936,304729,328,262439257,40037,44.31,10.99,141.0
78,9917,326042275,320264674,1961196,0,520204,0,391773682,82123,43.67,10.36,141.2
79,13942,194653394,228446949,1808148,0,322440,0,312354519,66174,43.55,10.11,141.3
80,13469,318217922,550034574,3810142,0,737807,0,458194825,257572,43.11,9.69,141.4
81,8136,172256667,236264159,1609564,27848704,611249,54392,237457045,52664,44.48,11.06,141.6
82,14132,178218883,224930211,1428545,311296,506632,608,220919755,80002,44.17,10.69,141.4
83,14859,264292543,384440096,2089484,0,811414,0,332213210,91151,43.75,10.33,141.2
84,5501,105465153,173415243,1174169,0,315093,0,177440024,35379,44.16,10.66,141.2
85,11865,287781487,450609731,3585113,0,491950,0,388582639,217723,43.19,9.81,141.4
86,11531,269750583,451738960,3265128,0,566549,0,344662799,199204,43.38,9.94,141.5
87,20819,197856473,245415966,2318281,167936,374207,328,290706954,99476,43.87,10.5,141.3
88,26946,168778827,321684666,1490382,0,566947,0,297126288,86528,44.08,10.68,141.3
89,6404,187118193,220876287,1175888,0,387413,0,244126752,50683,44.15,10.78,141.2
90,35606,351220945,483336362,3578584,0,295722,0,410453816,253163,43.0,9.56,141.1
91,11246,197358491,264979170,2064260,143360,437298,280,254590157,73698,43.77,10.44,141.2
92,29728,335296342,393154651,2615277,339968,554178,664,397314084,167386,43.66,10.29,141.3
93,20418,441976243,505782194,2998865,0,602943,0,554792651,139576,43.16,9.79,141.2
94,16189,218489835,253882314,2219114,0,421786,0,272086940,83462,44.09,10.51,141.1
95,7502,212464839,254534666,1561810,0,275011,0,295481214,73815,43.71,10.31,141.3
96,41299,394501868,507161395,4021512,28672,435718,56,479758698,197968,43.02,9.72,141.3
97,21802,210524220,326794178,2596003,167936,567100,328,308734800,121849,43.97,10.49,141.1
98,41585,280498601,337745433,1806704,0,665447,0,309227132,114135,44.06,10.59,141.0
99,19358,223204969,379597305,2871536,0,311845,0,300115123,137006,43.15,9.71,141.2
100,36608,396533858,522365919,4467398,0,550241,0,615958736,221769,42.89,9.49,140.8
101,16283,302868524,356111478,3059606,0,425038,0,423396164,178031,43.68,10.14,140.9
102,10935,203897133,183781844,1535914,196608,260698,384,232140818,72770,43.57,10.05,140.8
103,45461,511785912,652929554,6867523,0,661368,0,826331525,403416,42.55,9.17,141.0
104,9311,135913840,256832626,1562759,0,605801,0,179962652,74199,44.32,10.73,141.0
105,29049,332774307,436922120,3947820,0,337078,0,409007606,197931,43.31,9.77,140.8
106,7337,171571201,236225357,1448240,0,472896,0,243563252,54316,43.75,10.38,141.0
107,11173,285772109,410503425,2577039,167936,391807,328,395767712,186059,43.35,10.0,141.2
108,20861,434870854,525723613,4407898,0,390011,0,606135091,135957,42.86,9.43,141.4
109,14341,241152754,318595899,1887897,0,445857,0,299993269,91847,44.0,10.65,141.6
110,14240,153304017,157806046,996736,0,406013,0,188857466,70943,44.35,10.9,141.7
111,26462,209537295,275190530,1986649,26439680,409594,51640,217154026,99124,44.38,10.87,141.8
112,18365,184700653,244719148,1694016,339968,459489,664,248117498,69418,44.35,10.87,142.0
113,18366,224624839,286801886,1950354,0,763206,0,352920638,81710,43.81,10.41,141.8
114,11865,133703399,224180943,1244342,0,317654,0,163394884,77344,44.24,10.75,141.6
115,7861,156394860,184814185,1249988,0,448610,0,210913629,54445,44.26,10.75,141.4
116,52039,358869866,478279329,4055534,0,414841,0,476067519,267622,43.11,9.65,141.4
117,10067,270022665,361697255,2682014,167936,488851,328,375383723,135866,43.7,10.35,141.6
118,8562,372186095,493479719,3611753,0,723165,0,457026517,119888,42.72,9.36,141.5
119,8124,274496292,388569320,3079321,0,554079,0,318689035,141189,43.95,10.56,141.3
120,16454,145902069,152723012,1053935,0,385427,0,184455003,60974,44.25,10.92,141.5
121,13559,309100676,369680874,2901037,0,556997,0,383907218,130987,43.57,10.17,141.7
122,17216,383336145,567004414,3875115,483328,569356,944,552080850,204839,43.0,9.65,141.4
123,21912,134109722,196787088,1537328,0,475875,0,168008277,71791,44.24,10.65,141.2
124,12073,173822611,247586797,1500456,0,491398,0,262884102,100201,44.1,10.66,141.4
125,25231,327959761,474219163,3729298,0,410735,0,445773497,159690,42.81,9.55,141.4
126,24965,378482520,484373439,4651788,0,746663,0,471952054,189037,43.09,9.72,141.2
127,10195,178282281,231990765,1484894,282624,557250,552,200446223,94714,44.48,10.91,141.3
128,19987,423304310,525002972,3709377,0,614751,0,595702838,133967,43.09,9.78,141.4
129,12753,326073812,478264971,3795435,0,595154,0,396725289,161601,43.0,9.68,141.6
130,10487,176441059,223860278,1476893,0,488870,0,210221484,57597,44.01,10.55,141.7
131,13000,216205872,263353855,1745236,0,480758,0,287157674,91192,44.31,10.82,141.8
132,9189,169367932,255926832,1678535,233472,463591,456,253274673,92970,44.3,10.84,141.7
133,21889,262418238,198736395,1105597,0,504610,0,275664777,72497,44.17,10.81,141.5
134,25139,223546243,275553358,1524518,0,416139,0,299275320,120867,43.95,10.52,141.6
135,19932,239058269,321875457,3091331,0,498571,0,345917697,115977,43.02,9.7,141.7
136,15349,278216981,452720304,3805865,0,474269,0,337684043,162038,43.49,10.03,141.8
137,13406,154238275,226856090,1186605,167936,381964,328,215083871,60764,44.31,10.78,141.9
138,18644,257962367,332836475,2134722,0,646747,0,340278198,113665,44.01,10.63,142.1
139,10426,171692089,229100893,1959276,0,491045,0,291579966,78102,44.14,10.71,142.0
140,15243,209043632,207872811,1531961,0,394156,0,255590534,79128,44.22,10.78,142.0
141,16126,109616989,143366978,1110348,0,338841,0,159054853,55162,44.17,10.75,142.1
142,19641,228613663,234793178,1978462,26988544,471176,52712,332457157,92633,43.93,10.46,142.2
143,5018,366678097,407886878,2160326,0,627211,0,433675154,108481,43.89,10.44,142.3
144,8394,195288156,259885695,1712914,0,450836,0,289888844,62906,44.35,10.86,142.5
145,5629,111255842,144281884,778280,0,243941,0,132760736,38088,44.38,10.93,142.2
146,13027,192969975,261782134,1617541,0,638041,0,229878649,65903,44.46,11.0,142.1
147,16600,154410685,193035209,1261327,483328,456567,944,222239167,50900,44.45,11.04,142.2
148,21287,254825033,346754389,2670385,0,680081,0,308145020,155483,43.06,9.79,142.3
149,21347,208217056,377027890,2941223,0,513902,0,251441667,165998,43.75,10.38,142.4
150,14937,169097577,239515460,1179789,0,330737,0,206429863,38728,44.35,10.94,142.5
151,17458,172124301,176469075,969401,0,355727,0,266789216,84008,44.45,10.99,142.6
152,12668,204254136,231731032,1373036,339968,640839,664,248173707,50477,44.31,10.92,142.7
153,10795,243772079,330505295,1762471,0,866333,0,288331714,37889,44.18,10.79,142.7
154,10217,174111548,202992709,1157762,0,445626,0,249975330,44971,44.37,10.9,142.7
155,12214,213931020,241901854,1409063,0,500788,0,267033079,65224,44.47,11.05,142.7
156,9193,181335101,232552583,1534287,0,498402,0,277782061,60499,44.08,10.67,142.8
157,8612,209281777,263067034,1719454,512000,632482,1000,306056206,66424,44.44,10.94,142.8
158,21686,282043680,366110237,1548929,0,596485,0,329901561,53147,44.11,10.63,142.9
159,8679,180047036,240399376,1388805,0,539964,0,234362920,40987,44.53,10.96,142.9
160,16120,149462261,176213808,1320011,0,368699,0,200601330,64448,44.37,10.9,142.8
161,3891,122778203,193682194,1259182,0,421324,0,179523145,31421,44.36,10.83,142.7
162,6769,191329608,240527295,1473760,167936,439003,328,236536724,64666,44.38,10.91,142.8
163,18507,305919737,367835585,2211427,0,722688,0,324284595,79406,44.05,10.51,142.9
164,12709,205914166,275929159,1764443,0,457554,0,309486177,79337,44.09,10.61,143.0
165,11548,153766052,181896515,1075284,0,466832,0,209605564,60261,44.61,11.12,142.8
166,7571,139504037,234100893,1313964,0,516985,0,160144196,40656,44.62,11.16,113.1
167,17843,157553395,194404321,1219015,196608,487849,384,199437883,52497,44.37,10.94,97.5
168,28091,239645931,332838290,1547830,0,679119,0,175316168,94359,42.91,9.33,97.4
169,6070,133559542,146874603,1211246,0,162926,0,161625317,114017,26.09,5.73,97.9
170,696,164142210,289379755,1922539,0,54486,0,218885557,85831,23.16,5.45,124.1
171,174,137997907,184172753,663240,0,35604,0,202159231,21779,23.06,5.38,133.8
172,1833,367386481,474945191,2657041,339968,256233,664,485745841,131431,25.82,5.75,133.8
173,12959,546050952,602760088,4160097,25141248,521973,49104,739693487,245742,39.45,7.38,134.3
174,15333,249130346,320454363,2317844,0,372927,0,312849840,100565,40.13,7.61,140.0
175,22033,242397098,347600607,2467838,0,339860,0,329140931,128877,39.91,7.45,140.2
176,14068,232274174,409921151,3093732,0,501990,0,373645709,175577,42.66,9.64,140.6
177,31970,351790623,451200646,2942776,397312,800995,776,426761544,168450,43.19,10.01,140.9
178,20000,150962963,228102523,1129649,0,555445,0,287839016,95900,43.79,10.55,141.2
179,27020,184591365,211022998,1201151,0,479380,0,309809869,84344,44.0,10.83,141.4
180,10317,134912062,220874765,1101759,0,511574,0,143246462,49679,44.45,11.28,141.6
181,9283,178098209,194286802,1277028,0,502893,0,215167821,39420,44.22,11.04,141.7
182,7617,151676179,178912025,1048243,397312,468095,776,186860488,64314,44.28,11.08,142.0
183,12223,270789034,328474964,1477697,200704,718032,392,330262501,41510,44.0,10.73,142.1
184,10479,173544265,258730829,1633257,0,480441,0,207086115,61474,44.15,10.95,142.2
185,14420,117228990,173630656,912452,0,451010,0,186814799,55728,44.45,11.18,142.3
186,10711,140187540,221192025,1693526,0,469868,0,197678535,63074,44.29,11.0,142.3
187,16645,161615201,189268216,888534,311296,488625,608,209882238,59591,44.33,11.04,142.4
188,20719,232578570,327076704,2004147,0,799169,0,256611209,114380,43.98,10.72,142.5
189,16860,179904019,263932919,1615875,0,518005,0,175830312,76161,44.21,10.91,142.6
190,7653,165450285,215029928,1343219,0,578102,0,246944087,83637,44.39,11.01,142.6
191,8462,95689595,91437685,799191,0,294930,0,129794278,41247,44.47,11.02,142.6
192,13019,202149162,269829638,1375386,282624,596210,552,238395080,54354,44.56,11.0,142.7
193,9070,250758550,289610464,1991276,28672,649359,56,281334782,55689,44.04,10.67,142.9
194,13152,179944598,210411594,1461212,0,485975,0,274606624,67103,44.33,10.86,142.9
195,9899,127785314,166202806,1012848,0,401917,0,143569867,54996,44.51,11.1,142.9
196,10416,123299246,222395787,1320818,0,708504,0,173854965,48135,44.47,11.18,142.8
197,10322,163242640,215867224,1088428,196608,541949,384,221373398,46888,44.52,11.16,142.7
198,27650,184921516,190771967,1537653,0,539538,0,244937641,70047,43.92,10.59,142.8
199,21058,231106596,234081822,1866413,0,573231,0,292465516,86850,43.92,10.57,142.8
200,11084,207156950,264643178,1773000,0,396063,0,257605583,69390,44.07,10.7,142.8
201,15352,142515363,230288266,1005730,0,568952,0,154384821,84451,44.65,11.13,142.4
202,9665,179412931,201141437,1384673,167936,405426,328,191810348,79986,44.25,10.88,142.4
203,25615,237386623,297284134,1650557,0,368862,0,405307954,116753,43.57,10.08,142.5
204,36108,361019996,452014416,4115636,25686016,481180,50168,489679154,230777,42.95,9.74,142.6
205,9342,131098851,203574187,1580817,0,313309,0,214336860,48652,44.4,11.01,142.6
206,8181,135671642,149047385,852102,0,349656,0,183944783,62609,44.46,11.01,142.6
207,15880,168143001,235455437,1138040,311296,488639,608,239025935,51774,44.57,11.06,142.7
208,22547,195245324,256853025,1923723,0,695539,0,233857117,87999,44.2,10.67,142.7
209,19914,204699606,243106995,1608931,0,551434,0,300840075,56629,44.19,10.73,142.7
210,21349,165772206,229143951,1265860,0,438848,0,227942967,99282,44.49,10.9,142.7
211,6134,136682861,209279743,1363916,0,596016,0,175081830,51511,44.71,11.17,142.7
212,14954,234387223,277171943,2010281,167936,470892,328,290525934,85478,44.01,10.58,142.8
213,17067,290891830,322891450,1955413,0,690539,0,319043735,63602,44.25,10.75,142.8
214,12621,134139841,165709061,1094349,143360,427205,280,180158609,68458,44.52,11.03,142.8
215,14496,158835580,183579720,1148052,0,448045,0,207899605,58407,44.23,10.79,142.8
216,18139,169152644,243555890,1346047,0,431603,0,222297328,82056,44.43,10.97,142.8
217,14342,147226507,189717545,1500880,454656,215528,888,188618162,59024,44.34,10.96,142.9
218,10945,291783030,229757634,1163138,0,527341,0,352636647,87992,44.21,10.88,143.0
219,6368,138331671,203649131,1392924,0,391896,0,170608140,70322,44.4,10.98,143.0
220,8153,127323489,180353061,901936,0,484478,0,167356596,59428,44.65,11.13,143.0
221,12322,177694403,241251622,1236968,0,527464,0,207930079,72740,44.45,10.93,143.0
222,16155,143744192,186612986,1004820,167936,290946,328,190244631,51500,44.62,11.11,143.0
223,9657,262452592,327246104,1812739,0,700062,0,288499527,49281,44.15,10.71,143.0
224,12072,74789275,190662735,1403973,0,445321,0,138297467,60438,44.36,10.97,143.0
225,12480,187331250,220104718,1330280,0,510945,0,199883829,51346,44.5,11.06,142.8
226,11657,171128638,211028092,1555150,0,484391,0,223639585,77427,44.5,10.96,142.8
227,6798,175184910,229534553,1178336,167936,357417,328,210973586,33260,44.33,10.89,142.8
228,13503,264111637,314060090,2528009,0,760569,0,325917672,116350,43.64,10.3,142.8
229,13441,193588826,280603381,1641254,57344,470550,112,277765322,47109,44.26,10.82,142.9
230,21368,160137449,253677457,1758378,0,456273,0,228679084,74011,44.07,10.74,142.9
231,20009,159375782,201920224,1708372,0,408875,0,200802272,78966,44.45,11.0,142.9
232,9127,108736333,119651921,657381,311296,471022,608,169339452,51918,44.59,11.19,142.9
233,30785,216424272,248303290,1840540,0,645610,0,278581836,122719,44.01,10.55,142.9
234,8680,167890029,224115128,1325992,24129536,501258,47128,232043113,44175,44.27,10.82,142.7
235,17375,147534861,194260347,1118585,0,372919,0,187103876,97645,44.45,11.0,142.4
236,6376,148448346,277006764,1589979,0,424740,0,215169803,59382,44.35,10.93,142.3
237,13294,225290412,299935961,1723364,827392,564619,1616,299889695,55011,43.34,10.06,142.3
238,8785,467858019,540693232,4649791,0,791291,0,633962980,182884,42.82,9.37,142.1
239,13680,235394484,269397807,1921911,0,418033,0,312506289,57857,43.91,10.6,141.8
240,4701,109559621,212172598,1514016,4915200,378606,9600,144255632,26041,44.28,10.87,141.8
241,17880,287821658,286906043,2389528,0,467214,0,412103998,176453,42.98,9.66,142.0
242,15343,430460293,568878345,5077718,688128,353026,1344,575803878,237655,43.16,9.62,142.2
243,41110,199298596,163917229,1495832,0,349224,0,261949930,79035,44.2,10.77,142.3
244,9593,145803020,155262828,1198978,487424,515342,952,226031005,74039,44.49,10.98,142.4
245,7638,166580986,173392816,944819,368640,289832,720,235917725,34592,44.42,10.92,142.4
246,8869,206629124,221569306,1266075,0,525102,0,244617419,77172,44.45,10.96,142.5
247,11143,131321744,185406561,1069549,0,348011,0,192590339,41576,44.41,10.91,142.4
248,9639,238542932,292054839,2046177,0,672522,0,278549709,76127,44.28,10.8,142.0
249,5049,140296401,193087257,1426166,0,480664,0,223821983,38122,44.63,11.11,142.1
250,26438,215757679,308619460,2062237,143360,554967,280,310329856,142888,43.11,9.73,142.2
251,20312,368264360,604078086,5361290,253952,457761,496,512203928,256136,43.09,9.8,142.3
252,10650,138575083,236433272,1485301,0,597612,0,211640437,53185,44.45,11.0,142.4
253,9932,249383428,207667777,1217103,0,454799,0,257806822,80125,44.35,10.89,142.5
254,11269,167719390,194735575,965018,0,464629,0,212128667,66262,44.35,10.95,142.6
255,5636,155735468,207690212,1301880,143360,492627,280,238222251,67362,44.33,10.89,142.6
256,7497,151731310,188319142,951693,24576,503208,48,210929229,32551,44.57,11.12,142.4
257,11665,103666545,214803109,1488666,0,524316,0,167291962,94617,44.39,10.92,142.2
258,4571,292634078,335298070,1784923,0,738100,0,396428373,34296,44.15,10.58,142.0
259,5542,201819428,271599922,1916585,0,456448,0,295390354,128516,43.4,9.95,142.1
260,18818,396973493,571907333,4416360,286720,540225,560,624352407,256755,43.15,9.75,142.2
261,25991,310239998,409614116,3274246,139264,317668,272,416752666,125392,43.58,10.17,142.4
262,18295,131179585,182573383,1205167,0,472764,0,165863362,58546,44.55,11.08,142.5
263,16330,152861282,260850882,1512645,0,766491,0,161928165,69583,44.36,10.83,142.5
264,8971,163497552,172734570,904973,0,589889,0,233205876,49890,44.4,10.97,142.6
265,11071,175622345,230022011,1494645,25239552,394143,49296,252471796,51771,44.36,10.91,142.4
266,13422,127089727,175351005,1153965,225280,327396,440,133500978,79151,44.44,11.04,142.2
267,11986,160619516,186863524,1127445,0,390897,0,205338459,66644,44.54,11.09,142.1
268,20056,411628138,438311043,3509498,0,441479,0,441559930,140824,43.25,9.86,142.2
269,15364,348225993,574428882,4091195,0,512981,0,463136136,242070,42.97,9.52,142.3
270,11850,175612605,228744591,1927902,0,483166,0,222573125,89360,44.11,10.74,142.3
271,6954,195209578,237230835,1386906,282624,401751,552,252993351,51343,44.04,10.68,142.3
272,9479,146348223,233069034,1214440,0,573391,0,167330773,95511,44.43,11.0,142.4
273,23435,196829112,233830409,1671905,0,643249,0,191383839,81321,44.11,10.71,142.5
274,2715,208183399,226448463,1736942,0,494933,0,280508476,57729,44.18,10.76,142.5
275,18437,178966656,229881301,1290725,172032,487465,336,260245955,89887,44.32,10.85,142.3
276,14179,163726375,215839975,1108071,311296,563490,608,216947325,58652,44.5,10.98,142.1
277,15004,174935415,274176229,1835579,0,365150,0,275580153,81439,43.8,10.33,141.9
278,38253,313395739,342058032,2445832,0,429350,0,402213390,157612,43.4,9.98,142.1
279,16232,384511192,576419837,4419665,0,556028,0,504517516,171205,43.0,9.69,142.3
280,17843,215262329,309475564,2275926,0,317469,0,261618118,114021,44.09,10.69,142.3
281,8506,170810783,164840667,1266683,339968,366670,664,229433844,58693,44.36,10.91,142.4
282,14904,149869698,235152727,1429019,0,528063,0,233537634,58004,44.51,11.06,142.6
283,12944,267687329,300061745,1640644,0,790368,0,318059969,47159,44.18,10.72,142.7
284,11538,148015236,197101030,1151684,0,439917,0,209760115,58917,44.45,10.97,142.8
285,15829,166049493,181004827,1236882,0,372882,0,183737983,45003,44.38,11.02,142.8
286,10798,135535663,201346259,1139686,167936,477699,328,223507908,66275,44.55,11.15,142.8
287,6692,181639490,202328388,1149004,0,511459,0,246988782,43139,44.52,11.11,142.7
288,38092,194994654,223359113,1510153,0,530925,0,245511308,85715,44.26,10.9,119.8
289,7255,121750122,136928490,736399,0,359994,0,166930641,52888,44.31,10.95,97.0
290,18918,206087519,263897300,1751557,0,481861,0,237300895,69393,43.06,9.52,97.1
291,2941,188431318,249722235,1407249,598016,233947,1168,227809635,76063,27.0,5.8,113.1
292,501,150606287,203403664,1095814,0,39068,0,219395821,46965,23.06,5.47,127.9
293,4597,322011812,350314570,1713125,0,265067,0,416514382,101534,24.6,5.7,133.8
294,2962,409315629,500721766,4011684,0,245205,0,560708722,187394,33.64,5.93,133.7
295,13292,390491958,551104347,5085924,0,316911,0,546818571,166925,39.62,7.32,134.3
296,12401,364342275,493606262,4123306,25370624,412194,49552,516970338,212867,40.03,7.42,141.4
297,6317,197604462,334589636,2653726,0,355715,0,266703335,126403,39.93,7.53,141.5
298,13916,284170073,304223428,1122934,0,549344,0,349751829,89200,43.22,10.23,141.7
299,15712,287006320,397608812,2481259,0,896484,0,300775762,80390,43.78,10.62,141.8
300,21456,172007148,255711995,1839341,0,545233,0,163996830,41862,43.95,10.77,141.9
301,7758,109635611,210090480,991210,397312,616254,776,169629191,50772,44.11,10.88,142.0
302,16340,213216641,259086859,1864763,0,576142,0,255780997,71798,44.07,10.9,142.0
303,29526,222457229,266829780,1329585,0,591770,0,278092413,96910,43.61,10.4,141.9
304,13370,202533813,203502462,1312638,0,430133,0,297409242,81058,43.91,10.67,142.0
305,10867,184334462,232711842,1763471,0,330934,0,273847479,47690,43.68,10.54,142.1
306,34890,227567374,343250343,2346333,425984,428362,832,318669145,152915,43.77,10.53,142.2
307,17308,184896730,197431481,1197601,0,565353,0,252081432,57635,44.01,10.84,142.4
308,19482,251964501,311062042,1914083,0,644797,0,274648141,75690,44.04,10.87,142.3
309,15990,214446117,199022003,1177280,0,410537,0,227724223,72294,44.14,10.83,142.1
310,6124,177536924,189322305,1181236,0,443555,0,185153669,59058,44.35,11.06,141.9
311,6566,190523828,204364679,1614822,311296,406420,608,242755180,61942,43.42,10.09,141.9
312,21879,365034802,523149249,4137927,0,471774,0,538533404,166737,42.89,9.68,142.2
313,19765,331653310,391071929,3425188,0,667767,0,451159392,127467,43.56,10.34,142.0
314,20017,229125883,325810807,2047131,0,540114,0,288428415,44487,44.26,10.9,141.8
315,13287,115738929,160865374,808029,0,413128,0,164786588,61198,44.42,11.02,141.7
316,13865,425422118,561275571,4451511,311296,527438,608,615432022,310524,42.45,9.22,141.6
317,14038,212151979,325384785,2377954,0,284389,0,307142521,146138,43.54,10.26,141.5
318,33485,254774651,381894262,2386074,0,737405,0,225377141,172017,43.35,9.99,141.7
319,19210,347826010,483594953,3855771,0,687652,0,430779960,189465,43.01,9.71,141.5
320,10027,247697915,315465623,2574165,0,369995,0,368938456,118713,43.83,10.57,141.2
