,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
315,186016,492113085,0,9133,0,4884882,313505677,464432597,328595,41.74,8.96,138.5
316,219836,507923146,0,10163,0,5012819,313593624,446388078,332631,42.22,9.67,138.3
317,227321,552443961,196608,18230,384,5264504,355101742,512745078,373795,41.95,9.31,138.2
318,1097600,1259305704,0,62041,0,11320378,972430680,1175272902,727815,41.63,8.96,138.3
319,863877,841730119,0,61511,0,7395087,616143243,798204403,536178,41.34,8.6,138.4
320,1272500,1345512872,0,204582,0,9538562,1287033913,1311836649,842062,41.13,8.27,138.3
321,0,0,28672,0,56,0,0,0,0,41.06,8.31,138.3
322,1543427,1708418417,225280,217581,440,11700495,1627161164,1666640550,1041852,40.9,8.02,138.4
323,2266615,2023903260,0,316138,0,13155835,1930235125,1980361043,1121701,41.03,8.31,138.4
324,2090703,1813235300,512000,162840,1000,11561576,1702956487,1764115954,832589,41.18,8.41,138.4
325,0,0,0,0,0,0,0,0,0,41.03,8.29,138.4
326,2241355,1779109252,0,243910,0,11926758,1547453542,1739546755,1017011,40.88,8.07,138.3
327,2206286,2023575264,315392,170740,616,12778518,1754326207,1929575338,992156,40.54,7.71,138.3
328,2151813,1422278243,0,173155,0,7869407,1279925484,1352266742,649287,41.1,8.44,138.3
329,1941597,1166325883,1257472,115123,2456,8586349,856487734,1127367739,564345,41.37,8.56,138.2
330,941397,1014377624,0,52131,0,6899220,758680033,987147249,489891,41.58,8.79,138.3
331,927626,981920632,172032,51305,336,6775502,695412785,943151692,510710,41.49,8.69,138.3
332,1006040,958480856,1032192,51684,2016,6753658,671075281,927032632,487853,41.46,8.71,138.3
333,925457,935038810,0,45036,0,6566306,656576368,899415051,462320,41.46,8.7,138.2
334,1004218,982360125,425984,40685,832,6881067,669255532,918451795,474224,41.56,8.81,138.4
335,1523497,897626110,0,29876,0,7244499,539954665,864596010,401524,41.6,8.8,138.3
336,862340,963387954,114688,50037,224,6718663,677028143,927149044,471988,41.56,8.85,138.2
337,966799,941240010,0,50162,0,6531945,673100674,918705487,486261,41.66,8.93,138.3
338,832405,876088191,0,44284,0,6057262,615512327,844181815,426904,41.57,8.74,138.4
339,1737330,1822042863,1056768,233047,2064,12709865,1303835523,1783248972,1133673,41.58,8.7,138.4
340,801967,924167427,13066240,187850,25520,6350708,632054281,873968687,666551,41.51,8.74,138.5
341,811136,894918073,0,192415,0,6270510,611559315,876676625,644264,40.9,8.16,138.6
342,708283,918517461,0,114464,0,6298652,616061177,885611600,631373,41.51,8.7,138.6
343,796097,936681759,0,190249,0,6677710,627329841,910575558,656516,41.52,8.67,138.5
344,726218,953582972,311296,173525,608,6525896,657397044,925141563,736233,41.58,8.72,138.5
345,1673976,971507958,57344,122339,112,7845339,566444413,952460899,653967,41.56,8.9,138.5
346,1635727,920567899,0,52199,0,7285353,535573912,864819103,489253,41.62,8.83,138.5
347,869386,929424220,0,44140,0,6312240,666275042,902010741,460844,41.58,8.81,138.4
348,857741,923568053,0,52123,0,6391762,657080614,898427543,472801,41.49,8.74,138.4
349,1688979,1743577656,1114112,88467,2176,12042810,1239575299,1666212145,883367,41.36,8.69,138.5
350,916922,875338212,0,39420,0,6150306,625856704,852547518,440056,41.48,8.72,138.4
351,973541,920351587,0,56777,0,6353588,655527277,886903862,489575,41.42,8.65,138.3
352,881652,844443607,0,50114,0,5932628,609297509,815051756,414803,41.44,8.71,138.4
353,774130,871799490,0,94023,0,5913955,591842857,845775454,469661,41.49,8.8,138.4
354,888560,876694087,598016,127940,1168,6039267,571925780,826281549,520041,41.5,8.99,138.4
355,1966362,915572014,0,284313,0,7346060,581331134,881063964,692215,41.2,8.59,138.3
356,2016842,907786381,28672,228302,56,7696294,543501864,871875966,639014,41.59,8.88,138.5
357,3152978,1745054362,0,367058,0,13895316,1011739641,1657807046,1125097,41.56,8.88,138.4
358,1706975,890394248,430080,257204,840,7074879,532616954,858428464,651837,41.61,8.95,138.4
359,842777,751592021,225280,59241,440,6832981,460832528,722826125,509803,42.06,9.3,138.5
360,288976,681681607,0,16663,0,6870353,431807695,639277051,500613,42.02,9.2,138.5
361,1076829,969290006,28672,40617,56,8393812,798533131,934455681,530505,42.1,9.33,138.2
362,239337,687196006,0,29819,0,7151353,427760610,658695835,495454,42.04,9.27,138.2
363,350303,717193942,0,11192,0,7197596,446338574,685233822,501102,41.74,8.96,138.4
364,330143,749706906,339968,17666,664,7753156,455607287,702803152,533107,41.65,9.14,138.2
365,275406,720307001,0,30558,0,7372278,450239172,692403378,504754,41.7,9.15,137.9
366,281967,723269203,0,20227,0,7361483,444251980,652954153,497019,41.75,9.13,137.7
367,316950,663118627,0,15107,0,6883314,412674068,633620762,484839,41.69,9.16,137.6
368,303548,679117131,0,19703,0,7093340,426988442,619117227,475784,41.75,9.2,137.4
369,244643,669895987,167936,25406,328,7017754,416241624,636921332,481493,41.68,9.19,137.3
370,304674,677670947,0,15148,0,6897909,417356880,638716406,480400,41.67,9.26,137.2
371,306964,749927483,12730368,22621,24864,7504105,459838358,700744825,512329,41.54,9.06,137.3
372,238978,682911644,0,18302,0,6969936,420021893,616584055,484224,41.92,9.22,137.4
373,276050,663916421,0,22918,0,6797685,420126450,625394431,461907,42.02,9.27,137.5
374,337210,714001306,512000,23649,1000,7252374,439285255,665727094,504271,41.89,9.05,137.5
375,419932,773171768,0,13629,0,7449381,528848220,732483144,515806,42.04,9.21,137.6
376,296830,712095762,0,14882,0,7232204,431030441,662724320,500398,42.11,9.24,137.9
377,283749,693380173,0,13038,0,6944146,431087296,667036578,486045,42.08,9.23,138.1
378,247890,667191989,0,17587,0,6774476,412043177,629850540,482099,42.01,9.2,138.1
379,217626,652473461,167936,22611,328,6614855,405512183,620376792,466990,42.03,9.24,138.2
380,452360,1313159687,0,33437,0,13400088,804903458,1246421136,932640,41.98,9.15,138.4
381,213438,651533918,28672,18460,56,6577430,402862630,631156505,463911,41.93,9.09,138.3
382,281260,732226154,0,25308,0,7266631,469605670,708235724,507448,41.46,8.61,138.3
383,216935,677378662,0,12765,0,6771776,422283909,647134798,480354,42.04,9.12,138.4
384,402538,680812919,225280,15411,440,6814764,409681672,628709937,466982,42.01,9.09,138.3
385,231798,692943108,0,25062,0,7123162,432395339,657307838,493006,41.95,9.07,138.2
386,323665,759432060,0,18437,0,7758696,465926549,725913083,527196,41.91,9.07,138.0
387,299745,678189859,0,14022,0,6830913,410266526,606210675,456938,41.9,9.16,137.8
388,306755,666996748,86016,12248,168,6734523,402645069,627573527,468829,41.98,9.15,137.5
389,723664,842018889,225280,39826,440,8013870,641643353,806295288,583900,41.5,8.55,137.4
390,565427,894851345,0,63541,0,8489650,677577137,857203117,589475,41.9,9.09,137.3
391,266134,733635734,0,22796,0,7519145,437723101,683998524,511911,42.01,9.14,137.1
392,229527,666028726,0,20229,0,6799064,415435006,631693535,479096,42.2,9.29,137.0
393,275931,664937787,0,15163,0,6884643,411585542,635765498,472175,41.87,8.95,136.8
394,317578,689715232,233472,14637,456,6893629,417635950,639106627,478907,42.36,9.52,136.7
395,245041,670224839,0,15164,0,6877693,415201658,648336825,494873,42.28,9.49,136.8
396,274049,671217338,0,12020,0,6889577,418170508,638447603,485447,42.19,9.35,136.8
397,294164,691714388,0,20929,0,6915412,427661724,648857616,487367,42.14,9.36,136.9
398,282199,666697893,0,11648,0,6680722,417056197,620671800,477682,42.16,9.36,136.9
399,264908,704275955,196608,19569,384,7049843,439606509,675765675,505668,42.18,9.33,136.9
400,191917,699063747,0,23677,0,7199650,433211845,665887562,508792,42.14,9.29,136.9
401,446919,1337276576,12288000,33003,24000,13608536,833152118,1263717680,950627,41.43,8.83,137.0
402,218232,674671284,0,18880,0,6756227,415547213,648686786,471188,41.79,9.16,137.0
403,261450,700308535,0,14875,0,6935471,435603603,664965104,493213,41.74,9.18,137.0
404,323861,682883878,253952,17550,496,6874933,414602096,644971481,471782,41.75,9.2,137.1
405,355851,684915406,0,20800,0,7007035,420586751,642892835,489091,41.68,9.23,137.2
406,300937,723406414,0,17369,0,7298236,436473462,689379815,506115,41.66,9.16,137.2
407,279586,683454255,0,16595,0,7065417,426292457,646184784,494649,41.77,9.13,137.1
408,258339,678163039,0,10999,0,6945745,420301379,640179075,485787,41.86,9.21,137.1
409,247097,652806785,282624,14406,552,6656752,407195635,632733227,466734,41.75,8.99,137.1
410,203170,630362145,0,17734,0,6417098,376236699,573595587,444120,42.15,9.42,137.1
411,223331,623974663,0,13662,0,6465635,380014374,590838988,453378,41.98,9.17,137.1
412,223362,625102463,0,12128,0,6407386,391399924,594974420,445858,41.98,9.25,137.1
413,248726,660657514,0,12096,0,6670909,424704940,632220257,474247,41.95,9.19,137.1
414,446411,1305766305,167936,39374,328,13315950,811908709,1239813887,936009,42.01,9.12,137.2
415,621263,1028445736,0,46652,0,8395872,822898812,992913600,659752,41.57,8.66,137.2
416,0,0,0,0,0,0,0,0,0,41.51,8.63,137.2
417,719814,1214469168,28672,72144,56,8895507,1094195201,1182514937,685651,41.47,8.61,137.2
418,927684,1328420533,0,86769,0,9486263,1341949173,1298515515,702293,41.29,8.35,137.2
419,1008585,1364901382,225280,114113,440,9225372,1358932131,1331143797,800132,41.38,8.51,137.2
420,1149020,1465087877,0,162608,0,10554892,1445759933,1424606915,898569,41.35,8.51,137.2
421,677333,1271449432,0,92549,0,9303852,1083130123,1221959998,861554,40.96,8.07,137.2
422,0,0,0,0,0,0,0,0,0,41.58,8.62,137.2
423,562666,1263893571,0,67523,0,9726932,1053603327,1216565755,843677,41.5,8.63,137.3
424,739754,1290850768,167936,167210,328,9679658,1176936646,1248162819,900589,41.56,8.65,137.4
425,646205,1207535772,0,102038,0,9405913,1052392283,1151076171,792330,41.37,8.42,137.5
426,815517,1243575491,0,127700,0,9420535,1142933149,1221232104,864455,41.4,8.46,137.5
427,600531,1279098490,0,112233,0,9796392,1129667739,1250171103,940858,41.55,8.69,137.6
428,738283,1181608098,0,99887,0,9098384,1100171537,1148404017,803333,41.42,8.61,137.7
429,718952,1208121304,225280,86873,440,8694775,1046482511,1144840431,749955,41.56,8.71,137.8
430,0,0,0,0,0,0,0,0,0,41.55,8.71,137.7
431,610867,1254542825,0,89489,0,9093091,1110892050,1225785822,773512,41.52,8.58,137.7
432,668529,1292459820,11132928,116591,21744,9028430,1299650573,1263306248,797352,41.57,8.65,137.8
433,520224,1175921469,0,99831,0,8351940,1023142898,1135958649,703448,41.49,8.55,137.8
434,439227,941839630,1515520,84477,2960,6436811,827611064,922103955,580108,41.5,8.58,137.8
435,665115,1197975327,0,98952,0,8458263,1071861927,1163340293,777651,41.29,8.43,137.8
436,712179,1259872837,0,90113,0,8942445,1159255459,1189555905,788863,41.38,8.41,137.8
437,647826,1411857490,0,107060,0,9209829,1358887860,1367425602,897225,40.18,6.72,137.9
438,482749,1395351246,0,65957,0,8708483,1397290538,1365216692,798807,40.17,6.8,137.7
439,464595,1395428646,1974272,100590,3856,10101753,1315266166,1363467523,985134,40.04,6.85,137.8
440,317045,1726117022,0,145471,0,15411694,1283478601,1685952661,1455636,39.95,6.91,137.8
441,546651,1806502725,0,115510,0,16205819,1375678055,1769676970,1500937,40.76,7.96,137.8
442,1075421,1694031572,0,182490,0,15810454,1155472336,1627164385,1316735,41.35,8.49,137.8
443,0,0,0,0,0,0,0,0,0,41.32,8.53,137.9
444,659303,1610311718,770048,165105,1504,15392823,1057366229,1552252206,1325840,41.36,8.56,137.9
445,968969,1622248452,0,206330,0,14154267,1216957204,1565860302,1268876,41.29,8.37,138.0
446,789917,1341116228,0,109956,0,9990377,1141657892,1304844644,888691,41.67,8.78,138.1
447,744808,1290279803,57344,151948,112,9600698,1083178478,1207054477,832405,41.49,8.64,138.1
448,0,0,0,0,0,0,0,0,0,41.55,8.7,137.9
449,1484588,1794033816,311296,194156,608,10081342,2331734932,1768528850,926973,41.67,8.83,138.0
450,569262,1149145360,0,100137,0,8528563,969323223,1130518229,665391,41.62,8.76,137.9
451,561241,1202974904,0,96980,0,9002610,978502495,1153263130,871547,41.48,8.64,137.9
452,920427,1242393104,0,135339,0,8990448,1115345379,1208138579,837836,41.06,8.25,138.0
453,545247,1134896638,0,97314,0,8611098,969141019,1102490329,760794,41.38,8.69,138.0
454,682597,1330731937,339968,156509,664,9938981,1161083187,1291141460,901693,41.29,8.62,137.9
455,561523,1251481551,0,95691,0,9492187,1067424602,1215823871,899873,41.42,8.76,137.8
456,0,0,0,0,0,0,0,0,0,41.39,8.71,137.9
457,515247,1169983251,0,108120,0,8603135,1017280625,1127289647,786797,41.34,8.65,137.9
458,547255,1188346264,0,196160,0,8689367,1091561424,1167961646,965183,41.28,8.75,137.9
459,548226,1156442432,167936,88865,328,8468210,985886644,1126397009,765766,41.35,8.66,137.9
460,602797,1238772418,0,116524,0,9155867,1065202066,1214073203,834294,41.17,8.41,137.8
461,568368,1264429080,0,132195,0,9485679,1110469198,1247108624,862223,41.37,8.73,137.9
462,618783,1259734625,0,92706,0,9398011,1056072774,1191154284,841738,41.34,8.75,138.0
463,540477,1211530401,10625024,132116,20752,8907370,1045185582,1154566161,811856,40.91,8.15,138.1
464,0,0,368640,0,720,0,0,0,0,41.46,8.72,138.1
465,706683,1253415984,0,127799,0,9406363,1103393774,1228124392,911259,41.51,8.62,138.2
466,711977,1208796282,0,96824,0,9030162,1071645539,1172074816,944702,41.55,8.7,138.3
467,655381,1286665594,0,120080,0,9787281,1084819005,1229996002,933844,41.45,8.56,138.2
468,582896,1144454165,0,101229,0,8315018,955981685,1102629628,767354,41.29,8.46,138.2
469,620240,1254560769,167936,154433,328,9529877,1038249824,1206699538,896869,41.33,8.55,138.1
470,641426,1210811988,0,120445,0,9136835,1091743759,1179940728,800964,41.42,8.62,138.1
471,563367,1125691609,0,96441,0,8350978,959013296,1074747786,748943,41.52,8.67,138.1
472,683377,1203885832,0,127231,0,9025829,1050866169,1165461051,893169,41.52,8.65,138.1
473,653347,1149756717,28672,100641,56,8518919,1030899518,1118528859,785150,41.45,8.65,138.1
474,0,0,368640,0,720,0,0,0,0,41.46,8.64,138.1
475,583739,1186789582,0,122201,0,8926607,1016798318,1143548021,839077,41.6,8.64,138.0
476,514948,1084047524,0,105649,0,8276813,924789224,1044922020,772410,41.63,8.64,138.0
477,551862,1186907257,0,143546,0,9074560,1027189073,1135206972,826610,41.31,8.36,138.0
478,543060,1138635601,28672,153758,56,8572384,1007582578,1110749509,822701,41.2,8.24,138.0
479,544332,1215022644,167936,114597,328,9320574,1063834539,1168756332,973458,41.38,8.43,138.1
480,527323,1242892295,0,108608,0,9380367,1084465883,1217424915,832220,41.6,8.68,138.2
481,619374,1202679153,0,122701,0,9048444,1070190747,1185970676,780026,41.65,8.64,138.0
482,660627,1267474652,0,124240,0,9194601,1101583450,1236187021,876516,41.56,8.61,137.9
483,0,0,0,0,0,0,0,0,0,41.59,8.69,137.7
484,555045,1147036370,196608,96949,384,8493728,1013460591,1121812684,762468,41.62,8.64,137.7
485,600147,1227603231,0,113625,0,9192815,1077730363,1196220624,905111,41.58,8.7,137.6
486,675745,1183232354,0,116842,0,8739032,1060808225,1156957992,871481,41.44,8.58,137.5
487,645406,1216430690,0,122738,0,9054493,1028945474,1138643619,874139,41.4,8.49,137.4
488,689603,1189788434,0,125051,0,9099810,1026991986,1144378702,821795,41.45,8.48,137.2
489,597993,1158775610,167936,82334,328,8700337,931546817,1075001480,809071,41.57,8.62,137.2
490,629803,1250732096,0,140272,0,9344349,1074025638,1205180016,890465,41.47,8.6,137.2
491,619216,1247787115,0,173028,0,9293226,1082170223,1218781920,966163,41.52,8.63,137.2
492,0,0,0,0,0,0,0,0,0,41.59,8.55,137.2
493,650741,1183628305,0,119790,0,8609006,1057807726,1150956030,816327,41.25,8.34,137.2
494,442264,1150470713,11104256,97523,21688,8789660,963261815,1108186076,757396,41.74,8.84,137.2
495,726875,1272182647,0,106899,0,9324580,1135215518,1238578661,790876,41.63,8.73,137.2
496,579399,1172944554,0,90026,0,8845252,942165054,1111347745,741795,41.53,8.65,137.1
497,593476,1168308841,0,116360,0,8576513,1017071327,1135095819,754759,41.45,8.57,137.1
498,493588,1253621460,0,121976,0,10767970,1005391045,1217740906,851475,41.72,8.75,137.1
499,673268,1340535722,167936,159255,328,10589660,1083542876,1310060038,957858,41.72,8.78,137.1
500,0,0,0,0,0,0,0,0,0,41.52,8.59,137.1
501,633029,1399187039,0,148038,0,12055935,1079626186,1348601932,987836,41.69,8.77,137.2
502,676508,1285645082,0,128293,0,10017537,1102512669,1254876954,1038403,41.73,8.79,137.2
503,537409,1197808164,0,100271,0,8640182,1039930874,1167280158,791257,41.14,8.16,136.7
504,733931,1259737664,196608,168913,384,9553797,1121445691,1226270435,1018842,41.3,8.53,136.2
505,651022,1292729182,0,123598,0,9383889,1152297463,1244638411,865470,41.45,8.73,135.7
506,624651,1262533076,0,108759,0,9555087,1060749535,1193691599,895998,41.41,8.71,135.4
507,474927,1129442423,0,105135,0,8241211,944781830,1093853034,794710,41.42,8.67,135.3
508,0,0,0,0,0,0,0,0,0,41.47,8.7,135.5
509,680445,1208795605,167936,86854,328,8662233,1054659407,1176723781,826121,41.42,8.66,135.7
510,614103,1201871486,0,107198,0,8985766,1062968001,1168326505,830963,41.46,8.71,135.8
511,502594,1243460896,0,182819,0,9451187,1055041532,1210913916,913118,41.21,8.49,136.0
512,653109,1219382325,0,125567,0,8812966,1085711942,1190593831,833703,41.26,8.55,136.2
513,625339,1218396772,0,91073,0,8946024,1047003407,1176395421,809726,41.31,8.65,136.3
514,669852,1307841514,225280,110921,440,9678656,1127366756,1261839685,888222,40.87,8.11,136.3
515,0,0,0,0,0,0,0,0,0,41.49,8.62,136.4
516,550285,1273752609,0,101045,0,9274340,1084029443,1207340474,852641,41.51,8.65,136.6
517,602735,1298852462,0,151985,0,9745969,1133631499,1279618203,977840,41.42,8.64,136.7
518,701301,1170074134,0,106168,0,8497515,1016543185,1136011967,808901,41.53,8.6,136.7
519,553325,1176552082,167936,107022,328,8739338,997162211,1114897771,787408,41.35,8.43,136.7
520,589120,1202325045,0,123432,0,9108842,1033581015,1174773681,823803,41.4,8.56,136.8
521,565479,1190061468,0,161082,0,8941847,1045770437,1165683034,874058,41.51,8.63,136.9
522,688892,1263264002,0,141527,0,9979026,1058795498,1240723557,901055,41.47,8.57,136.8
523,539882,1162495330,0,104335,0,8960484,993798624,1130483669,780321,41.5,8.65,136.9
524,0,0,11010048,0,21504,0,0,0,0,41.59,8.68,136.9
525,566571,1180653124,0,172758,0,8653461,1037524243,1152635702,833603,41.57,8.62,136.9
526,661383,1186667772,0,112883,0,8770691,1045925284,1158992230,791917,41.62,8.68,137.0
527,548953,1281789442,0,110448,0,9390493,1109321331,1237806377,882347,41.41,8.56,137.0
528,560571,1244600443,0,175591,0,9220807,1128916153,1216861148,1003415,41.26,8.47,137.0
529,754819,1257102449,253952,109436,496,9265989,1138831001,1219213889,888626,40.86,8.02,136.9
530,666055,1346877387,0,109973,0,10178677,1192168499,1285947590,939194,41.58,8.64,136.9
531,669029,1202806609,0,113834,0,9091969,1051896903,1149742155,893246,41.58,8.58,136.9
532,0,0,0,0,0,0,0,0,0,41.57,8.59,136.9
533,544680,1148852547,0,112298,0,8659110,977863929,1098945515,791042,41.6,8.69,137.0
534,602452,1154950887,253952,101453,496,8534642,1024988023,1099955729,768638,41.59,8.56,137.0
535,596651,1264620002,0,177039,0,9843232,1080163721,1223181379,959310,41.51,8.47,137.0
536,640522,1183766500,0,114213,0,8795162,1045160072,1150179695,916997,41.41,8.4,137.1
537,574044,1180171883,0,104681,0,8648029,992383489,1134506349,781258,41.51,8.56,137.1
538,621995,1205479195,0,158897,0,8919542,1064580355,1154686484,858392,41.62,8.68,137.1
539,651992,1272242421,167936,119333,328,9472993,1130490397,1237844063,839038,41.57,8.6,137.1
540,0,0,0,0,0,0,0,0,0,41.6,8.67,137.1
541,534876,1229672335,0,120664,0,9358026,1064209657,1189964315,957904,41.59,8.63,137.1
542,538483,1164297085,0,154573,0,8524739,1025474531,1152123449,878414,41.59,8.67,137.1
543,537927,1204332654,0,120171,0,9193966,1011236692,1176659252,852971,41.63,8.66,137.2
544,590113,1204108811,167936,171522,328,8621780,1040500684,1134874195,894130,41.13,8.2,137.0
545,588642,1181976044,0,121447,0,8912384,1006509607,1156278487,984066,41.51,8.56,137.0
546,489829,1345167967,0,125437,0,10225122,1200277097,1268908019,971933,41.55,8.52,137.1
547,0,0,3072,0,6,0,0,0,0,41.72,8.73,137.1
548,734218,1615649791,0,193497,0,11773392,1686994214,1609387997,1258918,41.14,8.16,137.1
549,1519080,1995867979,167936,199086,328,9924576,2700023751,1962934465,964777,41.15,8.15,137.1
550,0,0,57344,0,112,0,0,0,0,41.61,8.8,137.0
551,2212030,2166753065,0,172327,0,11319949,3073288893,2123371291,849602,41.74,8.83,137.1
552,668587,1248566096,0,105910,0,9212190,1070516435,1203886531,846468,41.04,8.01,137.1
553,2483187,1928388650,339968,117248,664,14055441,1861406518,1870983426,942715,41.4,8.62,137.1
554,4551171,1476822183,57344,98683,112,12772740,998093416,1426848940,777608,41.39,8.71,137.1
555,4273808,1354555281,10514432,65728,20536,11841809,955333723,1321613427,658676,41.4,8.68,137.1
556,0,0,0,0,0,0,0,0,0,40.86,8.22,137.2
557,4399318,1318289679,0,74480,0,11682596,940151453,1283782118,717572,40.92,8.11,137.2
558,2821554,1436922333,2805760,98050,5480,8434254,1723728729,1411342391,535665,41.07,8.16,137.1
559,1987010,2356830977,28672,128066,56,11010240,3779686364,2316668259,822162,41.39,8.66,137.0
560,539415,1224196285,0,119569,0,9390765,1009567121,1155186689,869547,41.41,8.69,137.1
561,639775,1187703407,0,121668,0,9174040,1057446027,1168241705,821888,41.33,8.65,137.1
562,0,0,0,0,0,0,0,0,0,41.44,8.72,137.2
563,614290,1275126021,1458176,124030,2848,9517392,1091131175,1225745856,938384,41.41,8.69,137.2
564,571379,1219615489,0,110371,0,9105429,1056855712,1187775458,845182,41.36,8.68,137.2
565,778394,1270569223,0,118740,0,9387431,1161199994,1243008115,870700,41.26,8.44,137.3
566,594128,1265466081,0,107482,0,9485327,1070430354,1221244416,902388,41.35,8.59,137.2
567,644163,1268018523,0,163032,0,9441008,1113571087,1244339684,983503,41.4,8.72,137.2
568,0,0,167936,0,328,0,0,0,0,40.93,8.23,137.2
569,604729,1374530254,0,125137,0,10645218,1210275049,1351506045,1041659,41.5,8.64,137.3
570,595672,1242535903,0,91735,0,9206969,1018747322,1207783657,894485,41.47,8.64,137.2
571,737994,1269847233,0,178634,0,9373998,1110484264,1237187873,950932,41.44,8.56,137.2
572,625309,1231058094,0,102037,0,9351223,1011554432,1194746227,874056,41.28,8.39,137.2
573,733862,1275568291,253952,164891,496,9503082,1102046193,1232207820,952661,41.44,8.67,137.1
574,0,0,0,0,0,0,0,0,0,41.46,8.72,137.1
575,758664,1398464969,0,131093,0,10891874,1209749009,1355430890,1060033,41.35,8.64,137.1
576,666918,1207707442,0,116441,0,9050150,1074833327,1167127302,874551,41.38,8.66,137.2
577,824205,1318677819,0,105713,0,9668318,1138037087,1274542258,828878,41.25,8.5,137.1
578,611032,1265821599,167936,106967,328,9708745,1044410932,1228622369,891726,41.29,8.5,137.1
579,737046,1367317746,0,115075,0,10172255,1185695060,1335998229,938789,41.58,8.67,137.1
580,0,0,0,0,0,0,0,0,0,41.49,8.65,137.1
581,590140,1324731924,28672,114629,56,10048924,1167687099,1281843575,993106,41.5,8.67,137.0
582,628786,1277231237,0,147636,0,9609610,1074274896,1234640496,915332,41.47,8.64,137.0
583,641038,1293786940,253952,166505,496,9981999,1105789565,1267875956,905141,40.61,7.78,137.0
584,595688,1325318294,0,114623,0,10273279,1119970403,1275054347,931142,41.38,8.59,137.0
585,1785128,1519071242,0,110190,0,10654382,1246127426,1472046018,839633,41.18,8.48,137.1
586,0,0,10878976,0,21248,0,0,0,0,41.21,8.53,137.1
587,4073171,1589335946,0,101884,0,13378151,1120304805,1550761444,780848,41.16,8.61,137.1
588,4294644,1377851256,913408,119488,1784,12120573,1001465664,1348450940,779952,41.19,8.54,137.1
589,4182177,1335820514,0,89263,0,11724807,936166353,1300073598,636570,41.08,8.41,137.1
590,3993086,1407108872,0,102691,0,12044164,963393989,1374858718,720277,41.21,8.56,137.1
591,3164416,994262362,5734400,67375,11200,8221122,694204395,943218960,446850,41.3,8.52,137.0
592,2229172,1261212004,0,170453,0,9738238,1028208716,1240333824,814595,41.27,8.36,137.0
593,706860,1297720248,1228800,126749,2400,9849254,1082355845,1247267621,939032,41.57,8.59,137.1
594,705061,1346047025,0,115425,0,10202348,1102827647,1278051071,1068756,41.56,8.58,137.1
595,0,0,0,0,0,0,0,0,0,41.59,8.6,137.0
596,587232,1211638450,0,101090,0,9138545,1032522198,1168773312,838671,41.56,8.63,137.0
597,764616,1330036191,0,112011,0,9670311,1143421979,1278248375,976745,41.44,8.47,137.0
598,669995,1283648435,167936,126609,328,9917581,1102575469,1247709959,937861,41.38,8.4,137.0
599,636751,1271708630,86016,107982,168,9475495,1097478254,1232602143,895727,41.3,8.38,137.0
600,540029,1277986742,0,160413,0,10223530,1114292269,1244857351,979216,41.49,8.63,137.0
601,0,0,0,0,0,0,0,0,0,41.68,8.83,137.0
602,533559,1205722158,0,111328,0,9131801,1020519994,1159266423,860415,41.69,8.83,137.0
603,656870,1272198805,167936,138774,328,9481758,1103102532,1232053955,935138,41.61,8.76,137.1
604,725399,1357008572,0,170239,0,10158527,1155042581,1325709163,1061648,41.39,8.47,137.1
605,803365,1391531627,0,110121,0,10538530,1226999419,1360729236,931213,41.77,8.74,137.1
606,0,0,0,0,0,0,0,0,0,41.68,8.81,137.1
607,667367,1348955901,0,133001,0,10249374,1167663526,1314275127,1017712,41.74,8.67,137.0
608,612714,1244480301,327680,134026,640,9291284,1082635977,1208817502,911608,41.75,8.82,137.0
609,547278,1262742412,12288,117024,24,9784656,1086056788,1240022650,896163,41.51,8.59,137.1
610,600574,1265679864,0,130266,0,9923639,1145922301,1236744054,902075,40.94,8.14,137.0
611,679116,1263826202,28672,116634,56,9549686,1099157462,1232630244,903919,41.36,8.74,137.0
612,731136,1278611311,0,126480,0,9756657,1115982593,1239752038,913395,41.38,8.66,137.1
613,0,0,225280,0,440,0,0,0,0,41.39,8.63,137.1
614,763841,1335042906,0,116824,0,10231403,1148478599,1290838910,1007152,41.45,8.77,137.1
615,564264,1201864723,0,95924,0,8954593,1041600013,1134210869,816505,41.37,8.69,137.0
616,530964,1217489501,11616256,151054,22688,9333609,1046439822,1179767372,909235,41.09,8.35,137.0
617,616122,1355563131,0,136681,0,10145937,1187594951,1323535144,965331,41.41,8.74,137.1
618,605467,1239738122,483328,110425,944,9487733,1068760297,1196865538,878317,41.34,8.65,137.1
619,0,0,0,0,0,0,0,0,0,41.39,8.71,137.0
620,496638,1203268957,0,110005,0,9171479,1052719582,1166953852,843041,41.38,8.76,137.0
621,580859,1247004289,0,143556,0,9377215,1123307921,1228300569,1011244,41.0,8.16,137.0
622,609791,1237605015,0,95287,0,9209142,1123840539,1204225390,946777,41.55,8.69,137.0
623,612625,1259761724,167936,161233,328,9579308,1076457119,1234811005,1025713,41.31,8.42,136.8
624,509161,1256241634,0,122857,0,9316500,1087580106,1187434426,838821,41.54,8.64,136.7
625,918334,1313108285,0,146391,0,10140377,1146786157,1256163294,896765,41.53,8.57,136.7
626,0,0,0,0,0,0,0,0,0,41.64,8.67,136.8
627,713224,1289499354,0,115953,0,9559984,1111047938,1244539117,920735,41.63,8.71,136.9
628,666196,1173350733,253952,111386,496,8613807,1036607918,1129512518,862656,41.57,8.64,136.9
