,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
318,1128,129592341,156821163,738027,0,16479,0,139917621,36267,39.73,6.38,131.5
319,1125,120650888,170373511,1053897,0,12079,0,128838492,53929,39.8,6.42,131.4
320,997,122686075,156465189,811682,202514432,13882,395536,143502685,51946,39.78,6.55,131.4
321,10898,292142630,327131748,1766746,793694208,187994,1550184,206373035,68465,39.86,6.85,131.3
322,2685,198057355,226728189,957287,0,38656,0,204551286,71209,39.78,6.49,131.3
323,1170,163884289,201880909,1162286,0,37201,0,152303972,45588,39.81,6.6,131.4
324,592,115463097,148498908,645770,0,34680,0,128220592,42909,39.88,6.87,131.3
325,356,121914425,152084573,695385,368640,38736,720,124882535,39451,39.81,6.83,131.3
326,8538,163770242,295017848,1438461,20471808,188582,39984,174082961,75266,39.79,6.69,131.3
327,552,144383664,164088620,854015,0,64865,0,134747008,64692,39.82,6.4,131.4
328,3378,109985476,165570925,811769,0,22773,0,120648430,40230,39.82,6.44,131.6
329,513,140421205,164087213,848404,0,17845,0,154144149,45662,39.78,6.4,131.6
330,509,125413849,179825624,849459,196608,19077,384,141468611,50102,39.2,6.39,131.6
331,1379,181872634,224113304,1219248,0,147771,0,191169653,66974,39.82,6.56,131.6
332,1650,133084406,155365613,787866,0,33113,0,141435968,33254,39.8,6.42,131.6
333,1969,122468267,144835765,770906,0,24929,0,141835295,34899,39.8,6.45,131.7
334,1173,128378680,183514040,910271,0,23321,0,113997358,61156,39.81,6.48,131.6
335,821,104172816,128550563,603119,139264,15766,272,119699926,33930,39.76,6.45,131.6
336,15424,210985378,229499124,1154530,0,115376,0,185992274,61284,39.76,6.5,131.5
337,2443,184465991,229084817,1177103,0,51576,0,208549698,58097,39.71,6.41,131.4
338,1580,123922915,140840724,804016,0,15677,0,127285783,38299,39.76,6.29,131.4
339,1389,110097877,134600929,664484,0,12432,0,126125768,30666,39.74,6.36,131.4
340,839,135935603,171008593,939717,139264,19622,272,116063451,37769,39.76,6.19,131.4
341,14421,174140612,228944964,1229211,0,132749,0,160833452,65221,39.73,6.62,131.5
342,1199,124918817,155090649,770543,0,41121,0,135699438,36974,39.74,6.29,131.5
343,1427,167528206,208421811,1071517,0,116283,0,127788671,55111,39.69,6.14,131.5
344,1192,92313471,123941657,729805,0,18404,0,68488663,43038,39.78,6.47,131.5
345,384,119836350,146415900,723507,139264,19368,272,131329784,38540,39.75,6.42,131.4
346,7262,244794355,273585989,1333103,0,139594,0,243127430,63661,39.86,6.62,131.4
347,540,135800452,169979703,833606,1261568,67385,2464,155802655,31546,39.79,6.44,131.4
348,818,120599772,166008893,868591,0,22664,0,147553991,38990,39.86,6.63,131.5
349,710,149350538,180732795,877599,0,23854,0,152948610,68401,39.83,6.65,131.4
350,969,132265252,161591069,711236,225280,27523,440,136780179,65503,39.82,6.59,131.4
351,8462,191427797,234397440,1294192,0,133149,0,171450282,65798,39.75,6.47,131.4
352,1594,144251911,236600474,1126130,835981312,108026,1632776,149338456,63926,39.84,6.91,131.4
353,1548,170953189,215005589,929561,125571072,47259,245256,159547700,67121,39.77,6.3,131.5
354,717,95278568,156939461,678787,0,16554,0,119150096,55732,39.79,6.31,131.5
355,659,116296903,140398959,783817,282624,16959,552,129053221,58427,39.7,6.17,131.5
356,4318,233537023,281221488,1499490,0,155036,0,240295507,96870,39.86,6.62,131.6
357,1754,154569721,194835834,855297,0,97257,0,152503997,73305,39.8,6.24,131.7
358,746,98074492,141301144,819984,18841600,18454,36800,99700562,50779,39.74,6.17,131.6
359,769,118411436,170140761,834392,0,16204,0,131064357,39120,39.84,6.51,131.9
360,831,124067979,152773252,714558,253952,22237,496,129404436,35299,39.88,6.42,131.8
361,2416,213398716,239145553,932471,0,165117,0,210642346,84225,39.89,6.56,131.8
362,1599,142913015,200784728,893932,0,48669,0,171579872,70777,39.86,6.45,131.7
363,1003,126245990,155237109,762595,0,23560,0,140803039,31519,39.86,6.63,131.7
364,1380,104780306,153067386,634968,0,24030,0,119191080,39220,39.96,6.64,131.5
365,1090,140797326,171424538,762137,139264,18556,272,144038513,41535,39.9,6.57,131.5
366,8902,226303057,287170033,1323034,0,154788,0,195359846,85267,39.88,6.47,131.5
367,374,120281739,164519724,841997,0,52717,0,129954043,35166,39.86,6.3,131.5
368,325,110095899,147372814,811984,0,19922,0,142121716,49198,39.85,6.23,131.6
369,442,159053160,189100113,918264,0,69773,0,168189863,60190,28.76,5.65,131.6
370,11005,227219075,293837066,1215336,0,124193,0,224700311,87879,22.69,5.34,131.6
371,5058,226241063,315774845,1501104,397312,64107,776,228834736,78016,22.81,5.33,131.7
372,560,138724762,216072931,897560,0,27836,0,161312390,52379,22.09,5.13,131.7
373,115,84683641,144883995,544530,0,8077,0,76576926,46406,33.08,5.96,131.7
374,1124,136649530,170503352,804847,0,19634,0,155125116,43996,39.61,6.47,131.6
375,9621,198465639,258732292,1398911,0,117139,0,220920484,87651,39.66,6.53,131.5
376,8722,211358846,231818913,1142114,253952,162336,496,216675592,43508,39.59,6.49,100.8
377,2612,212418870,258704290,1477918,0,60665,0,239896146,121049,39.61,6.41,100.2
378,1260,117248022,145927888,591443,716800,19339,1400,108103525,45805,39.61,6.41,99.8
379,1092,92425240,139364885,701578,0,15349,0,100878389,66001,39.56,6.35,99.2
380,929,156832184,198211778,974065,0,22113,0,172892802,39684,39.62,6.38,126.0
381,6532,217209572,235530487,1075110,225280,135345,440,223006001,76632,39.68,6.53,131.3
382,1874,148597190,169436644,966633,0,49520,0,152404702,37315,39.65,6.65,131.3
383,1263,113550941,154992873,791083,372736,42259,728,103767188,44736,39.7,6.85,131.3
384,1628,134258069,182681653,862989,0,45912,0,122750505,44056,39.73,6.85,131.3
385,1582,115070257,149382042,806542,0,22570,0,117640220,43342,39.69,6.57,131.3
386,6135,196416713,224166871,1134349,139264,161468,272,198933443,73112,39.67,6.46,131.2
387,3186,188358338,257888975,1069715,1110016,75612,2168,196014322,80222,39.67,6.49,131.2
388,1795,146693852,164078889,771035,18190336,24544,35528,111336046,55391,39.64,6.46,131.3
389,1078,112391865,156060466,669651,0,13952,0,105348434,54664,39.66,6.47,131.3
390,1219,167433266,190628336,876674,0,13774,0,178434427,49286,39.64,6.51,131.4
391,5780,175758895,229640219,982018,0,161028,0,177463373,84574,39.67,6.43,131.4
392,3298,133143462,172200408,905024,942080,35846,1840,160971756,63159,39.68,6.49,131.4
393,1707,128950337,170454883,864812,0,21088,0,164701784,78526,39.63,6.45,131.4
394,1717,129191360,181331076,983565,28672,18431,56,123211483,52230,39.69,6.42,131.4
395,945,120459074,153525778,733361,0,12253,0,112365993,49597,39.68,6.38,131.4
396,6832,213456159,245882985,1101167,0,126535,0,223094442,88989,39.7,6.48,131.4
397,1286,149076546,194978362,857446,139264,34518,272,147322383,63737,39.69,6.38,131.4
398,891,121484045,141066161,765185,0,19617,0,125177030,32275,39.61,6.31,131.4
399,496,83938490,148617267,700453,0,12978,0,67972739,36447,39.64,6.48,131.4
400,648,148422423,181802886,899395,0,15271,0,159789921,56631,39.6,6.39,131.4
401,21476,181779479,224701638,1314817,0,128278,0,154342149,50135,39.62,6.49,131.3
402,1299,132736894,165970317,797764,139264,49230,272,146143857,57139,39.63,6.45,131.3
403,664,143375241,195758366,1181691,0,33274,0,142945248,51531,39.65,6.42,131.3
404,787,130244232,166008422,883658,880738304,52767,1720192,136101646,21810,39.82,6.91,131.3
405,4493,199082196,221207087,995116,96284672,116523,188056,183817713,75377,39.61,6.41,131.3
406,9914,178940354,198544653,1177897,0,108882,0,155749584,57843,39.72,6.58,131.2
407,2935,166214874,201535945,1251919,397312,65302,776,168501217,69411,39.77,6.65,131.2
408,2990,113097981,155332665,705036,0,32245,0,78119911,35146,39.77,6.87,131.2
409,1283,102196028,125387179,791642,0,28237,0,117771066,35958,39.62,6.85,131.2
410,1098,140806988,174219255,970463,745472,36274,1456,115352431,32506,39.64,6.53,131.2
411,7578,206617393,233022169,1276504,974848,131067,1904,167282351,68283,39.65,6.42,131.5
412,361,135894322,171435875,760343,282624,58963,552,128551516,50878,39.64,6.47,131.5
413,434,139062574,202172824,1094414,0,33573,0,131348569,46353,39.61,6.44,131.5
414,412,96745567,143995547,776028,0,16950,0,113558079,29019,39.61,6.46,131.6
415,584,125241763,146859870,824810,0,26368,0,129300326,56888,39.6,6.48,131.5
416,8777,202617012,243020823,1348309,0,131150,0,189898517,48533,39.63,6.44,131.5
417,2059,166799511,189312855,1014034,139264,41129,272,171207691,41626,39.64,6.51,131.5
418,587,105337412,155155544,727549,0,28905,0,106686589,35404,39.66,6.43,131.5
419,480,117189082,142310881,641003,0,15749,0,140856710,44050,39.68,6.42,131.5
420,739,142768397,184586614,902085,19701760,24981,38480,142787308,50258,39.66,6.39,131.5
421,4844,173076509,251322330,1097071,0,149199,0,185098264,82444,39.65,6.41,131.4
422,3497,135243001,163338076,784091,196608,22087,384,143129282,38637,39.63,6.33,131.4
423,2169,146739929,201658902,919923,0,27953,0,171389465,71666,39.64,6.32,131.4
424,1388,116894756,151884395,653633,0,22964,0,107776699,51205,39.63,6.18,131.5
425,1020,122667471,151144295,720116,28672,17312,56,120317799,34796,39.63,6.55,131.4
426,6810,180304342,204718694,1098111,0,118910,0,142579787,58660,39.63,6.17,131.4
427,4038,171884638,198208154,1197664,139264,38358,272,184493025,69301,39.7,6.36,131.4
428,1087,114767211,134848511,729360,0,18870,0,98020237,23492,39.72,6.44,131.4
429,1094,109197662,141060291,780218,0,14958,0,101343880,49229,39.68,6.43,131.4
430,1099,114120460,144648776,844263,0,21566,0,123069951,49031,39.73,6.5,131.4
431,7281,202060321,211593622,1126104,0,147671,0,205530417,85639,39.76,6.54,131.3
432,2230,131272794,155567373,802755,139264,37539,272,140954501,50197,39.74,6.58,131.3
433,6360,184099916,228275800,1175091,0,45716,0,174718142,75979,39.7,6.65,131.3
434,2088,114325381,147224558,790550,0,22022,0,133368473,70221,39.67,6.48,131.3
435,1317,118795244,144961522,738617,268234752,19104,523896,135484481,33846,39.71,6.7,131.3
436,9883,294037945,320807290,1360867,696205312,239715,1359776,237133753,117726,39.8,6.66,131.3
437,3081,195122547,229050952,1175973,282624,46426,552,220301700,71375,39.63,6.24,131.3
438,837,129757398,153886420,693350,0,18188,0,146192507,47854,39.73,6.3,131.4
439,576,118017435,143616273,767044,0,16508,0,122320483,63783,39.74,6.17,131.5
440,206,126730988,150233597,772230,0,16366,0,136640340,52110,39.74,6.55,131.6
441,4078,243621432,276655690,1392229,802816,181787,1568,248706154,129684,39.74,6.17,131.6
442,927,146657068,178089352,741764,225280,38513,440,155908092,62875,39.66,6.32,131.8
443,940,96225498,130710208,639189,0,26329,0,71507475,38930,39.73,6.52,131.8
444,941,158917299,192295530,942721,0,23063,0,163755702,46608,39.79,6.46,131.7
445,1211,105476001,145340969,681070,0,18817,0,73690307,50797,39.77,6.48,131.6
446,13247,199680391,243030977,1204336,0,102524,0,201572235,83020,39.76,6.55,131.5
447,1663,143969743,188416391,995664,139264,44989,272,165374451,43004,39.68,6.6,131.5
448,627,92727771,163620777,721334,0,28768,0,105780419,45665,39.67,6.61,131.4
449,907,106946867,164710648,784741,0,21668,0,110245648,40121,39.71,6.51,131.4
450,335,110976186,144482417,711933,0,25327,0,135165655,45782,39.72,6.4,131.5
451,17804,329185021,328758941,1678460,19828736,235571,38728,298153545,92131,39.74,6.42,131.5
452,837,132522624,173194093,792014,196608,80835,384,134705933,51049,39.74,6.27,131.4
453,832,94429493,146315014,797028,0,81501,0,102471899,46116,26.53,5.46,131.5
454,6769,229359996,316825752,1466147,0,136014,0,220909553,77213,22.53,5.25,131.6
455,377,101080883,210318962,1048616,0,9610,0,116041232,26641,22.32,5.09,131.6
456,2914,224344510,281501966,1293142,0,56124,0,213481034,69648,22.45,5.23,131.6
457,825,107184661,150956483,703092,569344,11732,1112,139795266,43926,35.44,6.13,131.5
458,1888,119577079,159481987,690402,0,23983,0,118369759,43872,39.91,6.41,131.5
459,15657,259228454,285874451,1512419,0,137983,0,233671832,122475,39.86,6.42,131.5
460,1337,146892600,182007225,1161608,0,29973,0,174074140,45047,39.8,6.36,98.8
461,13150,210368205,208731903,1329862,0,102846,0,201529264,51876,39.78,6.43,98.3
462,2014,152500117,200474959,905754,139264,39407,272,178166479,56516,39.75,6.42,97.9
463,1058,123099682,156753966,730644,0,23125,0,145299384,33879,39.75,6.31,97.7
464,1568,133250701,168514726,859687,0,26704,0,109703448,49056,39.81,6.36,128.6
465,1938,130334364,176072753,868128,0,21601,0,151770374,31704,39.75,6.41,128.9
466,17166,216163053,233112252,1197804,0,118481,0,205588727,65565,39.79,6.64,129.2
467,2037,115802112,158870411,707352,114688,43959,224,113591299,61800,39.77,6.89,129.4
468,2041,160905766,199185004,1133032,24576,52922,48,158941972,42344,39.76,6.82,129.7
469,1055,110026494,142312818,768559,0,26531,0,118851857,18268,39.74,6.58,129.8
470,1111,115210850,153761025,762214,0,16208,0,125785831,60921,39.64,6.32,130.0
471,5860,203586312,237553584,1323997,0,129867,0,196450772,62281,39.72,6.51,130.1
472,2185,182825964,210107512,1010572,483328,59288,944,195604199,74479,39.72,6.45,130.2
473,2630,192538891,184606327,754442,0,87240,0,164007400,51687,39.72,6.42,130.5
474,959,103976150,138126822,757940,0,14507,0,98489095,16275,39.75,6.44,130.6
475,1067,128451637,151608529,813352,0,19173,0,132816017,42890,39.72,6.3,130.6
476,1375,223654712,282690615,1564964,0,137378,0,197846793,59245,39.67,6.48,130.7
477,1497,178926419,192157332,909497,114688,58781,224,177170566,69288,39.61,6.49,130.8
478,1143,118183440,151211395,811120,24576,22875,48,124712340,37224,39.68,6.36,130.8
479,482,158039788,187223338,916356,0,16640,0,164897552,48309,39.75,6.34,130.9
480,469,119845326,153667292,792345,0,13950,0,133526642,36032,39.69,6.32,131.0
481,8084,231064425,253049608,1269901,0,130428,0,213058079,85133,39.66,6.39,131.0
482,2414,147449237,171661274,831254,20013056,23750,39088,159561591,61000,39.67,6.36,131.0
483,1337,154861762,194454641,768012,196608,29945,384,123281503,63919,39.67,6.36,131.0
484,571,147742755,182337308,841671,0,17896,0,168494669,34908,39.71,6.37,131.1
485,2740,136748554,164103050,617149,0,18719,0,148103378,51400,39.7,6.38,131.1
486,6049,219602652,253921799,1156022,0,147254,0,208599507,83137,39.66,6.41,131.1
487,4206,168256718,218522090,1090977,322736128,41106,630344,183688967,52424,39.51,6.71,131.0
488,2395,226919898,217724297,1144715,619667456,118266,1210288,197442975,62740,39.77,6.65,131.1
489,500,129410243,158189218,808114,0,19343,0,153493622,56942,39.75,6.33,131.1
490,647,130550822,154467678,601053,0,17889,0,138139653,42787,39.74,6.36,131.1
491,6412,219332617,263579054,1418480,0,134649,0,148563903,71881,39.74,6.57,131.1
492,3692,127768720,171706917,828939,0,33935,0,124315970,51126,39.71,6.78,131.0
493,1288,117331640,161337601,798230,282624,41469,552,134557176,44070,39.72,6.85,131.1
494,1761,124947683,175414952,941545,0,24759,0,127162981,47999,39.66,6.79,131.3
495,1203,113823645,140329365,724125,0,21525,0,135469543,51864,39.66,6.35,131.4
496,15877,215542259,226583600,1139898,0,107739,0,206013006,87814,39.7,6.5,131.3
497,868,130615761,156895575,737893,0,38738,0,126450820,34773,39.69,6.45,131.3
498,2190,158152142,210672207,1171234,139264,32503,272,163403917,64793,39.69,6.42,131.4
499,1007,96934765,118295084,666338,0,13250,0,108497873,36609,39.73,6.45,131.4
500,986,131765940,155916940,767757,0,16310,0,147299512,39399,39.67,6.42,131.4
501,9645,200206474,229964364,1005140,0,136695,0,189227801,83578,39.68,6.42,131.4
502,658,165383121,220243326,1085274,0,44883,0,175873332,54307,39.7,6.47,131.4
503,591,136839876,156805755,822138,770048,23559,1504,154352703,53424,39.67,6.4,131.4
504,510,119652225,153703689,774200,0,16877,0,117848005,52911,39.65,6.39,131.4
505,1832,127463758,147691765,755639,0,19351,0,141167808,32559,39.65,6.38,131.4
506,9716,218124379,273123396,1333024,0,158307,0,204287723,88957,39.66,6.41,131.4
507,1312,150996643,191046736,704224,0,44140,0,170887006,63197,39.61,6.28,131.3
508,1630,129367049,172595253,829387,225280,20780,440,145273963,41955,39.67,6.32,131.4
509,1167,134517705,199616047,878204,0,17245,0,119846035,52628,39.7,6.14,131.4
510,976,121377190,155157866,729988,0,13602,0,112989570,37469,39.65,6.52,131.4
511,11909,159639315,209961007,1279049,0,107043,0,156525288,63533,39.6,6.14,131.3
512,1356,115075239,162916332,717988,0,28131,0,137809523,50988,39.66,6.24,131.3
513,1305,189263609,228660502,1161801,139264,34648,272,160244135,35918,39.69,6.44,131.4
514,1255,128095293,161455185,713836,20226048,23120,39504,150451399,65187,39.64,6.41,131.3
515,1373,114289001,147729280,664744,0,13203,0,131948354,49588,39.69,6.48,131.4
516,7382,200687566,222763826,1146583,0,129140,0,174660059,68090,39.72,6.51,131.3
517,5124,178050396,234748069,1253322,0,73725,0,201395062,88987,39.75,6.64,131.3
518,2113,139310534,172969907,780066,196608,36787,384,116651536,54721,39.74,6.62,131.2
519,1086,198912369,193628750,1063334,938053632,67713,1832136,154853662,64245,39.85,6.96,131.2
520,1873,197540796,203516427,1099564,7700480,99089,15040,133230240,76951,39.73,6.39,131.3
521,6182,190809812,249111673,1326759,0,133824,0,192519078,85823,39.69,6.33,131.3
522,459,148325229,184603413,858536,0,31173,0,138775955,28801,39.65,6.28,131.3
523,515,135131274,165432484,866426,282624,20834,552,138707090,51196,39.64,6.3,131.4
524,261,127911434,149387644,788561,0,18971,0,141850473,41868,39.66,6.19,131.5
525,434,162492355,212350260,1060930,200704,59314,392,193175649,42075,39.81,6.46,131.6
526,5500,223976892,251327882,1228987,0,155589,0,202414720,85825,39.81,6.37,131.9
527,888,127271486,168164613,808667,0,32028,0,144985124,46183,39.69,6.02,131.8
528,1330,153893410,199664573,806317,139264,22830,272,179461100,71159,39.7,6.47,131.7
529,700,129425752,143224959,774064,0,15556,0,141374793,41701,39.66,6.36,131.7
530,820,108349074,157478585,722615,0,15810,0,126590244,62719,39.72,6.5,131.6
531,30951,369250653,331774770,1424599,0,172487,0,283387364,87653,39.78,6.54,131.5
532,629,135141219,158278713,791864,0,48553,0,156829662,49673,39.72,6.53,131.5
533,1211,131139188,175022764,1089783,139264,37354,272,156105564,73251,39.74,6.67,131.5
534,1179,128206424,156495957,817705,0,17987,0,138438533,61200,39.73,6.7,131.4
535,10739,325488721,356137339,2131106,716800,146888,1400,278028368,135704,39.79,6.7,131.4
536,96155,1148803914,956155280,5064829,0,634586,0,917770251,462632,40.04,7.1,131.4
537,186131,1712815634,1498350595,7967169,0,847861,0,1428849747,960134,40.0,7.11,131.4
538,171889,2031211442,1879351376,9626541,942080,1745424,1840,1758899773,916524,39.84,7.08,131.5
539,158520,1448158115,1316366184,5945154,1523712,1308227,2976,1223780251,600116,39.98,7.09,131.5
540,184514,1516829852,1474960527,7954748,512000,1221044,1000,1354649321,706697,39.87,7.12,131.6
541,187409,2084242698,1888856144,10877390,0,2309889,0,1751041635,671091,39.89,7.06,131.7
542,155669,2468730448,1721035779,6349698,0,1603627,0,1648879302,593510,39.83,6.98,131.8
543,41167,1788990968,1196923893,2783626,512000,1113651,1000,1170701188,314309,39.66,6.9,132.0
544,286471,717801341,942176939,6106282,0,2271303,0,873708658,529474,39.68,6.15,132.2
545,10948,412783779,540773105,4159074,20938752,224841,40896,479298094,246662,30.78,5.87,132.4
546,9880,515187242,705581977,4777830,0,219813,0,657259888,332491,27.62,5.67,132.6
547,9805,226260033,351793772,2180375,0,28387,0,336355117,152473,25.66,5.42,132.7
548,6320,322591812,550826261,3642147,626688,18003,1224,484774640,265108,25.35,5.18,132.8
549,18466,424305704,690416966,4828232,0,38360,0,636063915,298291,35.45,6.03,132.9
550,15707,214580103,311165761,2628555,57344,30830,112,297220215,163161,39.81,6.3,132.9
551,11199,444967355,578889606,4365009,0,179981,0,543528035,293208,39.72,6.48,132.6
552,9882,466940182,646211556,5171125,0,147501,0,599931775,412894,39.62,6.27,110.2
553,11413,416009304,582191488,4475989,425984,116221,832,517542917,310450,39.67,6.16,109.7
554,1258,340923487,492347748,3974063,0,50990,0,471921653,262699,39.67,6.2,102.1
555,37495,402554857,524040253,4194951,0,73601,0,462544088,293491,39.65,6.3,101.9
556,19380,370406213,541528756,4161649,0,143248,0,479010964,274859,39.63,6.37,125.3
557,2352,236294614,348904300,2885021,0,35664,0,325651381,180250,39.68,6.28,130.8
558,31577,369964313,532552015,4316555,196608,66552,384,509876560,317761,39.98,6.94,130.8
559,196228,1831253426,1633044288,8620382,0,898408,0,1601037996,612619,39.83,6.64,130.8
560,16572,1947627368,1649834162,4990495,0,170548,0,1643977781,279690,39.79,6.46,130.8
561,12626,1175276315,1081738235,4621307,0,192365,0,1022841588,242658,39.74,6.51,130.8
562,27228,330795587,459273062,4077120,0,94212,0,454025557,290360,40.12,7.11,130.8
563,482180,2381629449,2290241157,15790276,167936,1718770,328,2240547342,1417992,40.1,7.14,130.9
564,271717,1204079502,1219493021,8735224,0,891377,0,1195504781,756322,40.07,7.06,130.9
565,179852,2649950110,2253370699,10251677,0,1365633,0,2199548454,607602,40.09,7.12,131.1
566,85923,1086789603,861836643,3427520,430080,525091,840,819658180,242084,40.04,7.09,131.1
567,68699,2612425895,1913032885,8671854,0,1809442,0,1829635613,438194,39.87,6.84,131.1
568,54667,1720113081,1618525381,6912274,397312,709814,776,1582957298,480220,39.71,6.38,131.2
569,17042,1180828566,1248487898,6051037,0,160596,0,1223604953,422561,39.74,6.72,131.4
570,384303,1054652236,1195783986,10270569,0,828827,0,1168659114,948952,40.12,7.23,131.7
571,306285,1289927501,1228320766,8929234,1146880,1089152,2240,1203805435,847774,40.07,7.26,131.8
572,145816,1470893060,1364040340,9187888,0,1825978,0,1324160653,688755,40.05,7.16,131.9
573,136573,2981910615,2263326194,10461862,282624,1631671,552,2218122577,597810,40.03,7.12,132.1
574,76973,2413993338,1873114094,6029310,0,682339,0,1829045294,516194,40.03,6.98,132.1
575,18752,1420890361,1006643703,3138737,0,273922,0,968524054,179229,39.89,6.87,132.0
576,41412,2098403724,1658598130,5116109,15392768,290413,30064,1625771064,318233,39.85,6.82,132.0
577,31569,1114307046,1053885613,5329459,0,475316,0,1039672955,425416,39.66,6.62,132.2
578,202493,908916949,884774601,6083304,225280,444763,440,831413307,425990,39.91,6.89,132.4
579,40567,1716282120,1485216682,6025310,0,485423,0,1473825984,333443,39.73,6.49,132.5
580,25869,1509751142,1371611612,4575697,0,113804,0,1363654511,318941,39.61,6.26,132.5
581,5623,443039327,588418378,3990457,404574208,65417,790184,554568824,250139,39.73,6.62,132.5
582,31359,671087360,741408725,5566816,0,479902,0,643425893,345200,39.72,6.46,132.4
583,1784,302260869,411891859,3286594,282624,84837,552,392294279,228263,39.61,6.15,132.4
584,4640,341708907,489176620,4065788,0,37292,0,455704074,251793,39.64,6.18,132.3
585,12127,339081147,497926298,4026308,0,35308,0,466915965,259977,39.66,6.27,132.2
586,1838,288822652,414513885,3296621,0,33641,0,386548268,210706,39.73,6.35,132.1
587,7807,432556844,619956008,4763886,0,219336,0,542124487,295427,39.59,6.27,131.9
588,3322,282187165,409080220,3322442,167936,54035,328,406010753,248294,39.62,6.15,132.0
589,671,335009280,485835199,3925966,0,29543,0,455263615,266354,39.64,6.27,131.9
590,717,317214523,439939694,3698570,253952,32438,496,425710994,239774,39.69,6.22,131.8
591,7149,407885266,545111188,4376683,0,164569,0,497717293,294139,39.69,6.31,131.6
592,5738,358982301,507181254,4165310,0,38473,0,489361691,284840,39.67,6.2,131.5
593,5753,352232278,500754593,4140825,0,38184,0,500576958,249002,39.59,6.12,131.5
594,2229,234070261,326580615,2589114,0,21443,0,287801295,164985,39.58,6.09,131.4
595,2506,359262394,524663251,4231370,167936,39902,328,488075218,283597,39.62,6.12,131.3
596,12690,439137109,606368274,4805191,0,148059,0,545331483,320918,39.64,6.35,131.2
597,15137,355433299,506034808,4002094,372736,79625,728,483367610,265674,39.56,6.14,131.1
598,1534,335266139,478959692,4048079,0,31605,0,455176540,246380,39.55,6.25,131.1
599,43369,344360857,492795039,4146729,0,21632,0,470154374,329162,39.62,6.19,131.1
600,5456,351043517,483075479,4015282,253952,38626,496,455170467,327851,39.59,6.21,131.0
601,7794,223379858,321628770,2581437,0,20142,0,302578500,200241,39.66,6.27,131.0
602,16958,477374671,642477595,4909177,0,189977,0,601393563,359178,39.62,6.26,130.9
603,6865,398251171,498331244,3936001,0,58996,0,491063334,270273,39.66,6.16,130.9
604,7247,341524037,489196045,3715799,253952,49512,496,457640287,273635,39.76,6.45,130.9
605,6772,393903180,524868220,3951484,0,81755,0,499321704,249434,39.69,6.27,130.9
606,3322,346421412,473869006,3437815,5791744,36350,11312,453740460,258904,39.7,6.33,130.8
607,14060,463370938,618980360,4837685,16703488,162357,32624,577867377,332063,39.68,6.22,130.8
608,3548,356478479,523507526,4332252,0,36101,0,510678365,308969,39.64,6.28,130.8
609,4477,386529289,559387438,4604195,999424,33820,1952,525133930,296664,39.6,6.37,130.8
610,4650,355388020,487784202,3714012,0,39797,0,472259734,264352,39.66,6.57,130.7
611,2419,230774236,332456964,2553864,0,43714,0,302786054,175386,39.7,6.53,130.9
612,11419,452549474,625854453,5056782,707219456,249548,1381288,588686947,338135,39.74,6.93,130.9
613,7937,422801864,575923557,4444383,1048576,109057,2048,500276277,305318,39.62,6.33,131.0
614,1653,344564390,480948320,3866700,397312,39410,776,470625907,275472,39.61,6.12,130.9
615,893,249808349,353638210,2853961,0,26662,0,347810860,191489,39.72,6.11,130.9
616,3860,406359010,563553181,4605813,0,100577,0,551060632,318779,39.68,6.34,130.9
617,5110,455675597,621689544,5082625,0,155621,0,591354102,316527,39.65,6.32,131.0
618,1886,373425280,483929932,3874203,0,46413,0,481789020,266770,39.63,6.17,131.0
619,1666,240828167,339537546,2861539,167936,19836,328,332851571,180805,39.7,6.29,131.3
620,6089,348940769,485884180,3864701,0,23945,0,453125555,276459,39.71,6.32,131.2
621,1457,354541995,479713533,3763371,0,39366,0,438837173,259476,39.67,6.27,131.1
622,15574,424541230,565360203,4561093,0,161483,0,540310778,324257,39.72,6.23,131.0
623,1761,322690630,465829705,3884504,0,27457,0,437087764,246742,39.66,6.24,131.1
624,1284,376022553,524400193,4206603,167936,40122,328,513172628,268793,39.62,6.15,131.0
625,4003,365489850,523830744,4367632,0,31581,0,496111750,300958,39.65,6.21,131.0
626,18265,405069794,522786184,4014164,0,133430,0,480589685,281039,39.65,6.3,131.0
627,4285,350167838,485311150,3959260,0,68474,0,469276120,257709,39.66,6.28,130.9
628,1444,260645373,347293473,2884180,860160,31742,1680,340442385,201453,39.59,6.11,130.9
629,3804,368118794,512249045,4334979,253952,35727,496,499450195,248021,39.61,6.1,130.9
630,4024,399889272,580140231,4679353,0,38448,0,520844447,304957,39.63,6.22,130.9
631,2187,369350246,519604639,4097930,0,174680,0,480983362,295352,39.69,6.34,130.9
632,10264,298341906,391641917,2840522,0,78715,0,354735306,154459,39.64,6.07,130.9
633,5909,399875515,571262446,4727532,0,61392,0,551130037,317532,39.64,6.23,130.9
634,1798,364113740,514945569,4221526,167936,34164,328,496054220,266768,39.57,6.17,130.9
635,817,232567270,341809638,2767639,0,28486,0,304034285,176924,39.56,5.74,130.9
636,15298,434224348,595848657,4534377,0,108943,0,561908677,332231,39.71,6.13,130.8
637,2015,412067831,585273758,5060571,0,76035,0,558661527,336239,39.63,6.32,130.8
638,2454,344300345,494035007,4006925,17453056,57180,34088,473059122,217296,39.64,6.23,130.9
639,1187,323129096,459820681,3706705,225280,38125,440,429917117,209465,39.66,6.25,130.8
