,LLC-stores,instructions,bytes,blocks,LLC-loads,LLC-load-misses,ref-cycles,cycles,LLC-store-misses,pkg_pwr,ram_pwr,power
659,28692,143532727,6844416,13368,1024136,23498,181677172,119125535,504,39.99,6.24,132.1
660,100208,249310503,7569408,14784,1364950,153800,303015392,261917066,868,39.99,6.33,132.1
661,58922,207005847,7147520,13960,1378640,88091,234314728,210707021,12626,39.91,6.24,132.2
662,63078,232910750,7147520,13960,1837167,69571,322281682,237434637,3685,40.0,6.25,132.2
663,52115,154854355,6889472,13456,841404,30360,165670174,149832598,1052,39.89,6.17,132.2
664,74824,216169556,8097792,15816,1150508,39742,245101735,238851820,2328,39.98,6.36,132.1
665,52157,176938836,7839744,15312,1216587,66340,206557182,169819265,8677,39.89,6.21,132.1
666,94306,303123555,7839744,15312,2034038,146385,337515398,255149270,10539,40.04,6.25,132.1
667,51953,186760821,7880704,15392,1126355,79350,211190364,190269774,2260,39.98,6.12,132.1
668,67129,239435096,7098368,13864,1218511,38191,254952014,255973808,2562,39.97,6.2,132.1
669,53646,159117521,7835648,15304,1063455,20911,201166777,166801117,2246,39.93,6.29,132.1
670,75001,242469191,6598656,12888,1359602,128563,263606790,219243839,12200,40.02,6.24,132.1
671,78657,270018173,7282688,14224,1626974,155536,297614010,258838512,3403,39.96,6.23,132.1
672,59475,141300546,7409664,14472,1101671,43185,187538497,150677488,3417,39.93,6.19,132.1
673,49861,210330363,7413760,14480,1174617,41478,247139488,175037063,2359,39.93,6.24,132.1
674,64101,156947481,7618560,14880,1030304,35299,184764552,173024122,2137,40.0,6.4,132.1
675,127660,343015150,6594560,12880,1919629,193992,393082384,350293213,5448,39.97,6.22,132.1
676,44843,171812912,7155712,13976,1155006,93118,212104417,157935517,379,39.98,6.24,132.1
677,52520,188883936,7294976,14248,1689559,67924,276691155,159862867,655,39.89,6.17,132.2
678,36672,156660076,7720960,15080,1051960,36420,181595214,160067573,552,39.87,6.31,132.2
679,58260,198287935,6754304,13192,1384071,57054,236325419,155773909,2941,39.92,6.26,132.1
680,76755,261582634,8237056,16088,1671354,164924,342385321,242531048,4011,39.99,6.3,132.1
681,47074,140798748,6701056,13088,1421064,84545,190618606,116596313,2476,39.97,6.17,132.2
682,38739,144849265,7966720,15560,1366185,43086,208572507,125622095,1656,39.98,6.16,132.2
683,42418,233840327,7413760,14480,1417401,43312,257617800,187154801,633,39.91,6.22,132.2
684,60757,190478053,7569408,14784,1217001,27316,221916488,152766760,1234,39.87,6.4,132.2
685,63504,182392459,6221824,12152,1738724,152226,242378348,174073944,7921,39.86,6.22,132.2
686,83650,303365504,7118848,13904,1808473,117581,341703994,305971778,7812,39.9,6.24,132.1
687,43087,159534643,7909376,15448,1115682,55219,196243386,134213680,1245,39.94,6.16,132.2
688,33981,230347900,7659520,14960,1387495,39872,263674633,219153391,1591,39.9,6.23,132.2
689,43358,197958313,7925760,15480,952591,43492,203177423,179206012,1196,39.95,6.28,132.1
690,54065,140216418,7811072,15256,1249262,145407,217918806,146192518,1409,39.88,6.21,132.1
691,105709,274923134,7520256,14688,1642995,94051,320814453,267304731,7589,39.91,6.19,132.1
692,49685,183090007,7286784,14232,1116026,61705,214586562,176602097,1130,39.93,6.29,132.1
693,56462,228788175,7204864,14072,1242244,52209,283891705,249312151,3335,40.07,6.13,132.1
694,42151,127161707,7176192,14016,756261,23471,150167173,121163043,752,40.04,6.39,132.1
695,110205,296242833,7135232,13936,1987790,186426,345260257,283574772,4227,39.95,6.31,132.1
696,43985,157401068,5906432,11536,1495015,133699,246371772,161151446,4211,39.93,6.3,132.1
697,72164,151116468,6803456,13288,1308250,50273,200085990,175450236,3330,39.91,6.15,132.1
698,63595,205208087,7168000,14000,1204793,38030,251192696,186934319,2106,39.88,6.26,132.1
699,44530,166653565,7208960,14080,915011,28051,193225872,162304288,1547,39.97,6.36,132.1
700,89279,254990407,7811072,15256,1724557,127795,309000293,244474791,6736,39.83,6.26,132.1
701,52108,205038779,6402048,12504,1410293,120160,262123894,189280289,1798,39.85,6.25,132.1
702,84850,225440231,8065024,15752,1384151,54220,281395099,216843031,1836,39.86,6.18,132.1
703,65367,204054548,7643136,14928,1309145,48313,259667164,205681892,321,39.92,6.2,132.0
704,48751,162349072,7868416,15368,1083421,31864,202853537,142949641,620,39.89,6.33,132.0
705,41372,210365390,7643136,14928,1255203,115821,236556862,190832923,251,39.93,6.25,132.0
706,92832,256951688,7749632,15136,1765890,155425,317230909,234579250,5604,39.82,6.27,132.0
707,61086,200743638,7307264,14272,1776471,54825,282819118,178900415,2640,39.84,6.13,132.0
708,56426,152555669,7798784,15232,903781,29979,162675852,155560019,1564,39.82,6.14,132.1
709,48988,224278208,7798784,15232,1283949,54844,257430223,210529150,1508,39.92,6.44,132.0
710,74595,336416103,7725056,15088,1578908,368024,310756995,270756136,6120,39.86,6.18,132.0
711,57946,184710398,7823360,15280,1382350,146711,241593184,173912250,5668,39.91,6.23,132.0
712,40150,173052224,8265728,16144,1004273,56476,183800942,142603576,2795,39.85,6.14,132.1
713,56732,243128066,6803456,13288,1440922,55226,247810415,207533538,1792,39.87,6.24,132.1
714,50303,163794989,7856128,15344,1352856,35898,239114184,178500464,2099,39.91,6.4,132.1
715,88985,176841679,7954432,15536,1316444,121542,222467016,176491224,7341,39.86,6.26,132.0
716,101797,285265966,6799360,13280,1600656,151273,321541719,293199032,7302,39.86,6.18,132.1
717,46389,160806240,7028736,13728,1077556,62269,202062059,154270109,2332,39.89,6.13,132.1
718,48319,158661939,7491584,14632,1127849,43179,175416471,163661359,1268,39.86,6.26,132.1
719,50520,271571683,8007680,15640,1535117,56501,301007821,265023392,1734,39.92,6.33,132.1
720,94447,267048378,7290880,14240,1277726,205038,289427897,206600417,11678,39.87,6.19,132.0
721,59775,235945812,8278016,16168,1303954,37363,251370611,240621456,3146,39.85,6.25,132.0
722,73721,192023603,7626752,14896,1129617,62478,231671245,216058808,1612,39.83,6.16,132.1
723,39658,162624035,7245824,14152,1097282,52648,202490377,177367335,1290,39.9,6.18,132.1
724,73632,203778393,7479296,14608,1219408,24624,238835983,195997510,2526,39.84,6.3,132.0
725,64914,188396897,7561216,14768,1093887,120472,221081417,179973205,2439,39.85,6.25,132.0
726,78989,283264174,7741440,15120,1466549,117469,293598893,270164245,3674,39.92,6.34,132.0
727,75739,216542180,7831552,15296,1656283,63303,289183985,217830242,2665,39.92,6.16,132.0
728,53538,176666159,6995968,13664,859471,88541,203199664,177029560,1698,40.08,7.05,132.0
729,157394,476234744,6914048,13504,2856489,329708,536477070,470004509,10920,40.03,7.34,132.0
730,168417,533365232,15933440,31120,3063794,521187,533212667,516639528,33726,40.17,7.33,132.1
731,179886,514596732,9555968,18664,2812009,335892,583702966,533928678,12804,40.55,7.76,132.5
732,125620,385393007,10850304,21192,2501856,251600,448731794,426863082,13142,40.41,7.25,132.9
733,134740,498161687,259674112,507176,3083398,326888,582815254,481656181,13547,40.94,7.89,133.2
734,95075,339195164,605261824,1182152,1853827,226531,364404498,336247651,8408,40.76,7.76,133.7
735,183349,652113072,122392576,239048,3587585,592344,690146207,605306471,40365,41.04,8.05,134.0
736,86638,397701338,9519104,18592,2207437,296859,445493537,380303762,6116,40.99,7.98,134.4
737,159133,513427171,10137600,19800,2760553,491987,609366338,509653876,11406,40.54,7.54,134.7
738,69866,354446666,10514432,20536,2014197,268752,364554319,322797355,4368,40.55,7.72,135.0
739,73143,388666371,249364480,487040,2032471,265065,416719107,387053261,10989,40.28,7.46,135.2
740,130213,530708852,594804736,1161728,3044811,465060,600450241,491864075,22847,40.4,7.67,135.3
741,85221,369263706,284495872,555656,2111690,293981,398974249,370718768,15557,40.3,7.46,135.4
742,104928,530183851,573386752,1119896,2600286,437380,545638767,499205439,12149,40.18,7.28,135.5
743,94887,335521118,253915136,495928,2010390,210229,395692550,282949110,9327,40.11,7.18,135.6
744,98092,448158734,10452992,20416,2518181,334091,491211026,446358710,6070,40.12,7.22,135.7
745,79000,437009444,10637312,20776,2367061,393216,450729861,349014144,14961,40.05,7.2,135.6
746,152213,496021204,9375744,18312,2841067,247914,543586262,464886483,14550,40.02,7.21,135.5
747,107663,349204556,10567680,20640,2163099,228808,405804856,368171913,6531,40.02,7.11,135.4
748,128840,484584103,9482240,18520,2557732,225772,527899267,480727192,12685,39.88,7.23,135.4
749,88068,358056115,9850880,19240,1974587,216775,381788720,321298511,8437,39.99,7.18,135.3
750,143152,558823872,9338880,18240,2757445,373658,590186236,546989380,24167,40.24,7.58,135.2
751,86071,369033140,9682944,18912,1878136,310690,397085246,363473466,6052,40.5,7.75,135.0
752,116891,474420288,9170944,17912,2695154,306969,527335045,478339121,9351,40.3,7.47,135.1
753,88380,331802763,9846784,19232,2089122,237899,402720676,333525057,7080,40.48,7.61,135.2
754,112606,451477486,599531520,1170960,2510244,311149,541626472,448872697,10369,40.49,7.59,135.3
755,125297,406170138,369557504,721792,1786607,438048,426493176,392671640,19110,40.4,7.48,135.4
756,129628,534233698,499625984,975832,3093090,452828,558365822,523291397,8554,40.39,7.3,135.5
757,82691,363975310,471543808,920984,2053624,236708,399543808,373367281,6709,40.42,7.41,135.6
758,112846,472834683,10141696,19808,2443776,268346,490253099,425865081,10081,40.23,7.29,135.6
759,64104,332169200,185061376,361448,1797217,284575,376296544,296247310,7325,40.39,7.4,135.5
760,168088,596967870,569024512,1111376,3353911,491090,620472856,583687062,17578,40.32,7.38,135.6
761,77754,355014017,227303424,443952,2038479,233729,368233437,318773418,14822,40.31,7.41,135.5
762,143079,428459286,10158080,19840,2419442,295802,526259499,444645204,14448,40.36,7.69,135.6
763,85751,347714011,10321920,20160,1877266,275707,389449383,325551722,9382,40.25,7.66,135.5
764,118115,441901093,10498048,20504,2224886,308482,465525080,461887463,13395,40.26,7.78,135.6
765,123799,443249786,9428992,18416,2340772,489242,487860596,442920843,7695,40.24,7.81,135.7
766,93968,466923160,9482240,18520,2664128,410543,546095388,420213085,7313,40.2,7.8,135.7
767,86410,364173958,9613312,18776,2029125,358739,407031936,369999738,6039,40.21,7.57,135.7
768,107246,337068944,10342400,20200,2094651,252472,393698762,360599248,9491,40.08,7.46,135.7
769,115680,516396174,10276864,20072,2878031,354742,555753758,518692715,10384,40.29,7.37,135.8
770,114641,452315761,10342400,20200,2539781,372186,470894085,410401449,22190,40.25,7.36,135.8
771,89125,454383109,10276864,20072,2468636,323499,503837871,397757171,7097,40.35,7.47,135.7
772,89441,358466801,10440704,20392,1936975,271000,406680144,374696383,6839,40.56,7.59,135.7
773,104546,351627190,10321920,20160,2079583,298505,392962218,354218707,5043,40.47,7.47,135.6
774,100390,464300485,10530816,20568,2463275,352284,490080675,448164452,9198,40.81,7.83,135.7
775,135341,502598115,9998336,19528,2825607,543352,561065039,488125607,20696,41.05,8.02,135.7
776,73466,322441192,10485760,20480,1706400,310662,330829881,323724221,11309,41.38,8.35,135.7
777,95833,383356043,9957376,19448,2107396,310356,417921154,379795278,16721,41.71,8.66,135.8
778,77906,438642028,9519104,18592,2408586,476885,488084942,450778216,13477,41.5,8.43,136.0
779,71790,315622721,10383360,20280,1423581,306913,333066521,267106505,10660,41.57,8.55,136.2
780,138641,574479498,10702848,20904,3099645,714181,639985587,574348547,30101,41.64,8.64,136.5
781,97103,342775891,10194944,19912,2023849,345123,390755045,356871414,16723,41.56,8.54,136.7
782,79016,360091294,10604544,20712,1797400,303110,371913225,338540476,13601,41.65,8.6,136.9
783,81717,416653385,10752000,21000,2175504,397381,431025289,354238805,12014,41.59,8.54,137.2
784,107275,417692590,9904128,19344,2453359,440674,492719271,448767372,16312,41.59,8.53,137.3
785,112689,428955118,10280960,20080,2230944,473146,464841439,437763607,16070,41.67,8.51,137.4
786,105900,525083085,9830400,19200,2652260,471278,529675921,501425480,28373,41.7,8.6,137.5
787,85866,354628640,10555392,20616,1690416,258552,392167615,339978569,15901,41.7,8.52,137.7
788,99521,442670759,9756672,19056,2430554,430272,508786359,449406578,17697,41.37,8.3,137.7
789,98679,358245195,10784768,21064,1963020,308055,403887834,343758181,18545,40.85,7.77,137.8
790,133503,540901373,9547776,18648,3049133,584679,608635570,530759696,29430,40.51,7.5,137.9
791,94805,361220113,9084928,17744,2224469,270241,424802329,394220211,26245,39.98,7.02,137.8
792,110706,426777003,9510912,18576,2153878,317689,473364407,385445479,9883,39.92,6.94,137.7
793,131883,476345349,9334784,18232,2372436,349099,503121168,449960638,8932,39.95,6.93,137.4
794,91907,440764295,12996608,25384,2364273,269611,501214350,433691138,4379,39.91,6.94,137.0
795,121412,451178228,9617408,18784,2529143,326506,480047029,438549246,3811,39.98,7.04,136.5
796,117829,482519325,8826880,17240,2761264,193969,525114008,452907420,6234,40.0,7.03,136.2
797,79274,328759094,9216000,18000,2048770,254255,384388286,333290591,8508,39.92,7.13,135.9
798,99804,404856065,7643136,14928,2391668,288081,466862937,418999557,4953,39.93,7.1,135.7
799,100874,375877286,8216576,16048,2276088,191250,436451134,396364963,7743,39.86,7.04,135.4
800,99729,425952307,10375168,20264,2353485,311342,452743624,402552614,21904,39.96,7.07,135.3
801,112945,441749073,10276864,20072,2518461,219216,490735020,453296411,5675,39.96,7.04,135.2
802,91159,438554352,10297344,20112,2284291,236472,466478892,437756533,6057,39.95,7.2,135.0
803,92877,343194092,9568256,18688,1901731,206690,382330525,355575180,6209,39.81,7.29,134.9
804,113100,439669438,9732096,19008,2359189,240978,488655614,453244300,3789,39.93,7.5,134.8
805,110279,493232774,10358784,20232,2387534,428027,486589740,472948849,23492,39.9,7.84,134.6
806,104335,356610414,9379840,18320,1949743,340872,398193044,359902228,12732,40.1,7.96,134.6
807,89000,431292266,9412608,18384,2380400,368250,479821341,407876694,9567,40.13,8.14,134.7
808,104741,360637000,9801728,19144,1841364,269305,396894408,380277397,7900,40.15,8.28,134.8
809,104877,464030942,9904128,19344,2276953,402623,502331023,439393661,8942,40.18,8.17,135.0
810,130850,370780377,9908224,19352,2114179,452671,437721251,378567685,22748,40.21,8.25,135.2
811,111807,465699335,8937472,17456,2694153,394270,538964566,476670184,7568,40.22,8.25,135.3
812,89640,313951096,8900608,17384,1826686,298632,367311243,326441117,6728,40.19,8.26,135.5
813,85208,441534728,10502144,20512,2229450,374294,482701289,449763186,8868,40.17,8.2,135.7
814,95463,323271095,9662464,18872,2007863,262381,355681740,330217685,10727,40.13,8.2,135.8
815,78285,448677835,9703424,18952,2574733,398626,484335639,328803676,16921,40.12,8.26,135.9
816,124254,476592358,9641984,18832,2451454,330504,511716710,474340336,16160,40.21,8.22,136.0
817,84022,434631748,9809920,19160,2252682,417284,479119693,388772516,10429,40.15,8.27,136.0
818,84456,324872168,10149888,19824,1902241,328203,379407789,320463380,7449,40.14,8.22,136.1
819,92647,436578603,10010624,19552,2413617,307177,481016622,421311866,11968,40.2,8.24,136.2
820,122961,409086268,9830400,19200,2172948,455384,448644710,340866383,28365,40.18,8.21,136.2
821,94298,444760056,9883648,19304,2586709,367485,517876939,456356960,9117,40.19,8.25,136.3
822,60415,338272654,9183232,17936,1841350,313129,368630540,338416387,7528,40.09,8.22,136.3
823,87875,414767296,10584064,20672,2297728,350451,470386814,386694087,13395,40.16,8.18,136.4
824,94794,356322408,11173888,21824,2038170,316072,404031606,376959663,6029,40.12,8.23,136.4
825,138415,534457401,9265152,18096,2869761,516651,575127906,540612891,29601,40.21,8.23,136.5
826,77699,330780893,9199616,17968,1644291,322296,367916149,332518206,7608,40.29,8.24,136.5
827,91250,468526353,10104832,19736,2538062,371663,502951259,421754258,16409,40.28,8.23,136.5
828,76994,275363123,10481664,20472,1732964,211957,357732935,269822179,10849,40.25,8.2,136.5
829,104583,427243423,9875456,19288,2463849,324627,494472661,399722299,16347,40.17,8.22,136.5
830,101030,435601332,10313728,20144,2259256,425195,454441279,392164158,37487,40.17,8.17,136.6
831,122167,450298849,10035200,19600,2368623,360594,525929754,460602692,14365,40.27,8.19,136.6
832,79942,310845553,11022336,21528,1694632,221461,365162921,298678559,13096,40.21,8.3,136.6
833,119313,431184864,10305536,20128,2456940,330436,517001229,359513941,11778,40.21,8.2,136.6
834,97536,358511711,9355264,18272,1741886,305802,381321530,348712085,8792,40.22,8.26,136.6
835,125574,546261537,10657792,20816,2789581,510564,592073645,512355661,26716,40.24,8.27,136.7
836,88306,289062549,10153984,19832,1591193,210502,370041923,297460568,11766,40.26,8.24,136.7
837,102436,419219178,10031104,19592,2096100,356448,474778303,405323419,13884,40.24,8.21,136.7
838,70312,344348111,10313728,20144,1868841,230259,385327449,321381619,9779,40.32,8.21,136.7
839,97630,393740693,9641984,18832,2104338,314619,429926809,361496520,15436,40.36,8.22,136.7
840,121693,362833279,10276864,20072,1681337,384584,415815282,353354986,31763,40.26,8.19,136.7
841,114311,467753227,9273344,18112,2322587,349843,535812773,480293888,14879,40.3,8.28,136.7
842,94225,348919336,10264576,20048,1911305,239808,404466416,338026608,13122,40.23,8.22,136.7
843,105239,422190030,8818688,17224,2224267,321249,485212506,444195132,15288,40.27,8.19,136.7
844,81103,300744559,9908224,19352,1584045,269317,356722052,299543180,14636,40.18,8.2,136.7
845,156047,424927007,9887744,19312,2313931,388372,495784252,452401464,27802,40.24,8.23,136.7
846,144216,468215022,9359360,18280,2425412,297407,526378203,453241342,20591,40.2,8.22,136.8
847,96623,313810329,10481664,20472,1558977,210983,339381136,280822793,12798,40.28,8.24,136.7
848,138005,466625188,9535488,18624,2227120,320092,529431044,447614453,16036,40.18,8.19,136.7
849,89480,337145357,9310208,18184,1885610,276092,400124591,330832406,10791,40.15,8.28,136.7
850,115153,431989403,10199040,19920,2441707,400886,478569972,407945407,20255,40.22,8.2,136.7
851,98039,402095951,2932736,5728,1985857,349074,456807157,364389052,14882,40.22,8.19,136.7
852,74432,344215243,0,0,1903988,314122,387777951,350225467,11301,40.2,8.22,136.7
853,122937,451224552,0,0,2403932,420275,525710135,481231182,12990,40.2,8.12,136.7
854,87423,336821351,0,0,1917686,344094,391148315,339359372,11184,40.15,8.23,136.7
855,148485,515769181,0,0,2861651,526294,592221604,493506779,18408,40.13,8.2,136.7
856,69600,342408185,0,0,1941073,328617,396560263,312373420,9471,40.14,8.26,136.7
857,105726,445588551,0,0,2147391,379174,511372762,434305227,12995,40.14,8.27,136.7
858,76366,308304964,0,0,1602336,302520,351371980,314315790,10102,40.13,8.17,136.7
859,97072,463495436,0,0,2312651,395882,493888619,455007266,9173,40.14,8.16,136.7
860,121808,470975490,0,0,2677296,471423,565157151,482741658,11921,40.09,8.22,136.6
861,82539,327190120,0,0,1884224,263452,382023582,308413504,7865,40.11,8.18,136.6
862,101407,432808295,0,0,2221566,383891,500810232,458565076,9767,40.08,8.23,136.6
863,73141,302459911,0,0,1905638,263841,377473082,322701129,8450,40.11,8.16,136.6
864,115945,476860294,0,0,2540863,365571,521775024,475396470,10136,40.12,8.24,136.6
865,107588,425678450,0,0,2132842,489577,449482428,415916159,20285,40.2,8.24,136.6
866,139366,466669497,0,0,2382598,364824,533186456,506581607,12791,40.23,8.23,136.6
867,77989,337331916,0,0,1734774,254026,388423335,342681662,11413,40.2,8.22,136.6
868,118415,449540464,0,0,2407732,347958,506754180,412698918,12358,40.14,8.16,136.6
869,70308,348674905,0,0,1936784,243474,382379271,321168759,8339,40.1,8.17,136.6
870,176619,492362795,0,0,2587738,545618,583493530,494745700,25288,40.16,8.22,136.6
871,85731,386586267,0,0,2202331,328379,449465578,380217042,9889,40.17,8.21,136.6
872,82894,434475085,0,0,2369495,413476,474640926,441945683,10708,40.19,8.24,136.6
873,72770,355509600,0,0,1640216,293598,390459533,364854277,7540,40.29,8.24,136.6
874,80713,407752553,0,0,2010898,389052,455644765,381693388,7979,40.3,8.23,136.7
875,89068,420271648,0,0,2364348,506753,456280206,349422982,19266,40.3,8.23,136.6
876,97486,443903105,0,0,2345704,398551,478710128,448414420,15778,40.21,8.25,136.6
877,64528,314821410,0,0,1715529,308774,381930921,328518274,13457,40.23,8.28,136.7
878,120378,443473846,0,0,2465898,415387,521907939,474851197,14077,40.15,8.21,136.7
879,88686,314987521,0,0,1836950,227494,362784009,315526651,12328,40.26,8.14,136.6
880,77859,398913821,0,0,2293148,452764,446679245,358864526,24302,40.26,8.2,136.6
881,152073,496862420,0,0,2952040,431374,582491467,477602201,17680,40.3,8.3,136.6
882,92519,303812389,0,0,2006645,243044,395825944,295816072,12047,40.26,8.23,136.6
883,65076,320303127,0,0,1691576,259322,373843834,313945270,10169,40.36,8.2,136.6
884,127338,454493303,0,0,2140089,269142,508309607,469196358,18400,40.35,8.22,136.6
885,114308,422479912,0,0,2220848,446080,468851137,438151377,18205,40.2,8.18,136.6
886,139487,468348302,0,0,2438825,416076,546303410,493392573,14887,40.13,8.27,136.6
887,79348,363890988,0,0,2023316,252015,425460621,365961608,9285,40.12,8.21,136.6
888,89355,431338655,0,0,1910231,482970,483846039,448785922,9995,40.17,8.16,136.6
889,90207,355539542,0,0,2135916,308910,418618428,383546375,6527,40.2,8.22,136.6
890,113316,440528127,0,0,2332095,499311,488564288,444076381,2672,40.29,8.22,136.6
891,82611,394044949,0,0,2571528,372639,524995764,391601617,9260,40.26,8.19,136.6
892,59136,304283850,0,0,1634544,320162,360570159,303191154,11413,40.3,8.27,136.5
893,85568,448844529,0,0,2382992,378133,498544699,436337508,13003,40.25,8.15,136.6
894,71892,312269788,0,0,1662479,343602,358164425,305317111,8443,40.29,8.26,136.5
895,154828,535980198,0,0,2840060,528034,610376859,511174626,31101,40.24,8.21,136.6
896,93990,336326151,0,0,1774943,411829,371794626,334574124,10062,40.17,8.21,136.6
897,65297,323176680,0,0,1703993,288503,393337790,341423812,8041,40.25,8.27,136.6
898,127566,436321978,0,0,2575455,298173,521992661,424736099,12135,40.14,8.18,136.6
899,79648,325891866,0,0,2109480,260243,400396667,362918335,8751,40.13,8.23,136.6
900,111390,468305064,0,0,2834645,496735,576529643,446657597,17641,40.24,8.21,136.6
901,83709,330050856,0,0,1711685,330263,374298440,318776446,12055,40.16,8.23,136.6
902,108159,463142069,0,0,2306160,417450,520819439,505740090,11479,40.22,8.24,136.6
903,86124,293590507,0,0,1564650,224747,334471976,293277206,12761,40.13,8.2,136.6
904,113240,472509732,0,0,2217039,332420,520969656,483619295,18807,40.19,8.21,136.6
905,116238,398468151,0,0,1910939,482765,420433405,390010203,23359,40.29,8.18,136.6
906,108799,429680297,0,0,2253285,375597,474903893,431071636,13874,40.22,8.25,136.6
907,79636,337379703,0,0,1635024,223692,369241157,358375249,11704,39.8,7.89,136.6
908,83287,420382418,0,0,1745315,405674,453283110,358200236,10660,40.3,6.81,136.6
909,106233,397087863,0,0,2001985,263755,448020293,380015845,9639,40.06,6.66,136.6
910,178057,913757521,0,0,4205264,184273,930711587,845104798,28276,40.12,7.04,136.6
911,136107,581190734,0,0,3403167,325874,629925899,529915774,13151,40.11,7.06,136.3
912,22163,122931430,0,0,1059715,220203,180758433,90844613,8004,40.35,7.17,135.8
913,144416,293445210,0,0,1989445,318959,358406149,321171634,30647,39.96,6.97,135.4
914,29129,142098106,0,0,1176735,250162,179562165,122449642,12204,39.92,6.92,135.2
915,108576,289193291,0,0,1647758,260526,328315606,271042560,20546,40.02,7.0,135.1
916,185574,429229377,0,0,2099695,404962,479487358,380071585,16998,39.89,6.89,134.9
917,111435,202894405,0,0,1314599,224726,238495372,219613320,14542,40.05,6.92,134.7
918,103643,355805015,0,0,2267799,384712,412810906,286512807,12361,40.16,7.0,134.7
919,51090,121251527,0,0,1095892,117236,125356654,116810064,1813,40.07,7.0,134.5
920,148930,293831418,0,0,2136942,368360,338232816,318644901,17635,40.01,6.91,134.3
921,53294,222807185,0,0,1495559,224019,262631118,161284157,3752,40.17,7.06,134.2
922,65973,280540326,0,0,2450996,211495,344371343,214928890,11410,40.02,7.07,134.0
923,64428,165104830,0,0,1660200,206056,256592154,201066464,9186,40.22,7.2,133.9
924,51533,79968535,0,0,882916,136254,99612438,72637107,6315,40.57,7.41,134.0
925,106507,272048822,0,0,2145207,310041,313450937,289987378,19608,40.08,6.93,134.0
926,105718,312774976,0,0,2052887,427016,354779558,330237703,26675,39.92,6.85,134.0
927,21695,141571345,0,0,1014772,145348,163313310,121157321,1288,40.21,6.93,134.2
928,86164,214514457,0,0,1788611,215510,259478350,234006656,11697,40.27,7.14,134.0
929,57301,123197222,0,0,811986,142008,141419647,105953711,6553,40.11,6.82,133.9
930,114538,257639683,0,0,1503326,275465,300370171,280285739,18099,40.4,7.06,133.8
931,34814,199197534,0,0,1317909,196973,222658121,118081267,17035,40.35,7.22,133.7
932,64629,207106631,0,0,1618703,253949,275138728,176142575,10419,40.3,7.12,133.7
933,98943,215919212,0,0,1304769,290352,268031983,206458871,14137,40.51,7.24,133.7
934,14234,113798676,0,0,838256,125026,141351700,102537237,7579,40.35,7.21,133.6
935,41637,245095754,0,0,1831858,362172,284053242,252598962,15232,40.42,7.24,133.6
936,69646,171481030,0,0,1076075,225728,182302410,174622333,13186,40.64,7.31,133.7
937,70738,196571027,0,0,1862156,208351,287650967,200950083,12467,40.5,7.3,133.8
938,98054,227671498,0,0,2001342,303086,294288035,249444764,10527,40.37,7.2,133.8
939,16319,110142491,0,0,1067291,157234,172599368,96579810,3575,40.55,7.33,133.9
940,57993,221098024,0,0,1785934,338194,248046083,189111962,15152,40.45,7.28,133.9
941,77531,254324768,0,0,2020939,395564,317721639,247465832,24666,40.36,7.21,133.9
942,29933,59309973,0,0,791157,71847,93244385,87451064,8379,40.56,7.29,133.9
943,68491,215618889,0,0,1788426,239776,314998145,238267900,8985,40.42,7.31,133.9
944,55900,118517669,0,0,906731,101438,146322177,126478742,6792,40.4,7.36,133.9
945,131479,239004788,0,0,1791017,345068,325488170,241662413,13933,40.56,7.43,133.8
946,77647,187535541,0,0,1113098,211982,216500589,189295665,19222,40.49,7.26,133.9
947,116062,315660077,0,0,2246876,362419,397019354,318092330,14422,40.47,7.26,134.1
948,61248,123299328,0,0,941101,104630,163131973,123944853,11608,40.37,7.09,134.2
949,89256,222516705,0,0,1562814,289376,289765901,245162051,11385,40.21,7.0,134.1
950,55518,152548881,0,0,909710,188558,172506907,166380325,8178,40.12,7.0,134.1
951,82019,259776064,0,0,1935291,366938,344614530,243128559,10689,40.24,7.05,134.1
952,56405,103591599,0,0,928784,115699,157790453,87393363,7138,40.19,6.99,134.0
953,107517,256669309,0,0,1614039,199849,296150785,255683833,9297,39.99,6.94,133.9
954,103513,215543888,0,0,1646203,161715,277695271,166260628,15823,40.06,7.02,133.8
955,54328,164918001,0,0,1078736,218870,195364681,134194458,14741,39.93,7.01,133.7
956,97656,251609848,0,0,1982860,280832,341310587,258125332,15140,40.06,7.11,133.7
957,23318,130300678,0,0,898423,141642,154265953,109897905,1969,40.35,7.36,133.7
958,40701,134016819,0,0,1866469,206681,272267152,155883884,12024,40.15,7.11,133.6
959,60311,126103656,0,0,857948,178743,150457960,132313792,7093,40.07,7.06,133.5
960,63383,226110357,0,0,1936477,361373,285596200,215150982,16481,40.12,7.09,133.6
961,100380,302019499,0,0,1633408,346656,331263276,315252330,16028,40.02,7.2,133.6
962,13707,124396579,0,0,832920,116553,135686979,109076163,5299,40.0,7.1,133.7
963,70737,186762662,0,0,1542266,240552,265248259,189114225,12622,40.17,7.12,133.7
964,62932,182257790,0,0,1405931,192335,252475095,143261519,14770,40.09,7.12,133.6
965,63149,120971072,0,0,746349,214560,142430607,129411863,7273,39.98,7.01,133.6
966,140807,343802942,0,0,2099536,461063,397904752,336814325,27924,40.17,7.09,133.6
967,78101,139815056,0,0,1666010,198979,252784533,144628668,10281,40.16,7.09,133.7
968,57268,112651816,0,0,870118,106839,142730850,94902923,9932,40.19,7.0,133.7
